match_name,id,team,name,position,xtPosition,playMins,result,points,teamGoals,teamGoalsConceded,goals,assists,goalsConceded,penaltyConceded,cornersTotal,aerialsWon,dribblesLost,shotsTotal,passesAccurate,tackleUnsuccesful,defensiveAerials,aerialsTotal,offensiveAerials,passesTotal,throwInsTotal,offsidesCaught,interceptions,ratings,touches,dispossessed,parriedSafe,claimsHigh,clearances,throwInAccuracy,collected,parriedDanger,possession,shotsOffTarget,dribblesAttempted,shotsOnPost,dribblesWon,cornersAccurate,tackleSuccess,throwInsAccurate,dribbleSuccess,errorsCount,aerialSuccess,shotsBlocked,tacklesTotal,tackleSuccessful,shotsOnTarget,dribbledPast,passesKey,foulsCommited,totalSaves,passSuccess,claimsTotal,adjustedRating,overallRating,parriedDangerRating,cccPassesRating,shotsAccuracyRating,errorsRating,goalsConcededRating,dribbleSuccessRating,aerialSuccessRating,collectedRating,totalSavesRating,dribbledPastRating,goalsRating,defenseThreeRatting,passesAccuracyRating,defenseThree,totalErrors,cccPasses,totalCollected,totalParried,shotsAccuracy,passesAccuracy
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,34008,Strasbourg,Alexandre Oukidja,GK,GK,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0,26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1150.0,0,2.6302364141372134,6.575591035343033,14.979751528901167,0.0,0.0,15.0,20.0,0.0,0.0,7.500000225000003,5.4778141998565015,0.0,0.0,0.0,2.7983443996726574,1.0,0.0,0.0,1.0,1.0,0,0.5416666666666666
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,101084,Strasbourg,Dimitri Foulquier,DR,DL/DR,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,40.0,8.0,0.0,3.0,0,78.0,5.0,0.0,0.0,4.0,0.0,0.0,0,42.0,0.0,1.0,0,1.0,0.0,400.0,8.0,100.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,2500.0,0,2.8080006234804027,7.020001558701006,0.0,0.0,0.0,9.0,0.0,15.0,0.043169856791658225,0.0,0.0,16.0,0.0,23.9301486474671,6.2266970827512935,11.0,0.0,0.0,0.0,0.0,0,0.775
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,33630,Strasbourg,Bakary Koné,DC,DC,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,42.0,0.0,0.0,0.0,0,51.0,0.0,0.0,0.0,7.0,0.0,0.0,0,42.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2350.0,0,1.6741905973568443,4.185476493392111,0.0,0.0,0.0,15.0,0.0,0.0,0.21584928395829112,0.0,0.0,10.0,0.0,10.023526735267597,6.615388914695212,7.0,0.0,0.0,0.0,0.0,0,0.8333333333333334
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,234405,Strasbourg,Pablo Martinez,DC,DC,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,34.0,2.0,1.0,1.0,0.0,38.0,0.0,0.0,5.0,0,53.0,0.0,0.0,0.0,6.0,0.0,0.0,0,38.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2850.0,0,0.2563098260686682,0.6407745651716705,0.0,0.0,0.0,-15.0,0.0,0.0,0.21584928395829112,0.0,0.0,-6.0,0.0,18.373545130295923,8.81835123746249,12.0,1.0,0.0,0.0,0.0,1.0,0.8947368421052632
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,105151,Strasbourg,Kenny Lala,DL,DL/DR,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,57.0,12.0,0.0,2.0,0,95.0,3.0,0.0,0.0,1.0,0.0,0.0,0,59.0,0.0,5.0,0,3.0,0.0,400.0,11.0,300.0,0.0,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3566.67,0,2.400171089854547,6.000427724636367,0.0,0.0,0.0,9.0,0.0,15.0,0.043169856791658225,0.0,0.0,16.0,0.0,11.717744729957886,8.243362659614123,7.0,0.0,0.0,0.0,0.0,0,0.8245614035087719
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,139111,Strasbourg,Jean Eudes Aholou,DMC,DM,90,0,1.0,0.0,0.0,0,0,0,0,0.0,5.0,0.0,1.0,64.0,0.0,5.0,6.0,1.0,72.0,0.0,0.0,3.0,0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0,73.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4333.34,0,2.4338735796271713,6.084683949067927,0.0,5.0,0.0,15.0,0.0,0.0,9.80467051283504,0.0,0.0,10.0,0.0,7.311052459786399,13.731116518057837,4.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,137720,Strasbourg,Dimitri Lienard,MC,CM/LCM/RCM,90,0,1.0,0.0,0.0,0,0,0,0,4.0,2.0,1.0,2.0,74.0,3.0,1.0,2.0,1.0,86.0,1.0,0.0,4.0,0,114.0,2.0,0.0,0.0,1.0,100.0,0.0,0,94.0,0.0,1.0,0,0.0,1.0,200.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,4608.33,0,2.2856942058528786,5.714235514632196,0.0,15.0,0.0,10.0,0.0,0.22750129890124482,4.956830143208342,0.0,0.0,-10.0,0.0,23.99143667176588,12.966587032446492,7.0,0.0,3.0,0.0,0.0,1.0,0.8604651162790697
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,92792,Strasbourg,Jonas Martin,MC,CM/LCM/RCM,92,0,1.0,0.0,0.0,0,0,0,0,0.0,2.0,0.0,1.0,51.0,1.0,2.0,4.0,2.0,65.0,4.0,0.0,0.0,0,82.0,4.0,0.0,0.0,1.0,0.0,0.0,0,66.0,0.0,0.0,0,0.0,0.0,500.0,4.0,0.0,0.0,0.5,1.0,6.0,5.0,0.0,1.0,1.0,2.0,0.0,3033.34,0,1.832214747731628,4.58053686932907,0.0,4.891304347826087,0.0,10.0,0.0,0.22750129890124482,2.5000000750000013,0.0,0.0,0.10869565217391308,0.0,22.37281628024166,5.70505103914779,6.0,0.0,1.0,0.0,0.0,0.0,0.7846153846153846
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,329356,Strasbourg,Martin Terrier,AMC,AMC/SS,90,0,1.0,0.0,0.0,0,0,0,0,0.0,3.0,0.0,1.0,16.0,0.0,1.0,5.0,4.0,22.0,0.0,0.0,0.0,0,38.0,4.0,0.0,0.0,1.0,0.0,0.0,0,22.0,0.0,0.0,0,0.0,0.0,300.0,0.0,0.0,0.0,0.6,1.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1300.0,0,0.8654890832369516,2.163722708092379,0.0,0.0,0.0021453018209857994,0.0,0.0,1.1924824474148639,4.997854698179014,0.0,0.0,0.0,0.0,9.999999999999998,5.444744633508927,5.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,12894,Strasbourg,Jérémy Blayac,FW,FW,82,0,1.0,0.0,0.0,0,0,0,0,0.0,9.0,0.0,3.0,15.0,1.0,2.0,14.0,12.0,23.0,0.0,3.0,0.0,0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0,24.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1400.0,0,0.7640964404844728,1.910241101211182,0.0,0.0,1.1608313264010441,0.0,0.0,1.20323103682104,9.31861046767281,0.0,0.0,0.0,0.0,0.29020783160026103,7.1295303496166635,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,101904,Strasbourg,Stéphane Bahoken,FW,FW,76,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,4.0,0,2.0,0.0,100.0,0.0,200.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,600.0,0,1.1079242261987663,2.7698105654969156,0.0,0.0,1.1608313264010441,0.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,2.739387813853696,18.21747085151389,1.0,0.0,0.0,0.0,0.0,0.0,0.875
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,342550,Strasbourg,Joia Nuno Da Costa,Sub,Sub,18,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,82781,Strasbourg,Idriss Saadi,Sub,Sub,12,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,344143,Strasbourg,Kévin Zohi,Sub,Sub,2,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,236555,Strasbourg,Bingourou Kamara,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,248411,Strasbourg,Yoann Salmier,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,34116,Strasbourg,Jeremy Grimm,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,124934,Strasbourg,Ernest Seka,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,89928,Montpellier,Benjamin Lecomte,GK,GK,90,0,1.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,0,48.0,0.0,2.0,3.0,3.0,0.0,2.0,0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1300.0,0,3.468245144794772,8.67061286198693,14.999999998200595,0.0,0.0,15.0,20.0,0.0,0.0,14.98552389179713,19.5221858001435,0.0,0.0,0.0,2.1984189297280783,3.0,0.0,0.0,5.0,2.0,0,0.5
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,6743,Montpellier,Hilton,DC,DC,90,0,1.0,0.0,0.0,0,0,0,0,0.0,3.0,0.0,1.0,18.0,1.0,4.0,4.0,0.0,25.0,0.0,0.0,1.0,0,41.0,0.0,0.0,0.0,9.0,0.0,0.0,0,25.0,1.0,0.0,0,0.0,0.0,100.0,0.0,0.0,1.0,0.75,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1350.0,0,1.0946906582357603,2.7367266455894006,0.0,0.0,0.0,-15.0,0.0,0.0,22.076758766566844,0.0,0.0,2.0,0.0,16.703955075370416,1.586552613956745,11.0,1.0,0.0,0.0,0.0,0.0,0.72
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,299077,Montpellier,Nordi Mukiele,DC,DC,90,0,1.0,0.0,0.0,0,0,0,0,0.0,3.0,0.0,0.0,12.0,1.0,4.0,6.0,2.0,23.0,0.0,0.0,2.0,0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,0,23.0,0.0,0.0,0,0.0,0.0,300.0,0.0,0.0,0.0,0.5,0.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,1000.0,0,1.7801009687103122,4.45025242177578,0.0,0.0,0.0,15.0,0.0,0.0,12.500000375000006,0.0,0.0,2.0,0.0,15.000000450000005,0.002523392757788126,10.0,0.0,0.0,0.0,0.0,0,0.5217391304347826
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,67474,Montpellier,Pedro Mendes,DC,DC,90,0,1.0,0.0,0.0,0,0,0,0,0.0,1.0,1.0,0.0,19.0,0.0,2.0,3.0,1.0,27.0,12.0,0.0,3.0,0,61.0,0.0,0.0,0.0,3.0,0.0,0.0,0,27.0,0.0,2.0,0,1.0,0.0,700.0,9.0,100.0,0.0,0.3333333333333333,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,1600.0,0,2.058499128296272,5.14624782074068,0.0,0.0,0.0,15.0,0.0,0.0,5.342484263929366,0.0,0.0,10.0,0.0,19.9764732647324,1.143520678745031,13.0,0.0,0.0,0.0,0.0,0,0.7037037037037037
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,236546,Montpellier,Ruben Aguilar,MR,FW,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,4.0,2.0,38.0,15.0,0.0,1.0,0,69.0,1.0,0.0,0.0,3.0,0.0,0.0,0,40.0,0.0,1.0,0,1.0,0.0,400.0,13.0,100.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,2483.33,0,1.3131340422406874,3.2828351056017184,0.0,6.0,1.1608313264010441,10.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,5.0,15.087104066415622,8.0,0.0,1.0,0.0,0.0,0,0.7894736842105263
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,238903,Montpellier,Ellyes Skhiri,MC,CM/LCM/RCM,90,0,1.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,26.0,0.0,1.0,2.0,1.0,33.0,1.0,0.0,0.0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0,33.0,0.0,1.0,0,1.0,0.0,500.0,1.0,100.0,0.0,0.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2200.0,0,2.1481793377117877,5.370448344279469,0.0,0.0,0.0,10.0,0.0,10.0,2.5000000750000013,0.0,0.0,5.0,0.0,20.219180558866174,5.985302808928505,5.0,0.0,0.0,0.0,0.0,0,0.7878787878787878
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,67425,Montpellier,Paul Lasne,MC,CM/LCM/RCM,90,0,1.0,0.0,0.0,0,0,0,0,0.0,4.0,0.0,1.0,33.0,0.0,7.0,8.0,1.0,46.0,2.0,0.0,2.0,0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0,48.0,1.0,0.0,0,0.0,0.0,200.0,2.0,0.0,0.0,0.5,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2433.33,0,1.6416275855924205,4.104068963981051,0.0,5.0,0.0,10.0,0.0,0.22750129890124482,2.5000000750000013,0.0,0.0,5.0,0.0,16.72071849925212,1.5924697666571515,4.0,0.0,1.0,0.0,0.0,0.0,0.717391304347826
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,13343,Montpellier,Daniel Congré,ML,FW,90,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,29.0,2.0,3.0,3.0,0.0,36.0,3.0,0.0,1.0,0,58.0,0.0,0.0,0.0,4.0,0.0,0.0,0,38.0,0.0,0.0,0,0.0,0.0,500.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,2.0,1.0,1.0,0.0,2366.67,0,1.1910546250246137,2.977636562561534,0.0,6.0,1.1608313264010441,10.0,0.0,1.20323103682104,0.5804156632005221,0.0,0.0,-5.0,0.0,5.0,15.831887599192735,10.0,0.0,1.0,0.0,0.0,0,0.8055555555555556
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,243069,Montpellier,Junior Sambia,AMC,AMC/SS,63,0,1.0,0.0,0.0,0,0,0,0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,3.0,3.0,21.0,1.0,0.0,0.0,0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1150.0,0,0.437897882678083,1.0947447066952074,0.0,0.0,0.0021453018209857994,0.0,0.0,1.1924824474148639,4.999884505548711,0.0,0.0,0.0,0.0,0.0024298565584517117,4.750504955609061,0.0,0.0,0.0,0.0,0.0,0,0.7142857142857143
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,296317,Montpellier,Isaac Mbenza,FW,FW,62,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,2.0,0,2.0,0.0,200.0,0.0,200.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,650.0,0,1.7414401186140784,4.353600296535196,0.0,0.0,19.98579614477346,0.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,4.975015003608578,12.994776153769394,2.0,0.0,0.0,0.0,0.0,1.0,0.75
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,27976,Montpellier,Giovanni Sio,FW,FW,84,0,1.0,0.0,0.0,0,0,0,0,0.0,2.0,2.0,4.0,13.0,1.0,0.0,4.0,4.0,21.0,0.0,2.0,0.0,0,36.0,2.0,0.0,0.0,1.0,0.0,0.0,0,22.0,3.0,2.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1166.67,0,1.3026868201879436,3.2567170504698586,0.0,6.428571428571429,7.032385754366918,0.0,0.0,1.20323103682104,7.9089304813490555,0.0,0.0,0.0,0.0,4.659305233836404,5.3347465697537375,2.0,0.0,1.0,0.0,0.0,0.25,0.6190476190476191
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,298542,Montpellier,Casimir Ninga,Sub,Sub,32,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,3.0,0,1.0,0.0,100.0,0.0,100.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,322094,Montpellier,Jonathan Ikone,Sub,Sub,31,0,1.0,0.0,0.0,0,0,0,0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,15.0,1.0,0.0,0.0,0.0,100.0,0.0,0,10.0,0.0,3.0,0,1.0,1.0,0.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.5714285714285714
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,2794,Montpellier,Souleymane Camara,Sub,Sub,10,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,326460,Montpellier,Morgan Poaty,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,342540,Montpellier,Nicolas Cozza,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,4569,Montpellier,Laurent Pionnier,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-23/Strasbourg-Montpellier,125457,Montpellier,Keagan Dolly,Sub,Sub,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
France-Ligue-1/2017-2018/2018-02-10/Dijon-Nice,105028,Dijon,Baptiste Reynet,GK,GK,90,1,3.0,3.0,2.0,0,0,2,0,0.0,2.0,0.0,0.0,28.0,0.0,2.0,2.0,0.0,35.0,0.0,0.0,0.0,0,47.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,0,2.457616216601826,6.144040541504565,14.999999998200595,0.0,0.0,15.0,0.0,0.0,0.0,11.713311480086098,12.500000375000006,0.0,0.0,0.0,7.227093561758953,0.0,0.0,0.0,2.0,2.0,0,0.8
France-Ligue-1/2017-2018/2018-02-10/Dijon-Nice,319388,Dijon,Valentin Rosier,DR,DL/DR,77,1,3.0,3.0,2.0,0,0,2,0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,25.0,6.0,0.0,1.0,0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,2.0,0.0,100.0,6.0,200.0,0.0,0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,1650.0,0,1.6078992847526479,4.01974821188162,0.0,5.844155844155844,0.0,9.0,0.0,15.0,0.043169856791658225,0.0,0.0,-2.7012987012987004,0.0,3.17938816792734,9.832066951240048,3.0,0.0,1.0,0.0,0.0,0,0.92
