id,name,position,assistCount,keyPassCount,keyPassDistance,keyPassPositionDistance,matchCount,minutes,positionDistancePerKp,distancePerKp,kpPerMinutes,kpPerMatch
105026,Faycal Fajr,DMC,1.0,11.0,424.1946968920521,531.5741452283368,6.0,585.0,48.32492229348516,38.56315426291383,0.018803418803418803,1.8333333333333333
104292,Lorenzo Burnet,DL,1.0,11.0,307.37688361130654,471.8928725401472,16.0,1469.0,42.899352049104294,27.943353055573322,0.007488087134104833,0.6875
315755,Luka Jovic,FW,3.0,11.0,232.638793360485,346.6585379852123,14.0,1199.0,31.51441254411021,21.148981214589547,0.009174311926605505,0.7857142857142857
84978,Yuki Kobayashi,MC,3.0,11.0,398.7091992158157,510.60917141723075,10.0,908.0,46.41901558338461,36.24629083780143,0.012114537444933921,1.1
99911,William Carvalho,MC,3.0,11.0,312.3844663960805,463.5486334742338,14.0,1281.0,42.14078486129398,28.398587854189135,0.00858704137392662,0.7857142857142857
10060,Sergio García,FWL,0.0,11.0,292.52499336494446,394.4749252094118,8.0,684.0,35.861356837219255,26.593181214994953,0.01608187134502924,1.375
100608,Mike van Duinen,FW,1.0,11.0,249.22066441008334,372.6060118970908,14.0,1320.0,33.87327380882644,22.656424037280303,0.008333333333333333,0.7857142857142857
9767,Robert Snodgrass,MC,0.0,11.0,429.25476657647107,456.19738530297434,4.0,397.0,41.47248957299767,39.02316059786101,0.027707808564231738,2.75
13756,Mesut Özil,AMR,0.0,11.0,310.9097388974528,378.4831232267829,5.0,474.0,34.40755665698026,28.264521717950256,0.023206751054852322,2.2
328983,Matteo Guendouzi,MC,0.0,11.0,250.48305722074377,402.21980901162567,9.0,874.0,36.56543718287506,22.771187020067615,0.012585812356979404,1.2222222222222223
92812,Kevin Volland,FW,4.0,11.0,213.3316009102411,407.8224227699724,10.0,907.0,37.07476570636113,19.393781900931007,0.012127894156560088,1.1
92792,Jonas Martin,MC,0.0,11.0,298.47178922189255,449.16274112221083,13.0,1247.0,40.83297646565553,27.13379902017205,0.008821170809943865,0.8461538461538461
91961,Marco Verratti,MC,1.0,11.0,237.94524274611416,376.6177137767887,11.0,909.0,34.237973979708066,21.631385704192198,0.0121012101210121,1.0
91387,Martín Montoya,DR,0.0,11.0,344.1028396405585,459.75481411093864,14.0,1359.0,41.79589219190351,31.282076330959864,0.008094186902133923,0.7857142857142857
141556,Julian Brandt,AMR,1.0,11.0,312.3195630122983,421.73175833770455,4.0,340.0,38.33925075797314,28.392687546572574,0.03235294117647059,2.75
91060,Karim Bellarabi,AMR,0.0,11.0,282.74454712611424,391.57270358601744,6.0,574.0,35.597518507819764,25.70404973873766,0.01916376306620209,1.8333333333333333
331924,Aaron Wan-Bissaka,DR,1.0,11.0,257.0883885352184,433.4117201708818,21.0,2035.0,39.40106547008016,23.37167168501986,0.005405405405405406,0.5238095238095238
90882,James Tavernier,DR,1.0,11.0,378.93973707558825,447.2968438543492,6.0,578.0,40.663349441304476,34.44906700687166,0.01903114186851211,1.8333333333333333
90782,Sergi Roberto,DR,4.0,11.0,265.27145728748036,349.02493325134196,10.0,947.0,31.729539386485634,24.115587026134577,0.011615628299894404,1.1
90349,Oscar Hiljemark,MC,0.0,11.0,280.7437793045714,439.0085818514107,14.0,1172.0,39.90987107740097,25.522161754961033,0.00938566552901024,0.7857142857142857
33568,Georginio Wijnaldum,MC,0.0,11.0,230.9783839050615,361.87481099715274,16.0,1508.0,32.89771009065025,20.998034900460137,0.007294429708222812,0.6875
116609,Adrien Rabiot,MC,1.0,11.0,205.0387192498006,456.97331117426165,11.0,1042.0,41.54302828856924,18.639883568163693,0.01055662188099808,1.0
106894,Juan Bernat,DL,0.0,11.0,217.21771064333666,390.4787335665218,11.0,1002.0,35.49806668786562,19.747064603939695,0.010978043912175649,1.0
318295,Matús Bero,MC,1.0,11.0,283.67166855272563,448.0211436767726,15.0,1253.0,40.729194879706604,25.78833350479324,0.008778930566640064,0.7333333333333333
145940,Isaac Success,FW,0.0,11.0,299.3807938877076,385.67543023656054,7.0,612.0,35.06140274877823,27.216435807973422,0.017973856209150325,1.5714285714285714
318153,Aaron Mooy,AMR,0.0,11.0,347.51398476494575,461.7549232321944,2.0,199.0,41.97772029383586,31.592180433176885,0.05527638190954774,5.5
86425,Nathan Redmond,ML,0.0,11.0,327.49725338942403,417.98032402409353,6.0,585.0,37.998211274917594,29.77247758085673,0.018803418803418803,1.8333333333333333
85070,Marten de Roon,MC,1.0,11.0,247.54417914826217,434.2514872428032,16.0,1425.0,39.477407931163924,22.50401628620565,0.0077192982456140355,0.6875
17778,Blaise Matuidi,MC,0.0,11.0,251.61836165347026,417.5256696764777,16.0,1397.0,37.95687906149797,22.87439651395184,0.007874015748031496,0.6875
31238,Aaron Meijers,DL,0.0,11.0,349.6208082909613,560.2104248872968,14.0,1283.0,50.928220444299704,31.783709844632845,0.00857365549493375,0.7857142857142857
117055,Erick Pulgar,MC,1.0,11.0,388.02854903494193,524.9053054673886,6.0,534.0,47.71866413339897,35.27532263954018,0.020599250936329586,1.8333333333333333
249745,Álex Gallar,AMR,0.0,11.0,349.70342383171123,457.1770479623456,4.0,322.0,41.56154981475869,31.791220348337387,0.034161490683229816,2.75
24444,Olivier Giroud,FW,2.0,11.0,133.84177609943146,250.90888181984985,9.0,711.0,22.80989834725908,12.167434190857405,0.015471167369901548,1.2222222222222223
110373,Hakan Calhanoglu,MC,1.0,11.0,324.75090535107717,412.6148035133604,4.0,378.0,37.510436683032765,29.52280957737065,0.0291005291005291,2.75
125793,Alex Telles,DL,2.0,11.0,429.1697241548651,487.30115215315703,6.0,579.0,44.300104741196094,39.0154294686241,0.018998272884283247,1.8333333333333333
247454,Martin Ødegaard,MC,0.0,11.0,387.88636788564975,471.1540046262621,3.0,286.0,42.8321822387511,35.262397080513615,0.038461538461538464,3.6666666666666665
26817,Emiliano Insúa,DL,1.0,11.0,299.61722213898616,478.0225880515006,10.0,939.0,43.45659891377278,27.23792928536238,0.011714589989350373,1.1
300291,Romain Del Castillo,ML,1.0,11.0,272.7712822923783,400.0673724194961,3.0,264.0,36.3697611290451,24.79738929930712,0.041666666666666664,3.6666666666666665
297403,Kieran Tierney,DL,0.0,11.0,233.02272381268358,427.6664219895959,6.0,579.0,38.87876563541781,21.183883982971235,0.018998272884283247,1.8333333333333333
70524,Ivan Perisic,FWL,0.0,11.0,259.01894379690833,377.95553872977774,8.0,717.0,34.35959442997979,23.547176708809847,0.015341701534170154,1.375
70227,Danny Latza,MC,0.0,11.0,285.5416524204078,505.0234748557492,9.0,793.0,45.91122498688629,25.958332038218888,0.013871374527112233,1.2222222222222223
109149,Bryan Cristante,DMC,2.0,11.0,240.33005914534044,431.6944570648565,11.0,1016.0,39.24495064225968,21.84818719503095,0.010826771653543307,1.0
357427,Dwight McNeil,ML,1.0,11.0,466.41891024284905,453.6059708227269,5.0,416.0,41.23690643842971,42.40171911298628,0.026442307692307692,2.2
282348,Mattias Svanberg,MC,2.0,11.0,280.60674344603484,374.2101344942648,12.0,969.0,34.01910313584226,25.50970394963953,0.011351909184726523,0.9166666666666666
11090,Lukasz Piszczek,DR,4.0,11.0,277.3292248576239,399.70396049551863,18.0,1716.0,36.33672368141078,25.211747714329444,0.00641025641025641,0.6111111111111112
69945,Cédric Soares,DR,2.0,11.0,378.3079531632036,447.89738718599773,12.0,1166.0,40.71794428963616,34.39163210574578,0.009433962264150943,0.9166666666666666
255071,Cengiz Ünder,FWR,1.0,11.0,361.6788364573123,386.39820126720724,5.0,421.0,35.12710920610975,32.87989422339203,0.026128266033254157,2.2
110127,Eddy Gnahore,MC,0.0,11.0,264.99244867078164,442.68756382631807,8.0,738.0,40.24432398421073,24.090222606434693,0.014905149051490514,1.375
23043,Simone Padoin,DL,2.0,11.0,273.6505956508945,512.6506794995765,14.0,1320.0,46.60460722723423,24.877326877354047,0.008333333333333333,0.7857142857142857
109807,Bertrand Traoré,FW,0.0,11.0,160.66160488076585,332.0364828658592,7.0,584.0,30.185134805987204,14.605600443705987,0.018835616438356163,1.5714285714285714
300713,Kylian Mbappé,AMR,1.0,11.0,192.93392863211955,299.7181400260477,4.0,368.0,27.24710363873161,17.539448057465414,0.029891304347826088,2.75
114168,Yassine Benzia,AMC,1.0,11.0,199.5310338232926,414.4329608860136,4.0,324.0,37.675723716910326,18.1391848930266,0.033950617283950615,2.75
297203,Pablo Fornals,ML,1.0,11.0,281.73603296635,444.8020947785557,6.0,561.0,40.436554070777795,25.612366633304546,0.0196078431372549,1.8333333333333333
296337,Ferland Mendy,ML,0.0,11.0,251.01024732630165,364.95106699335395,7.0,674.0,33.17736972666854,22.81911339330015,0.016320474777448073,1.5714285714285714
23110,Ángel Di María,AMC,1.0,11.0,265.8916919130565,457.48306844343597,6.0,497.0,41.58936985849418,24.171971992096044,0.022132796780684104,1.8333333333333333
123761,Bruno Fernandes,MC,1.0,11.0,375.6892569828849,506.4315154908246,4.0,366.0,46.03922868098405,34.1535688166259,0.030054644808743168,2.75
307202,Jacob Bruun Larsen,AML,1.0,11.0,262.11105176874617,382.5395418334467,12.0,902.0,34.77632198485879,23.828277433522377,0.012195121951219513,0.9166666666666666
40384,Giacomo Bonaventura,MC,1.0,11.0,273.9126448560381,389.9229384516479,10.0,832.0,35.44753985924072,24.901149532367103,0.013221153846153846,1.1
362275,Sergio Reguilón,DL,0.0,11.0,338.4801118352404,429.09985460436894,5.0,430.0,39.00907769130627,30.770919257749128,0.02558139534883721,2.2
234363,Sofiane Boufal,ML,1.0,11.0,171.53976342149883,350.56306687762657,9.0,624.0,31.86936971614787,15.594523947408986,0.017628205128205128,1.2222222222222223
112272,Andrea Belotti,FW,1.0,11.0,212.15359957449863,364.4674170955688,19.0,1811.0,33.133401554142615,19.286690870408965,0.006073992269464384,0.5789473684210527
234373,Theo Valls,MC,0.0,11.0,280.31321057891284,420.58114833675495,12.0,1051.0,38.234649848795904,25.483019143537533,0.010466222645099905,0.9166666666666666
50835,Neymar,FW,0.0,11.0,273.69453959528096,436.5252085519994,3.0,277.0,39.684109868363585,24.88132178138918,0.039711191335740074,3.6666666666666665
236546,Ruben Aguilar,DMR,1.0,11.0,238.10140276257704,434.98849746618447,8.0,763.0,39.54440886056222,21.645582069325187,0.014416775884665793,1.375
107636,Munas Dabbur,FW,1.0,11.0,188.53787845704468,356.8915778133311,6.0,523.0,32.44468889212101,17.139807132458607,0.021032504780114723,1.8333333333333333
303016,Mauro Arambarri,MC,2.0,11.0,340.11484961801085,466.41529313123067,18.0,1596.0,42.40139028465733,30.919531783455533,0.006892230576441102,0.6111111111111112
77716,Mikhail Rosheuvel,MR,1.0,11.0,411.40094198696767,450.29774057953165,3.0,284.0,40.93615823450288,37.400085635178876,0.03873239436619718,3.6666666666666665
288891,Enock Kwateng,DR,1.0,11.0,268.9781077665609,488.36566207821886,13.0,1200.0,44.39687837074717,24.45255525150554,0.009166666666666667,0.8461538461538461
361873,Fabian Serrarens,FW,1.0,11.0,230.2245526149061,358.82820365790616,12.0,1122.0,32.62074578708238,20.929504783173282,0.00980392156862745,0.9166666666666666
77350,Rômulo,MR,2.0,11.0,452.0357572506153,433.7023428249674,8.0,744.0,39.427485711360674,41.09415975005594,0.01478494623655914,1.375
67925,Bastian Oczipka,DL,2.0,11.0,445.38895080014225,492.83540334778155,4.0,369.0,44.80321848616196,40.48990461819475,0.02981029810298103,2.75
27586,David Luiz,DC,2.0,10.0,380.9050469913418,537.0359133320172,21.0,2034.0,53.70359133320172,38.09050469913418,0.004916420845624385,0.47619047619047616
121023,Raman Chibsah,MC,0.0,10.0,258.5447982016025,370.19108227638804,19.0,3105.0,37.0191082276388,25.854479820160247,0.00322061191626409,0.5263157894736842
140051,Gaetan Laborde,FW,0.0,10.0,190.72137589782236,373.8421026772355,10.0,914.0,37.38421026772355,19.072137589782237,0.010940919037199124,1.0
284114,Arthur,MC,0.0,10.0,148.84251948968156,313.7611255106435,12.0,928.0,31.376112551064352,14.884251948968156,0.010775862068965518,0.8333333333333334
14126,Luca Cigarini,MC,0.0,10.0,444.2026578316132,490.9285214856057,5.0,413.0,49.09285214856057,44.42026578316132,0.024213075060532687,2.0
322670,Ismaila Sarr,FWR,0.0,10.0,207.23048241295888,274.0196013647197,4.0,291.0,27.401960136471967,20.72304824129589,0.03436426116838488,2.5
28421,Henrikh Mkhitaryan,AMR,1.0,10.0,186.3961376049987,306.20041845905416,5.0,424.0,30.620041845905416,18.63961376049987,0.02358490566037736,2.0
