match_name,id,team,name,position,xtPosition,playMins,result,points,teamGoals,teamGoalsConceded,goals,assists,goalsConceded,penaltyConceded,cornersTotal,aerialsWon,dribblesLost,shotsTotal,passesAccurate,tackleUnsuccesful,defensiveAerials,aerialsTotal,offensiveAerials,passesTotal,throwInsTotal,offsidesCaught,interceptions,ratings,touches,dispossessed,parriedSafe,claimsHigh,clearances,throwInAccuracy,collected,parriedDanger,possession,shotsOffTarget,dribblesAttempted,shotsOnPost,dribblesWon,cornersAccurate,tackleSuccess,throwInsAccurate,dribbleSuccess,errorsCount,aerialSuccess,shotsBlocked,tacklesTotal,tackleSuccessful,shotsOnTarget,dribbledPast,passesKey,foulsCommited,totalSaves,passSuccess,claimsTotal,adjustedRating,overallRating,parriedDangerRating,cccPassesRating,shotsAccuracyRating,errorsRating,goalsConcededRating,dribbleSuccessRating,aerialSuccessRating,collectedRating,totalSavesRating,dribbledPastRating,goalsRating,defenseThreeRatting,passesAccuracyRating
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,107176,Liverpool,Loris Karius,GK,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,0,1.5940183725251509,3.985045931312877,5.5416201941938725,0.0,0.0,15.0,10.0,0.0,0.0,3.2866885199138998,1.513106415914426,0.0,0.0,0.0,4.509044183106567
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,318871,Liverpool,Trent Alexander-Arnold,DR,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,1.0,2.0,2.0,48.0,0.0,1.0,2.0,1.0,60.0,13.0,0.0,3.0,0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,2.0,3.0,0.0,1.0,0.0,200.0,12.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3516.67,0,2.5407146042668964,6.351786510667241,0.0,5.0,0.0,9.0,0.0,15.0,2.5000000750000013,0.0,0.0,16.0,0.0,8.677720104334314,7.340144927338085
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,74341,Liverpool,Joel Matip,DC,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,70.0,0.0,3.0,3.0,0.0,83.0,0.0,0.0,2.0,0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4166.68,0,1.7309784798610304,4.327446199652576,0.0,0.0,0.0,15.0,0.0,0.0,5.342484263929366,0.0,0.0,10.0,0.0,5.8704890589916925,7.061488673604691
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,29106,Liverpool,Dejan Lovren,DC,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,2.0,0,84.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4466.67,0,2.8430736213413392,7.107684053353347,0.0,0.0,0.0,15.0,0.0,0.0,24.78415071604171,0.0,0.0,10.0,0.0,11.626454869704073,9.666234947787686
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,113275,Liverpool,Alberto Moreno,DL,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,79.0,0.0,2.0,3.0,1.0,86.0,12.0,0.0,1.0,0,115.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,91.0,0.0,1.0,0.0,1.0,0.0,200.0,11.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4766.67,0,2.5930403351095457,6.4826008377738615,0.0,5.0,0.0,9.0,0.0,15.0,3.9315031472141264,0.0,0.0,16.0,0.0,6.069851352532903,9.8246538779916
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,80767,Liverpool,Philippe Coutinho,MC,,90,0,1.0,1.0,1.0,1,0,1,0,4.0,0.0,1.0,2.0,54.0,1.0,0.0,1.0,1.0,66.0,0.0,0.0,1.0,0,88.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,71.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3683.34,0,2.4859212544491336,6.214803136122834,0.0,5.0,0.0,10.0,0.0,10.0,0.04316985679165823,0.0,0.0,0.0,20.0,8.279281500747883,8.82558000368879
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,111212,Liverpool,Emre Can,MC,,73,0,1.0,1.0,1.0,0,0,1,0,0.0,3.0,1.0,0.0,24.0,2.0,3.0,3.0,0.0,33.0,0.0,0.0,2.0,0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1800.0,0,1.0137135044250336,2.534283761062584,0.0,0.0,0.0,10.0,0.0,0.2275012989012448,4.956830143208341,0.0,0.0,-7.328767123287671,0.0,15.496171687630547,1.991101604173377
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,68659,Liverpool,Jordan Henderson,MC,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,0.0,1.0,0.0,70.0,1.0,0.0,1.0,1.0,84.0,1.0,0.0,3.0,0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,2.0,1.0,0.0,3680.01,0,2.2096181498705505,5.524045374676375,0.0,10.0,0.0,10.0,0.0,0.2275012989012448,0.04316985679165823,0.0,0.0,0.0,0.0,24.637426081619893,10.332356509450962
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,108226,Liverpool,Mohamed Salah,FWR,,90,0,1.0,1.0,1.0,0,0,1,0,1.0,0.0,0.0,6.0,16.0,1.0,0.0,2.0,2.0,21.0,0.0,0.0,1.0,0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1450.0,0,1.4429818637070122,3.6074546592675305,0.0,6.0,10.126643352280906,0.0,0.0,1.2032310368210402,0.5804156632005221,0.0,0.0,0.0,0.0,4.503642986322051,13.660613554050784
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,96182,Liverpool,Roberto Firmino,FW,,90,0,1.0,1.0,1.0,0,0,1,0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,4.0,4.0,29.0,1.0,0.0,1.0,0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1850.0,0,1.7470053401510548,4.367513350377637,0.0,12.0,10.126643352280906,0.0,0.0,1.2032310368210402,0.5804156632005221,0.0,0.0,0.0,0.0,4.503642986322051,15.261200465151848
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,109915,Liverpool,Sadio Mané,FWL,,70,0,1.0,1.0,1.0,0,1,1,0,0.0,1.0,4.0,1.0,16.0,0.0,1.0,1.0,0.0,21.0,0.0,2.0,0.0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1150.0,0,2.5743234812553064,6.4358087031382665,0.0,15.428571428571427,19.985796144773463,0.0,0.0,5.0,9.992898072386732,0.0,0.0,0.0,0.0,0.29020783160026103,13.660613554050784
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,33568,Liverpool,Georginio Wijnaldum,Sub,,26,0,1.0,1.0,1.0,0,0,0,0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,23736,Liverpool,Daniel Sturridge,Sub,,29,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,52197,Liverpool,Simon Mignolet,Sub,,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,10839,Liverpool,Ragnar Klavan,Sub,,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,4511,Liverpool,James Milner,Sub,,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,84146,Liverpool,Alex Oxlade-Chamberlain,Sub,,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-09-26/Spartak Moscow-Liverpool,94030,Liverpool,Jon Flanagan,Sub,,0,0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,107176,Liverpool,Loris Karius,GK,,90,0,1.0,3.0,3.0,0,0,3,0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,550.0,0,1.4430378395412158,3.6075945988530393,14.979751528901167,0.0,0.0,15.0,-10.0,0.0,0.0,3.2866885199138998,12.500000375000004,0.0,0.0,0.0,0.3095055647153167
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,136451,Liverpool,Joseph Gomez,DR,,90,0,1.0,3.0,3.0,0,0,3,0,0.0,5.0,0.0,0.0,16.0,2.0,5.0,6.0,1.0,24.0,13.0,0.0,6.0,0,61.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,25.0,0.0,0.0,0,0.0,0.0,300.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,1500.0,0,1.838446080844201,4.596115202110502,0.0,0.0,0.0,9.0,0.0,1.1484559163877959,4.718889114086176,0.0,0.0,0.0,0.0,29.605975664671522,1.4878313259595364
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,29106,Liverpool,Dejan Lovren,DC,,90,0,1.0,3.0,3.0,0,0,3,0,0.0,4.0,0.0,0.0,19.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,5.0,0,53.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,2.985625981455589,7.464064953638974,0.0,0.0,0.0,15.0,0.0,0.0,23.085906806020347,0.0,0.0,10.0,0.0,26.203531106583927,0.3512116237854523
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,10839,Liverpool,Ragnar Klavan,DC,,90,0,1.0,3.0,3.0,0,0,3,0,0.0,8.0,0.0,0.0,17.0,1.0,9.0,9.0,0.0,21.0,0.0,0.0,1.0,0,37.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1500.0,0,2.665987864398914,6.664969660997285,0.0,0.0,0.0,15.0,0.0,0.0,24.199411315619408,0.0,0.0,2.0,0.0,19.976473264732398,5.473812029621046
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,113275,Liverpool,Alberto Moreno,DL,,65,0,1.0,3.0,3.0,0,0,2,1,0.0,1.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,19.0,2.0,0.0,1.0,0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1000.0,0,1.58298738951673,3.9574684737918253,0.0,6.9230769230769225,0.0,-11.769230769230768,0.0,1.1484559163877959,2.5000000750000013,0.0,0.0,16.0,0.0,20.425591249418517,4.346791343265785
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,80767,Liverpool,Philippe Coutinho,MC,,65,0,1.0,3.0,3.0,0,0,2,0,5.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,0,37.0,3.0,0.0,0.0,1.0,400.0,0.0,0.0,22.0,0.0,4.0,0,4.0,4.0,0.0,1.0,400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,625.0,0,1.7960920149802457,4.490230037450615,0.0,20.76923076923077,0.0,10.0,0.0,10.0,0.04316985679165823,0.0,0.0,-1.9230769230769236,0.0,6.006953204929157,0.006023466631483597
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,33568,Liverpool,Georginio Wijnaldum,MC,,90,0,1.0,3.0,3.0,0,1,3,0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,1.0,0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,1.0,0.0,0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1616.67,0,1.5442315752221782,3.8605789380554456,0.0,5.0,0.0,-5.0,0.0,0.2275012989012448,4.956830143208341,0.0,0.0,5.0,0.0,22.62273657615656,5.798721362288308
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,68659,Liverpool,Jordan Henderson,MC,,90,0,1.0,3.0,3.0,0,0,3,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1500.0,0,1.311225243585717,3.2780631089642918,0.0,5.0,0.0,10.0,0.0,0.2275012989012448,0.04316985679165823,0.0,0.0,5.0,0.0,12.500000375000004,0.009959558950015004
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,108226,Liverpool,Mohamed Salah,FWR,,89,0,1.0,3.0,3.0,0,0,2,0,2.0,0.0,1.0,3.0,16.0,0.0,1.0,2.0,1.0,22.0,0.0,0.0,0.0,0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,8.0,0,7.0,0.0,100.0,0.0,550.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1266.67,0,1.6700524503613512,4.175131125903378,0.0,12.134831460674155,10.126643352280906,0.0,0.0,5.0,0.5804156632005221,0.0,0.0,0.0,0.0,2.2477352369633623,11.661685545914828
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,96182,Liverpool,Roberto Firmino,FW,,90,0,1.0,3.0,3.0,2,1,3,0,0.0,6.0,3.0,4.0,16.0,3.0,3.0,17.0,14.0,29.0,0.0,0.0,0.0,0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,7.0,0,4.0,0.0,300.0,0.0,216.67,0.0,0.0,0.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,1200.0,0,3.3401511888502755,8.350377972125688,0.0,12.0,19.544997402197517,0.0,0.0,5.0,5.434954217769346,0.0,0.0,0.0,34.0,4.983395286623784,2.540432814666251
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,109915,Liverpool,Sadio Mané,FWL,,90,0,1.0,3.0,3.0,1,0,3,0,0.0,4.0,4.0,3.0,19.0,1.0,2.0,5.0,3.0,30.0,0.0,1.0,0.0,0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,7.0,0,3.0,0.0,100.0,0.0,250.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,1333.33,0,2.454775040976397,6.136937602440993,0.0,0.0,18.911038910980547,0.0,0.0,5.0,9.873925785534166,0.0,0.0,0.0,17.0,4.503642986322051,6.080768341573156
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,111212,Liverpool,Emre Can,Sub,,34,0,1.0,3.0,3.0,0,0,1,0,0.0,3.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,16.0,0.0,0.0,0.0,0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,816.6700000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,84146,Liverpool,Alex Oxlade-Chamberlain,Sub,,10,0,1.0,3.0,3.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,4511,Liverpool,James Milner,Sub,,34,0,1.0,3.0,3.0,0,0,1,0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,13.0,4.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,52197,Liverpool,Simon Mignolet,Sub,,0,0,1.0,3.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,318871,Liverpool,Trent Alexander-Arnold,Sub,,0,0,1.0,3.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,136459,Liverpool,Dominic Solanke,Sub,,0,0,1.0,3.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-21/Sevilla-Liverpool,23736,Liverpool,Daniel Sturridge,Sub,,0,0,1.0,3.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe-UEFA-Champions-League/2017-2018/2017-11-01/Liverpool-Maribor,107176,Liverpool,Loris Karius,GK,,90,3,3.0,3.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100.0,0,2.1612170854002613,5.403042713500653,5.5416201941938725,0.0,0.0,15.0,20.0,0.0,0.0,3.2866885199138998,1.513106415914426,0.0,0.0,0.0,8.689012004984335
Europe-UEFA-Champions-League/2017-2018/2017-11-01/Liverpool-Maribor,318871,Liverpool,Trent Alexander-Arnold,DR,,90,3,3.0,3.0,0.0,0,1,0,0,0.0,0.0,2.0,2.0,90.0,0.0,0.0,0.0,0.0,97.0,9.0,0.0,3.0,0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111.0,2.0,3.0,0,1.0,0.0,300.0,9.0,100.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5466.67,0,2.743591604670621,6.858979011676551,0.0,10.0,0.0,9.0,0.0,15.0,0.04316985679165823,0.0,0.0,16.0,0.0,8.677720104334314,9.868900155639539
Europe-UEFA-Champions-League/2017-2018/2017-11-01/Liverpool-Maribor,74341,Liverpool,Joel Matip,DC,,90,3,3.0,3.0,0.0,0,0,0,0,0.0,2.0,0.0,0.0,115.0,2.0,3.0,3.0,0.0,121.0,0.0,0.0,2.0,0,128.0,0.0,0.0,0.0,3.0,0.0,0.0,0,121.0,0.0,0.0,0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,5683.34,0,1.9352245888676525,4.83806147216913,0.0,0.0,0.0,15.0,0.0,0.0,19.65751573607063,0.0,0.0,-6.0,0.0,10.023526735267597,9.69957225035308
Europe-UEFA-Champions-League/2017-2018/2017-11-01/Liverpool-Maribor,10839,Liverpool,Ragnar Klavan,DC,,90,3,3.0,3.0,0.0,0,0,0,0,0.0,4.0,0.0,1.0,110.0,0.0,4.0,5.0,1.0,118.0,0.0,0.0,2.0,0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0,118.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5816.67,0,2.4941377796073763,6.235344449018441,0.0,0.0,0.0,15.0,0.0,0.0,23.085906806020347,0.0,0.0,10.0,0.0,4.759657841870238,9.507879842293823
