,aerialsTotal,aerialsWon,clearances,cornersAccurate,cornersTotal,defensiveAerials,dispossessed,dribbledPast,dribblesAttempted,dribblesLost,dribblesWon,errorsCount,foulsCommited,interceptions,offensiveAerials,offsidesCaught,passesAccurate,passesKey,passesTotal,possession,shotsBlocked,shotsOffTarget,shotsOnTarget,shotsTotal,tackleSuccessful,tackleUnsuccesful,tacklesTotal,throwInsAccurate,throwInsTotal,touches
0,0.16362763725352025,0.17113644479480292,-0.21174081449957585,0.43090544278517917,0.4981647236457277,0.36021769093319594,-0.0219511789817753,-0.7495772345854073,0.2712061883122453,0.12568867427305058,0.28141646440707957,-0.08514478835060019,-0.13276200980810382,-0.3007369671828266,-0.1076079178380683,-0.05153732475428336,0.4852403450540732,0.7102430307556151,0.4888056456892379,0.5057277620541526,0.5777416960636137,0.5785581129297959,0.4956018665519856,0.7518773508387838,-0.4893169828788972,-0.7495772345854071,-0.7617432849328899,0.2947506118095524,0.18013923874056612,0.5062529396664228
1,-0.5943503981353325,-0.50489294331619,-0.30471293670377814,0.24074818346150462,0.21749988019157546,-0.35790779674035406,0.12685350736785245,0.38947414225931143,0.7203121163070887,0.4411210120130584,0.6730928807731731,0.036389098222228904,-0.05257699418496566,0.025649422522097832,-0.5603624849686395,0.0028569815537521606,0.3989192136676169,0.3922590080443011,0.36129998261726765,0.3567640288999859,0.2621162611310395,0.2205653595498612,0.39155501716171603,0.39896811205329036,0.2920005333882203,0.3894741422593113,0.42094515135272215,0.027834310309394792,-0.09703869318066653,0.39576384022442757
2,0.7818452497372488,0.690333092496088,0.17873145116925987,0.06759081278647666,0.09581084159907467,0.6248900563368223,0.035548224410711676,0.21404286028175668,0.31845182145717776,0.31837214248769663,0.21211617565533822,-0.027324285331341156,0.08748122303257896,-0.06330435026650899,0.5829448348101565,0.03376904973204911,-0.13056893423737986,0.0879224924846421,-0.0811461892036198,-0.07194628031468209,0.11358262809000003,0.1256643064623865,0.020405958085640823,0.11761739156938814,0.29854543436585645,0.21404286028175668,0.3233100658274458,0.16494353482007088,0.26371647815672195,-0.0035994856019050795
3,0.009183917917488175,0.017752417413811346,-0.023152439742575776,0.1971541201304236,0.1972044663181276,0.036866062548442526,-0.060526461856928705,0.24973881814136573,-0.5441905069045831,-0.5543959651882485,-0.3553126212623642,-0.06774014751317502,0.026735454939756823,-0.06813029259395348,-0.02270023210165619,0.025257226223040347,0.12232346247487051,0.4585408369797792,0.1189895076612524,0.12572800257189198,0.36876190197950487,0.37541924648350267,0.34958431034728316,0.49820210614638294,0.19369175710612355,0.24973881814136561,0.27421848508059765,-0.07703348814777644,-0.11834984452876318,0.1103715708617506
4,0.05158152856149009,0.027796349963385553,-0.04691877571169216,-0.004061828909097648,0.044822026591771286,-0.043017997127440026,-0.10048244102785202,0.4056979932707367,0.045479262301916394,-0.07426812141170311,0.11324816443840391,0.04516628007387942,-0.00030405449382332614,-0.051023997813577686,0.12276646160382236,-0.0367185230389658,-0.027049936450334027,-0.0004399273289614361,-0.035582689130235934,-0.03024012961286587,0.18433649329305132,-0.0021330182401510635,-0.12973421667334406,0.019286312109310897,-0.720160341511244,0.4056979932707368,-0.24384183366982515,-0.006246499104944832,-0.013987170398181464,-0.06269608537674543
5,-0.06528127490513362,-0.07192706799790204,-0.22211657290353545,0.005656542379740249,0.09423834524932902,-0.43585694472181796,-0.04158004236430538,-0.06342572753645806,0.007848921835368668,0.22514186015780066,-0.1453174446792228,0.03510383487264593,0.01854240207216032,0.13365188247877557,0.33529242604520837,-0.027267049890443883,-0.1274538023877244,0.051114821729620855,-0.13412324387893254,-0.1166864709929422,0.23480850135683393,0.3883792481920302,-0.4581987162340376,0.07079909308610782,0.09576093675359125,-0.0634257275364581,0.02691280166338658,0.046546959019193083,0.06531413100121053,-0.12601210363714271
6,0.021236474917123528,0.02203773358074998,-0.06429185537559325,-0.06470081519187826,-0.03676791098786906,-0.01518965121240723,0.10927551945415252,-0.06478198902221528,0.08189002808151125,-0.5593250342823828,0.49877596374896843,0.036290557688815436,-0.009479804948904975,0.03705356098077558,0.0480207748966129,0.0441272957822194,-0.019211974620957094,-0.046743704167396684,-0.014781764210047836,-0.011402578522571948,-0.05665690463538012,0.15955877871031973,-0.2490660213437233,-0.06601325719144216,0.09774560907740543,-0.0647819890222152,0.027446306463638246,-0.002186866835357363,-0.03233355685813017,-0.006152898430583511
7,0.01914335355871227,0.002741027895839734,-0.06729768840284164,0.0233213670417416,0.09071747436476599,-0.25885126795730323,0.02872479575294796,-0.07341396680046476,0.023681391011113207,-0.10622345067461093,0.1057699493748618,0.032846790545533626,0.02057979437809076,0.050606676000601945,0.2886288095766533,0.049570941885854376,-0.10561541065633041,-0.010837806496174118,-0.10241221327446307,-0.09933468096874075,0.3962945706004846,-0.5114940152188809,0.17934516250790192,0.01800671691609123,0.07995073210995633,-0.0734139668004648,0.010574219756955926,-0.056024875647712136,-0.02664781528305857,-0.09652384570600273
8,0.02945346980189795,0.02438062038216664,-0.12311684044385954,-0.007375676307036741,-0.033429355259473555,-0.3020629178297711,-0.05729213093517112,0.007748373861194187,0.025417204301900042,-0.023798657282284367,0.05102319010187728,-0.02169024594753212,0.028591780965921243,0.06917822300157293,0.3478063266976803,0.06387514904749533,-0.12949946707172266,0.06748066285774755,-0.12970232103711266,-0.12833435677323546,-0.4463730255343183,0.14819643018201653,0.396815151425806,0.05830300246050148,-0.07008072104836857,0.007748373861194126,-0.04217722826192957,-0.05493596007977291,-0.030088290564850132,-0.14081468032820088
9,3.231904040145242e-10,-0.01424089176681972,-0.3508482420890646,0.04717752673519473,0.09759955965743554,-7.695764173069277e-10,0.08962414604379283,1.6595150058845432e-10,-3.2173268336195026e-10,-1.2079065339674466e-10,-3.534617052310813e-10,0.07860123591749772,-0.1830452635316967,-0.15147363621569385,1.2696220995729197e-09,0.04261437136605917,0.717409125463853,0.03114252518291277,0.746624805604543,0.7421069312493095,-5.96091758862241e-10,-5.220776101602045e-10,-4.774673529968744e-10,-7.251598497098942e-10,-1.7566707318714228e-11,1.6595150773506516e-10,8.478177532906862e-11,0.2736064737033304,0.12176538018779534,0.7235163242669115
10,-6.1419068213750205e-12,0.03803475412939489,0.46446283753901413,-0.05172542714790366,-0.05234580997743668,-1.0597901274770393e-11,0.2552677573957547,1.0973621963979186e-12,-4.2972828964967206e-12,-4.3833731860361185e-12,-2.8019406687724985e-12,0.040643989206470145,-0.008528218953743652,0.2076147123634018,1.1138817106163517e-12,0.09744961125230545,-0.07462029642115002,0.016129298415187714,-0.05856627358391095,-0.056375989364154076,-1.6469265007626005e-12,4.3479287016300053e-13,4.2895570052687615e-13,-3.175314775709233e-13,-6.284315110730323e-12,1.0973783478846425e-12,-3.5480986459829074e-12,0.45901374536069056,0.5081271487828333,0.043406242819365594
11,-1.0752709753422715e-12,-0.056554044774581404,-0.4465478689732365,0.3401056999985801,0.5482673627707152,4.52173902948167e-12,0.1803118346847714,1.1062071532981528e-12,-1.664370952455619e-12,-2.0708372650152936e-12,-8.267249265135673e-13,0.07518356359361096,0.0034343886117040425,-0.14706987599655644,-6.186891274188124e-12,0.008719759096901805,-0.02803612066892505,-0.004219323961583965,-0.012269782650199339,0.011525907025216612,-5.134207169914979e-12,-3.443980877283187e-12,1.3477583674789416e-13,-3.783982502279819e-12,9.170503221472744e-13,1.106201949138653e-12,1.2539996703866987e-12,0.5369038022997131,0.5694254627460025,-0.00405732812137816
12,-3.7576680756241807e-13,0.02346878861881888,0.34335063587095616,0.4112026408376271,0.5412546541241989,-2.724135339870492e-12,-0.03791542797896923,5.821263636328814e-15,-1.7875405561904443e-13,1.1997270134406344e-13,-3.259959731715498e-13,-0.008587403703193176,-0.023459200154938065,0.017712813571777772,2.1454117446995293e-12,0.0022863231135722734,0.003673247102863233,0.021346760538617768,-0.015837971439269898,-0.0036074158503286184,-4.9705770816346876e-12,-6.316127769100189e-13,-2.9953490744458153e-12,-3.855214633626398e-12,-7.101473795328625e-13,5.83738637885295e-15,-4.6963394196566e-13,-0.378003568706355,-0.4301082597682083,0.0066139278437853345
13,-2.0822576415892308e-13,0.014861846885145065,0.2502597464962489,0.04968082704806007,0.015047908544500143,-1.3041168151624885e-12,-0.3124450965920014,-1.8339660720877058e-13,1.4039056138923616e-12,3.2829629790849483e-13,1.6801187964372657e-12,-0.01988882703026602,0.013425583961744206,-0.3862078633925259,9.832223693215334e-13,-0.16219088550529845,0.02924638513142981,0.029214376453056617,0.02426367293670106,0.0168377146459653,5.36314914502586e-13,5.022274051303909e-13,8.009457627529283e-14,5.053583087444342e-13,1.8461350476746128e-12,-1.834037493199469e-13,1.1231058410231788e-12,0.16227238208952396,0.18159833715009147,-0.014078369142375492
