playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes,opponent_team_id,team_id
Wilfred Ndidi,5.608514576584914,1.0003961965134707,101.0,6.996760758907912,1.2480190174326464,126.0,1660.6666666666663,4.331328088847755,0.7725832012678289,78.0,1620.7500000000002,0.1625853071055801,0.02971473851030111,3.0,1.842633480529908,0.33676703645007927,34.0,1.5716579686872745,0.28724247226624405,29.0,43.5100920759755,7.952077783739431,802.841773046333,70.12846246487355,12.816957210776545,1294.0,2.443313280888477,0.4358161648177496,44.0,1.1922922521075876,0.2179080824088748,22.0,0.10839020473705342,0.019809825673534072,2.0,3.776029615918556,0.6735340729001585,68.0,1.083902047370534,0.19809825673534073,20.0,0.0,0.0,0.0,0.921316740264954,0.16838351822503964,17.0,103.02488960256927,18.829239302694138,1901.0,10096,0.0,0.0,0.0,2.9265355279004424,0.53486529318542,54.0,81.18426334805301,14.837559429477022,1498.0,8.88799678843838,1.624405705229794,164.0,5.497454881999074,0.9805863708399367,99.0,2.8723404255319154,0.5249603803486529,53.0,20.973504616619834,3.833201267828843,387.0,3374,3490,504
Declan Rice,2.3284429720776143,0.45233892321270963,41.0,3.0667297681022236,0.5957634598411298,54.0,1470.183333333333,2.953147184098438,0.5736981465136806,52.0,1584.7500000000002,0.428517985285282,0.07722859664607237,7.0,1.1631202457743368,0.20962047661076785,19.0,1.4692045209781095,0.264783759929391,24.0,25.53257971125055,4.601546183740973,417.0841460942817,60.66590334538778,10.933362753751103,991.0,0.9086606720302886,0.176522506619594,16.0,0.428517985285282,0.07722859664607237,7.0,0.12243371008150915,0.02206531332744925,2.0,2.7259820160908657,0.529567519858782,48.0,0.5509516953667911,0.09929390997352161,9.0,0.0,0.0,0.0,0.428517985285282,0.07722859664607237,7.0,91.27433086576505,16.449691085613416,1491.0,9064,0.0,0.0,0.0,1.3467708108966006,0.24271844660194172,22.0,78.4187913072066,14.132833186231245,1281.0,7.346022604890548,1.323918799646955,120.0,3.407477520113582,0.6619593998234775,60.0,1.3467708108966006,0.24271844660194172,22.0,12.549455283354686,2.261694616063548,205.0,3151,3414,1015
Mark Noble,0.5525427197380536,0.10711553175210406,7.0,0.631477393986347,0.1224177505738332,8.0,1076.6999999999998,0.8682814167312269,0.16832440703902066,11.0,1140.1833333333338,0.5015324602953469,0.09181331293037491,6.0,2.507662301476735,0.45906656465187456,30.0,0.9194761772081361,0.16832440703902066,11.0,53.18758179624122,9.73681362237744,636.3007702223657,77.90470883254389,14.261667941851568,932.0,1.8154975077107474,0.3519510328997705,23.0,3.0927835051546393,0.5661820964039787,37.0,0.25076623014767346,0.045906656465187455,3.0,1.4997588107175739,0.2907421576128539,19.0,1.504597380886041,0.2754399387911247,18.0,0.41794371691278914,0.07651109410864575,5.0,1.504597380886041,0.2754399387911247,18.0,117.52577319587631,21.514919663351186,1406.0,6535,0.0,0.0,0.0,1.2538311507383675,0.22953328232593728,15.0,96.87935358038453,17.735271614384086,1159.0,11.284480356645306,2.065799540933435,135.0,1.973366856207334,0.3825554705432288,25.0,2.0897185845639457,0.3825554705432288,25.0,17.72081359710226,3.2440703902065797,212.0,2305,3234,957
Davy Pröpper,1.6370886872974042,0.316147859922179,26.0,2.392668081434668,0.46206225680933855,38.0,1214.4500000000003,2.1408082833889135,0.4134241245136187,34.0,1429.3666666666668,0.2964304829346617,0.048638132295719845,4.0,2.075013380542632,0.3404669260700389,28.0,2.223228622009963,0.3647859922178988,30.0,33.83611050661761,5.551808312359728,456.580715608464,56.76643748198772,9.31420233463035,766.0,2.0778433338774747,0.4012645914396887,33.0,1.3339371732059777,0.2188715953307393,18.0,0.07410762073366542,0.012159533073929961,1.0,3.2741773745948084,0.632295719844358,52.0,1.3339371732059777,0.2188715953307393,18.0,0.14821524146733084,0.024319066147859923,2.0,1.1116143110049814,0.1823929961089494,15.0,91.00415826094115,14.931906614785992,1228.0,8224,0.0,0.0,0.0,1.1116143110049814,0.1823929961089494,15.0,71.95849973238913,11.806906614785992,971.0,9.782205936843837,1.6050583657587547,132.0,1.7630185863202816,0.3404669260700389,28.0,3.1125200708139475,0.5107003891050583,42.0,17.711721355346036,2.9061284046692606,239.0,2732,2642,6330
Jack Cork,3.754746920073454,0.7454840867819937,78.0,2.45502683235572,0.4874319028959189,51.0,1502.85,3.8028847011000364,0.7550415750740705,79.0,1869.6333333333337,0.29943108094620224,0.04778744146038421,5.0,1.976245134244935,0.3153971136385358,33.0,1.616927837109492,0.25805218388607476,27.0,19.99686693111762,3.191382487222712,333.91434963811236,48.2682902485278,7.703335563413935,806.0,1.299720087717734,0.25805218388607476,27.0,2.2157899990018963,0.35362706680684314,37.0,0.05988621618924045,0.009557488292076843,1.0,1.299720087717734,0.25805218388607476,27.0,0.9581794590278472,0.1529198126732295,16.0,0.17965864856772132,0.028672464876230524,3.0,0.7186345942708853,0.1146898595049221,12.0,77.7323086136341,12.40561980311574,1298.0,10463,0.0,0.0,0.0,0.9581794590278472,0.1529198126732295,16.0,62.521209701567024,9.978017776928223,1044.0,6.108394051302526,0.9748638057918378,102.0,1.3478578687443168,0.26760967217815157,28.0,2.5751072961373396,0.4109719965593043,43.0,14.312805669228467,2.2842397018063654,239.0,3475,3290,6624
André Gomes,2.6749888542131077,0.4534461910519952,30.0,3.4774855104770404,0.5894800483675937,39.0,1028.1000000000001,1.426660722246991,0.24183796856106407,16.0,1009.3499999999998,0.6127808578932009,0.10580411124546554,7.0,4.727166618033265,0.8162031438935914,54.0,3.3265246571345197,0.5743651753325272,38.0,34.29468876984852,5.921397542032995,391.75966138090297,61.628246279544776,10.640870616686819,704.0,4.1908158716005355,0.7103990326481258,47.0,2.3635833090166325,0.4081015719467957,27.0,0.08754012255617157,0.015114873035066504,1.0,1.7833259028087387,0.3022974607013301,20.0,0.5252407353370294,0.09068923821039904,6.0,0.2626203676685147,0.04534461910519952,3.0,0.43770061278085787,0.07557436517533253,5.0,105.83600817041142,18.273881499395404,1209.0,6616,0.0,0.0,0.0,1.8383425736796029,0.3174123337363966,21.0,88.15290341406477,15.22067714631197,1007.0,9.016632623285671,1.55683192261185,103.0,2.1399910833704863,0.36275695284159615,24.0,2.7137437992413185,0.46856106408706166,31.0,15.932302305223224,2.7509068923821043,182.0,2110,2476,806
Idrissa Gueye,2.193076757686518,0.37134119702927043,34.0,1.9995699849494724,0.3385757972913936,31.0,1506.8333333333328,2.9026015910556855,0.49148099606815204,45.0,1395.3000000000006,0.6570069682557241,0.1201397990388816,11.0,1.8515650923570408,0.3385757972913936,31.0,1.3140139365114483,0.2402795980777632,22.0,37.71579799561793,6.896682395643852,631.4602401451511,68.20926888618517,12.472695500218437,1142.0,3.3541173941087923,0.5679335954565312,52.0,2.2696604357925017,0.4150283966797728,38.0,0.0,0.0,0.0,4.515158030531067,0.764525993883792,70.0,1.0751023116911849,0.19659239842726078,18.0,0.17918371861519747,0.0327653997378768,3.0,0.8361906868709216,0.1529051987767584,14.0,103.26954982855882,18.883792048929664,1729.0,9156,0.0,0.0,0.0,1.1348302178962508,0.2075141983398864,19.0,86.24709656011505,15.771079073831368,1444.0,10.273199867271323,1.8785495849716032,172.0,5.353687379058265,0.906509392747925,83.0,1.8515650923570408,0.3385757972913936,31.0,16.18626258157284,2.959807776321538,271.0,2992,2918,992
Cheikhou Kouyaté,5.8121731221102095,1.1710374402111166,71.0,5.321003562495262,1.0720765297707406,65.0,890.1666666666667,2.537709391343894,0.5112980372752762,31.0,1099.4166666666667,1.0110466204830555,0.16493485073396008,10.0,2.224302565062722,0.3628566716147122,22.0,1.112151282531361,0.1814283358073561,11.0,27.43544947575934,4.475621274458637,271.35691787042714,52.574424265118886,8.576612238165925,520.0,2.783294171151368,0.5607784924954643,34.0,1.7187792548211944,0.28038924624773215,17.0,0.0,0.0,0.0,1.309785492306526,0.2638957611743361,16.0,1.314360606627972,0.21441530595414812,13.0,0.10110466204830555,0.016493485073396007,1.0,0.7077326343381388,0.11545439551377205,7.0,77.74948511514697,12.683490021441532,769.0,6063,0.0,0.0,0.0,1.9209885789178056,0.3133762163945242,19.0,61.06721587717656,9.96206498433119,604.0,7.178431005429695,1.1710374402111166,71.0,2.70143257788221,0.5442850074220682,33.0,2.3254072271110275,0.3793501566881082,23.0,15.064594645197527,2.4575292759360052,149.0,2047,2639,5346
Luka Milivojevic,1.819456712775355,0.3637436099095556,37.0,2.507899793284949,0.5013763271726307,51.0,1566.6,3.048819356542487,0.6095163193079041,62.0,1830.216666666666,0.34469551895825357,0.058985450255603616,6.0,1.0915358100344696,0.18678725914274477,19.0,0.6893910379165071,0.11797090051120723,12.0,62.40128016348391,10.6783158019961,1086.1982833790432,72.96055151283034,12.485253637436099,1270.0,2.802946827789061,0.5603617774282343,57.0,2.0107238605898123,0.3440817931576878,35.0,0.6893910379165071,0.11797090051120723,12.0,3.2946918852959133,0.6586708611875738,67.0,3.1022596706242824,0.5308690523004325,54.0,2.8724626579854466,0.4915454187966968,50.0,1.4936805821524322,0.2556036177742823,26.0,118.28801225584067,20.241840346047976,2059.0,10172,0.0,0.0,0.0,3.0448104174645736,0.5210381439244985,53.0,86.17387973956339,14.746362563900906,1500.0,10.972807353504406,1.8777034998033817,191.0,3.196342873794543,0.6390090444357058,65.0,1.2064343163538873,0.20644907589461264,21.0,22.06051321332823,3.7750688163586315,384.0,3490,3005,5832
Granit Xhaka,2.9580279813457686,0.5012870884703969,37.0,4.237175216522318,0.7180598834846227,53.0,1401.7333333333333,4.317121918720852,0.7316081831730118,54.0,1125.7500000000002,0.4494435460857985,0.09483809781872375,7.0,1.0915057547797964,0.2303210947026148,17.0,0.38523732521639875,0.08128979813033464,6.0,126.1431755614358,26.61775639509601,1964.6565995220365,88.28355369542471,18.628912071535023,1375.0,3.4377081945369747,0.5825768866007317,43.0,3.2103110434699897,0.6774149844194554,50.0,0.2568248834775992,0.05419319875355643,4.0,2.638241172551632,0.44709388971684055,33.0,2.375630172167792,0.5012870884703969,37.0,1.7335679634737944,0.3658040915865059,27.0,2.1830115095595928,0.4606421894052296,34.0,148.1879577665747,31.26947568080206,2308.0,7381,0.0,0.0,0.0,1.7335679634737944,0.3658040915865059,27.0,117.88262151621802,24.874678227882402,1836.0,14.574812137353753,3.0754640292643276,227.0,2.0786142571618917,0.3522557918981168,26.0,1.0272995339103967,0.21677279501422572,16.0,20.610196899077334,4.349004199972904,321.0,2609,2515,377
Lucas Torreira,1.8267648732182122,0.3205128205128205,22.0,1.4946258053603554,0.26223776223776224,18.0,1324.6666666666667,2.57407777589839,0.45163170163170163,31.0,1083.8833333333334,0.6114745848012079,0.13111888111888112,9.0,1.6305988928032207,0.34965034965034963,24.0,0.8832410669350779,0.1893939393939394,13.0,29.269937214735425,6.276371109133999,430.8101129309577,61.75893306492199,13.243006993006992,909.0,2.9892516107207108,0.5244755244755245,36.0,4.891796678409663,1.048951048951049,72.0,0.13588324106693508,0.029137529137529136,2.0,3.155321144649639,0.5536130536130536,38.0,1.0191243080020131,0.21853146853146854,15.0,0.5435329642677403,0.11655011655011654,8.0,0.9511826874685456,0.20396270396270394,14.0,106.87216909914443,22.916666666666664,1573.0,6864,0.0,0.0,0.0,1.5626572722697534,0.3350815850815851,23.0,91.44942123804731,19.60955710955711,1346.0,5.910920986411676,1.2674825174825175,87.0,3.0722863776851748,0.539044289044289,37.0,1.9703069954705585,0.4224941724941725,29.0,13.044791142425765,2.797202797202797,192.0,2480,3193,429
Ashley Westwood,1.134668319640268,0.22214817283127847,20.0,1.0212014876762412,0.19993335554815062,18.0,1284.0000000000002,2.269336639280536,0.44429634566255694,40.0,1586.3666666666668,0.21028037383177564,0.03332222592469177,3.0,1.1214953271028036,0.17771853826502276,16.0,0.5607476635514018,0.08885926913251138,8.0,59.354184992593346,9.405602272142604,846.7863725609985,68.83177570093457,10.907475286015773,982.0,1.6452690634783889,0.3221148506053538,29.0,1.4719626168224298,0.23325558147284237,21.0,0.14018691588785046,0.022214817283127845,2.0,2.49627030320859,0.48872598022881264,44.0,2.8037383177570088,0.44429634566255694,40.0,2.1028037383177565,0.33322225924691773,30.0,1.7523364485981303,0.27768521603909807,25.0,102.19626168224298,16.1946017994002,1458.0,9003,0.0,0.0,0.0,1.542056074766355,0.24436299011440632,22.0,73.17757009345793,11.596134621792736,1044.0,9.182242990654204,1.455070532044874,131.0,1.702002479460402,0.33322225924691773,30.0,2.2429906542056073,0.3554370765300455,32.0,22.710280373831772,3.598800399866711,324.0,2957,3296,6624
Joe Ralls,2.893691861663392,0.6187529747739171,39.0,2.3743112711084247,0.5076947485324449,32.0,878.5666666666671,2.15171958944201,0.46009836585752817,29.0,1212.9833333333331,0.20487915923663536,0.031730921783277806,2.0,1.3317145350381296,0.20625099159130572,13.0,0.5121978980915883,0.07932730445819451,5.0,71.23945058931379,11.033301009998441,695.4289626602017,63.307660204120324,9.804854831032841,618.0,2.15171958944201,0.46009836585752817,29.0,1.0243957961831767,0.15865460891638902,10.0,0.0,0.0,0.0,2.0775223622198715,0.44423290496588924,28.0,3.07318738854953,0.47596382674916704,30.0,2.6634290700762593,0.41250198318261144,26.0,1.1268353758014944,0.17452006980802792,11.0,87.89315931251656,13.612565445026178,858.0,6303,0.0,0.0,0.0,2.3561103312213065,0.36490560050769477,23.0,55.21493341427322,8.55148342059337,539.0,12.907387031908026,1.9990480723465014,126.0,1.70653622610918,0.36490560050769477,23.0,1.843912433129718,0.28557829604950025,18.0,24.58549910839624,3.8077106139933363,240.0,2164,2719,5828
