playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes,opponent_team_id,team_id
Karol Mets,3.43863000614041,0.7054673721340388,28.0,5.28075322371563,1.0833963214915596,43.0,651.0999999999999,11.543972163471379,2.36835474930713,94.0,732.8500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5529104592228538,0.10078105316200556,4.0,107.49103901758062,19.59279289615261,777.6379500482971,79.48087851328522,14.487276392038298,575.0,1.1052739305451318,0.22675736961451248,9.0,0.6911380740285671,0.12597631645250693,5.0,0.13822761480571344,0.02519526329050139,1.0,2.456164290100293,0.5039052658100277,20.0,0.2764552296114269,0.05039052658100278,2.0,0.0,0.0,0.0,0.13822761480571344,0.02519526329050139,1.0,118.32283827369069,21.567145376669185,856.0,3969,0.0,0.0,0.0,0.13822761480571344,0.02519526329050139,1.0,101.73552449700509,18.54371378180902,736.0,8.431884503148519,1.5369110607205845,61.0,1.2280821450501465,0.25195263290501385,10.0,0.8293656888342805,0.15117157974300832,6.0,16.310858547074183,2.9730410682791635,118.0,0.0,8201,15660
Menno Koch,3.09914902038393,0.6288626260435867,58.0,5.931130021769245,1.2035129567385883,111.0,1390.7999999999997,9.778349495349296,1.9841700097582131,183.0,1684.3333333333335,0.0,0.0,0.0,0.2588438308886972,0.04336983627886805,4.0,0.38826574633304584,0.06505475441830207,6.0,73.13631694636616,12.254145988772759,1130.1998845445116,81.21225194132874,13.60728613249485,1255.0,1.8167425291905797,0.3686436083703784,34.0,0.3235547886108715,0.054212295348585064,5.0,0.1294219154443486,0.021684918139434024,2.0,3.5800514545814366,0.7264447576710398,67.0,0.19413287316652292,0.03252737720915103,3.0,0.1294219154443486,0.021684918139434024,2.0,0.19413287316652292,0.03252737720915103,3.0,101.07851596203625,16.935921066897972,1562.0,9223,0.0,0.0,0.0,1.1647972389991375,0.1951642632549062,18.0,84.5772217428818,14.171094004120135,1307.0,3.300258843830889,0.5529654125555676,51.0,1.7633089253908567,0.35780114930066137,33.0,0.7765314926660917,0.13010950883660413,12.0,15.983606557377051,2.678087390220102,247.0,1140.0,15363,25839
Thomas Lam,2.6781977960663967,0.49489638107021344,32.0,4.0172966940995956,0.7423445716053201,48.0,1169.4333333333334,7.86720602594504,1.4537581193937519,94.0,1075.3500000000001,0.0,0.0,0.0,0.23088105350169597,0.046396535725332505,3.0,0.23088105350169597,0.046396535725332505,3.0,103.29821837748115,20.758219033675697,1342.2264427174707,77.960835732406,15.666563563253943,1013.0,2.5945041149393218,0.47943086916176925,31.0,1.0774449163412478,0.21651716671821836,14.0,0.30784140466892795,0.06186204763377668,4.0,2.5945041149393218,0.47943086916176925,31.0,0.6926431605050879,0.13918960717599752,9.0,0.0,0.0,0.0,0.6156828093378559,0.12372409526755336,8.0,115.05572499501181,23.120940303124033,1495.0,6466,0.0,0.0,0.0,1.2313656186757118,0.24744819053510672,16.0,100.66413932673944,20.228889576244974,1308.0,4.848502123535615,0.9743272502319827,63.0,1.3390988980331984,0.24744819053510672,16.0,0.6926431605050879,0.13918960717599752,9.0,14.160704614770687,2.845654191153727,184.0,713.0,10703,21700
Darryl Lachman,2.703133177091629,0.48640282998010165,22.0,3.3174816264306357,0.596948927702852,27.0,886.6166666666669,6.757832942729073,1.2160070749502543,55.0,732.4833333333332,0.0,0.0,0.0,0.1015094836174972,0.022109219544550078,1.0,0.3045284508524916,0.06632765863365023,3.0,113.15102038881145,24.644798321433676,1114.6842280784451,92.77966802639244,20.20782666371877,914.0,0.9829575189424107,0.17687375635640062,8.0,0.2030189672349944,0.044218439089100156,2.0,0.0,0.0,0.0,0.8600878290746093,0.15476453681185054,7.0,0.3045284508524916,0.06632765863365023,3.0,0.1015094836174972,0.022109219544550078,1.0,0.3045284508524916,0.06632765863365023,3.0,125.97326916931404,27.437541454786647,1241.0,4523,0.0,0.0,0.0,0.2030189672349944,0.044218439089100156,2.0,115.2132639058593,25.093964183064337,1135.0,5.481512115344849,1.193897855405704,54.0,1.9659150378848214,0.35374751271280125,16.0,0.4060379344699888,0.08843687817820031,4.0,9.74491042727973,2.1224850762768073,96.0,1030.0,13513,26040
Dario Van den Buijs,4.47176913425345,0.7773851590106008,66.0,3.5232120451693847,0.6124852767962309,52.0,1337.1666666666667,9.282308657465494,1.6136631330977622,137.0,1328.3333333333335,0.06730649383023807,0.011778563015312132,1.0,0.13461298766047614,0.023557126030624265,2.0,0.33653246915119034,0.058892815076560655,5.0,119.6274427268717,20.934672010593985,1777.3536536994293,81.23893805309734,14.216725559481743,1207.0,0.8808030112923462,0.15312131919905772,13.0,0.6730649383023807,0.11778563015312131,10.0,0.06730649383023807,0.011778563015312132,1.0,4.946047678795482,0.8598351001177857,73.0,0.6057584444721426,0.10600706713780918,9.0,0.13461298766047614,0.023557126030624265,2.0,0.5384519506419045,0.09422850412249706,8.0,103.51738751090615,18.115429917550056,1538.0,8490,0.0,0.0,0.0,0.6057584444721426,0.10600706713780918,9.0,81.23893805309734,14.216725559481743,1207.0,11.307490963479994,1.9787985865724382,168.0,2.032622333751568,0.35335689045936397,30.0,0.7403714321326186,0.12956419316843346,11.0,21.60538451950642,3.7809187279151946,321.0,1350.0,15700,31320
Maximilian Rossmann,3.553710640882858,0.6501625406351588,52.0,4.988863015085551,0.9127281820455114,73.0,1234.8833333333332,9.02095778070264,1.6504126031507877,132.0,1316.9333333333336,0.14576275761542926,0.025006251562890724,2.0,0.2915255152308585,0.05001250312578145,4.0,0.07288137880771463,0.012503125781445362,1.0,77.73033517878297,13.334985886290013,1066.5321711854751,73.46442983817636,12.603150787696924,1008.0,1.8451959096891764,0.33758439609902474,27.0,0.43728827284628785,0.07501875468867217,6.0,0.07288137880771463,0.012503125781445362,1.0,2.8019641591576385,0.5126281570392599,41.0,0.21864413642314393,0.037509377344336084,3.0,0.0,0.0,0.0,0.21864413642314393,0.037509377344336084,3.0,97.36952208710676,16.704176044011003,1336.0,7998,0.0,0.0,0.0,0.583051030461717,0.1000250062515629,8.0,75.65087120240779,12.978244561140285,1038.0,7.215256501963749,1.2378094523630907,99.0,1.981877088184671,0.36259064766191546,29.0,0.43728827284628785,0.07501875468867217,6.0,21.71865088469896,3.7259314828707173,298.0,996.0,13938,25230
Timo Letschert,4.7722120470817275,0.853960396039604,69.0,4.979699527389628,0.891089108910891,72.0,1318.1833333333334,8.852799159803784,1.5841584158415842,128.0,1301.2833333333333,0.06827578359105334,0.012376237623762377,1.0,0.3413789179552667,0.06188118811881188,5.0,0.40965470154632005,0.07425742574257425,6.0,85.10790032562689,15.4273674015726,1246.531286047066,78.7219784804845,14.269801980198018,1153.0,0.7607874277956376,0.13613861386138612,11.0,1.0924125374568534,0.19801980198019803,16.0,0.13655156718210668,0.024752475247524754,2.0,2.8356622308746493,0.5074257425742574,41.0,0.4779304851373734,0.08663366336633664,7.0,0.0,0.0,0.0,0.3413789179552667,0.06188118811881188,5.0,99.27298934139156,17.995049504950494,1454.0,8080,0.0,0.0,0.0,0.8875851866836935,0.1608910891089109,13.0,84.7302474364972,15.358910891089108,1241.0,6.008268956012693,1.089108910891089,88.0,2.282362283386913,0.40841584158415845,33.0,1.1606883210479069,0.21039603960396042,17.0,14.201362986939095,2.5742574257425743,208.0,1042.0,16225,3968
Willem Janssen,4.185576893657381,0.7655116841257051,76.0,5.6174847783296435,1.0273972602739725,102.0,1603.5666666666666,8.426227167494467,1.5410958904109588,153.0,1634.1833333333336,0.0,0.0,0.0,0.05612488826989836,0.010072522159548751,1.0,0.05612488826989836,0.010072522159548751,1.0,67.47367701403017,12.109246501156285,1202.205992634796,69.31423701332447,12.439564867042707,1235.0,1.9275683062895836,0.3525382755842063,35.0,0.785748435778577,0.14101531023368252,14.0,0.33674932961939014,0.06043513295729251,6.0,2.53337548826631,0.46333601933924257,46.0,0.33674932961939014,0.06043513295729251,6.0,0.0,0.0,0.0,0.28062444134949177,0.05036261079774375,5.0,85.70270438813479,15.380741337630944,1527.0,9928,0.0,0.0,0.0,1.7959964246367475,0.32232070910556004,32.0,73.07460452740766,13.114423851732473,1302.0,3.7603675140831894,0.6748589846897664,67.0,1.3768345044925598,0.2518130539887188,25.0,0.5051239944290852,0.09065269943593876,9.0,12.347475419377638,2.215954875100725,220.0,1408.0,17190,4480
Kai Heerings,4.406621590114245,0.8400480027430138,49.0,3.7771042200979243,0.7200411452082977,42.0,857.3999999999999,7.824001598774272,1.4915138007886166,87.0,1000.7666666666669,0.3149055283414976,0.051431510372021254,3.0,0.734779566130161,0.12000685753471627,7.0,0.20993701889433172,0.03428767358134751,2.0,51.35812266599184,8.38799443279071,489.2717152646822,60.25192442267321,9.840562317846734,574.0,1.9784831629084365,0.3771644093948226,22.0,0.6298110566829952,0.10286302074404251,6.0,0.0,0.0,0.0,2.428138427205808,0.4628835933481913,27.0,0.5248425472358293,0.08571918395336876,5.0,0.0,0.0,0.0,0.20993701889433172,0.03428767358134751,2.0,79.14625612316307,12.926452940168009,754.0,5833,0.0,0.0,0.0,0.3149055283414976,0.051431510372021254,3.0,63.50594821553535,10.37202125835762,605.0,3.883834849545137,0.6343219612549289,37.0,1.169103687173167,0.22286987827875876,13.0,0.41987403778866345,0.06857534716269502,4.0,15.535339398180549,2.5372878450197156,148.0,955.0,13438,6534
Wessel Dammers,4.33690280065898,0.7851822025367425,39.0,6.449752883031303,1.167706865311053,58.0,780.0500000000003,10.897858319604616,1.973021944835917,98.0,809.333333333333,0.1153772194090122,0.020132876988121603,1.0,0.6922633164540732,0.12079726192872962,6.0,0.2307544388180244,0.040265753976243206,2.0,91.72202291389952,16.00513700959384,794.9751552665261,84.2253701685789,14.69700020132877,730.0,2.0016474464579908,0.36239178578618886,18.0,1.153772194090122,0.20132876988121604,10.0,0.1153772194090122,0.020132876988121603,1.0,3.113673805601319,0.5637205556674049,28.0,0.3461316582270366,0.06039863096436481,3.0,0.0,0.0,0.0,0.1153772194090122,0.020132876988121603,1.0,107.64694570860838,18.783974229917455,933.0,4967,0.0,0.0,0.0,1.6152810717261707,0.28186027783370243,14.0,88.8404589449394,15.502315280853635,770.0,5.422729312223574,0.9462452184417153,47.0,3.002471169686986,0.5435876786792833,27.0,0.6922633164540732,0.12079726192872962,6.0,18.691109544259977,3.2615260720756996,162.0,0.0,8350,4114
Maikel van der Werff,5.89699908268903,1.0547039797496836,75.0,7.15502555366269,1.2797074954296161,91.0,1143.5833333333333,9.435198532302447,1.6875263675994938,120.0,1144.6500000000003,0.0,0.0,0.0,0.15739998542592729,0.02812543945999156,2.0,0.23609997813889091,0.04218815918998734,3.0,83.05216838594393,14.840399938023882,1055.3008395928782,73.97799315018582,13.218956546196035,940.0,1.9656663608963432,0.3515679932498945,25.0,1.337899876120382,0.23906623540992827,17.0,0.23609997813889091,0.04218815918998734,3.0,2.4374262875114656,0.43594431162986924,31.0,0.3934999635648182,0.07031359864997891,5.0,0.07869999271296364,0.01406271972999578,1.0,0.31479997085185457,0.05625087891998312,4.0,96.3287910806675,17.212768949514835,1224.0,7111,0.0,0.0,0.0,1.5739998542592728,0.28125439459991564,20.0,74.13539313561175,13.247081985656026,942.0,6.846899366027836,1.223456616509633,87.0,1.5725330887170748,0.28125439459991564,20.0,0.31479997085185457,0.05625087891998312,4.0,20.54069809808351,3.670369849528899,261.0,1190.0,16032,7905
