playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes,opponent_team_id,team_id
James McArthur,2.1290724216642465,0.44093757252262705,19.0,2.801411081137166,0.5801810164771408,25.0,667.4166666666669,2.241128864909733,0.4641448131817127,20.0,803.1666666666664,0.6742414783368709,0.11603620329542817,5.0,3.371207391684354,0.5801810164771408,25.0,1.3484829566737417,0.23207240659085634,10.0,24.955820323342657,4.294868728020839,185.06589349041795,53.13022849294542,9.14365281967974,394.0,3.137580410873626,0.6498027384543977,28.0,1.4833312523411157,0.25527964724994195,11.0,0.0,0.0,0.0,1.6808466486823,0.34810860988628456,15.0,1.753027843675864,0.30169412856811323,13.0,0.13484829566737416,0.023207240659085637,1.0,1.4833312523411157,0.25527964724994195,11.0,90.61805468847544,15.595265722905546,672.0,4309,0.0,0.0,0.0,2.1575727306779866,0.3713158505453702,16.0,72.5483830690473,12.48549547458807,538.0,6.742414783368708,1.1603620329542816,50.0,2.35318530815522,0.4873520538407983,21.0,4.045448870021225,0.6962172197725691,30.0,16.451492071419647,2.8312833604084475,122.0,1517,1400,2754
Marouane Fellaini,5.012996658002228,0.985545335085414,15.0,10.360193093204604,2.036793692509855,31.0,294.6333333333333,9.691793538804307,1.9053876478318004,29.0,269.3,0.30546441905192895,0.0657030223390276,1.0,2.4437153524154316,0.5256241787122208,8.0,0.0,0.0,0.0,41.112020093967956,8.842875982152693,134.58857244836398,68.72949428668402,14.78318002628121,225.0,3.0077979948013365,0.5913272010512484,9.0,1.527322095259645,0.328515111695138,5.0,0.0,0.0,0.0,1.0025993316004456,0.19710906701708278,3.0,0.30546441905192895,0.0657030223390276,1.0,0.0,0.0,0.0,0.30546441905192895,0.0657030223390276,1.0,100.80325828713654,21.681997371879106,330.0,1522,0.0,0.0,0.0,1.2218576762077158,0.2628120893561104,4.0,84.91910849643625,18.265440210249672,278.0,6.720217219142437,1.445466491458607,22.0,3.6761975492016337,0.7227332457293035,11.0,0.30546441905192895,0.0657030223390276,1.0,14.35682769544066,3.088042049934297,47.0,580,586,192
Jack Cork,4.445073248530528,0.8938547486033519,64.0,2.222536624265264,0.44692737430167595,32.0,1035.7999999999997,4.16725617049737,0.8379888268156425,60.0,1295.8166666666666,0.17377872176095774,0.027932960893854747,2.0,1.7377872176095777,0.27932960893854747,20.0,1.9984553002510141,0.32122905027932963,23.0,19.998063443540786,3.2144621531377315,230.15549016466156,51.0040548368411,8.19832402234637,587.0,1.3196311206575004,0.2653631284916201,19.0,2.693570187294845,0.43296089385474856,31.0,0.08688936088047887,0.013966480446927373,1.0,1.2501768511492108,0.25139664804469275,18.0,0.8688936088047888,0.13966480446927373,10.0,0.08688936088047887,0.013966480446927373,1.0,0.6082255261633521,0.09776536312849163,7.0,83.24000772349876,13.379888268156426,958.0,7160,0.0,0.0,0.0,1.0426723305657466,0.16759776536312848,12.0,66.99169723884921,10.768156424581006,771.0,6.6035914269163944,1.0614525139664803,76.0,1.0418140426243425,0.20949720670391062,15.0,2.1722340220119722,0.34916201117318435,25.0,15.379416875844761,2.4720670391061454,177.0,2403,2290,4600
Dale Stephens,1.3447171824973316,0.27805362462760674,14.0,1.9210245464247595,0.3972194637537239,20.0,681.1166666666666,2.4973319103521874,0.5163853028798411,26.0,937.0000000000001,0.0,0.0,0.0,0.9249516724985931,0.13902681231380337,7.0,0.5285438128563389,0.07944389275074479,4.0,35.96319004791682,5.405523144242952,272.16809031263267,64.48234516847334,9.692154915590864,488.0,3.265741728922092,0.6752730883813307,34.0,1.1892235789267624,0.17874875868917578,9.0,0.13213595321408472,0.019860973187686197,1.0,2.3052294557097115,0.4766633565044687,24.0,0.9249516724985931,0.13902681231380337,7.0,0.13213595321408472,0.019860973187686197,1.0,0.7928157192845084,0.11916583912611718,6.0,101.74468397484524,15.29294935451837,770.0,5035,0.0,0.0,0.0,0.6606797660704237,0.09930486593843098,5.0,83.1135145716593,12.492552135054618,629.0,9.24951672498593,1.3902681231380336,70.0,3.0736392742796155,0.6355511420059583,32.0,2.2463112046394405,0.33763654419066536,17.0,18.10262559032961,2.720953326713009,137.0,1677,1206,3798
Mohamed Diamé,2.9002854249148333,0.5923168048739211,35.0,2.817420127060124,0.5753934675918091,34.0,812.1666666666666,2.4859589356412854,0.5077001184633609,30.0,1086.1,0.9973322388672277,0.1523100355390083,9.0,3.5460701826390313,0.541546793027585,32.0,1.5514057049045764,0.23692672194956846,14.0,25.6927166006156,3.923726142632388,231.8529777681478,42.33121280525344,6.464714841766796,382.0,2.5688242334959948,0.524623455745473,31.0,1.7730350913195156,0.2707733965137925,16.0,0.0,0.0,0.0,1.9059018506583187,0.3892367574885767,23.0,0.22162938641493946,0.033846674564224064,2.0,0.11081469320746973,0.016923337282112032,1.0,0.11081469320746973,0.016923337282112032,1.0,67.70777754976402,10.340159079370451,611.0,5909,0.0,0.0,0.0,1.7730350913195156,0.2707733965137925,16.0,50.5315001026062,7.717041800643088,456.0,3.9893289554689106,0.6092401421560332,36.0,2.9831507227695426,0.6092401421560332,36.0,3.2136261030166224,0.4907767811812489,29.0,15.957315821875643,2.4369605686241327,144.0,1973,1886,483
Moussa Sissoko,1.6553246275519584,0.2808988764044944,10.0,1.8208570903071541,0.3089887640449438,11.0,677.3833333333332,1.6553246275519584,0.2808988764044944,10.0,543.7000000000002,0.3985926235760156,0.08426966292134831,3.0,1.8600989100214065,0.39325842696629215,14.0,2.6572841571734376,0.5617977528089888,20.0,10.153618913055185,2.14665799772837,76.42102471912996,53.67713997490344,11.348314606741573,404.0,1.4897921647967625,0.25280898876404495,9.0,1.062913662869375,0.22471910112359553,8.0,0.0,0.0,0.0,1.1587272392863708,0.19662921348314608,7.0,1.5943704943040624,0.33707865168539325,12.0,0.13286420785867187,0.02808988764044944,1.0,1.062913662869375,0.22471910112359553,8.0,103.63408212976407,21.910112359550563,780.0,3560,0.0,0.0,0.0,1.062913662869375,0.22471910112359553,8.0,89.01901926531015,18.820224719101123,670.0,7.174667224368281,1.5168539325842696,54.0,1.98638955306235,0.33707865168539325,12.0,2.6572841571734376,0.5617977528089888,20.0,11.160593460128437,2.359550561797753,84.0,1264,1085,420
Beram Kayal,4.206987042807939,0.980898296334538,19.0,2.657044448089225,0.619514713474445,12.0,234.38333333333338,3.985566672133837,0.9292720702116675,18.0,406.4666666666666,0.38398634715210117,0.05162622612287042,1.0,2.687904430064708,0.3613835828600929,7.0,3.839863471521012,0.5162622612287042,10.0,31.06407587932637,4.17650527821724,80.89890723906794,52.60612955983785,7.072792978833248,137.0,2.657044448089225,0.619514713474445,12.0,2.687904430064708,0.3613835828600929,7.0,0.38398634715210117,0.05162622612287042,1.0,2.878464818763327,0.6711409395973155,13.0,1.1519590414563035,0.15487867836861124,3.0,0.38398634715210117,0.05162622612287042,1.0,1.1519590414563035,0.15487867836861124,3.0,75.26132404181183,10.118740320082601,196.0,1937,0.0,0.0,0.0,1.1519590414563035,0.15487867836861124,3.0,50.68619782407736,6.814661848218895,132.0,3.455877124368911,0.46463603510583373,9.0,1.9927833360669185,0.46463603510583373,9.0,3.455877124368911,0.46463603510583373,9.0,22.27120813482187,2.994321115126484,58.0,668,613,1477
Georginio Wijnaldum,2.445863169700629,0.38258334851521225,21.0,1.8635147959623841,0.2914920750592093,16.0,1070.7333333333333,1.7470451212147349,0.27327382036800874,15.0,772.7333333333336,0.3362181682336094,0.07287301876480233,4.0,2.185418093518461,0.4736746219712151,26.0,1.4289272149928396,0.3097103297504099,17.0,24.414346362858836,5.291644797121188,290.45838291398206,59.34250669323205,12.86208781198761,706.0,1.6305754464670859,0.25505556567680815,14.0,1.765145383226449,0.38258334851521225,21.0,0.1681090841168047,0.036436509382401165,2.0,1.397636096971788,0.218619056294407,12.0,1.1767635888176327,0.25505556567680815,14.0,0.1681090841168047,0.036436509382401165,2.0,1.1767635888176327,0.25505556567680815,14.0,105.06817757300294,22.77281836400073,1250.0,5489,0.0,0.0,0.0,1.6810908411680467,0.36436509382401167,20.0,95.82217794657866,20.768810347968664,1140.0,10.254654131125086,2.222627072326471,122.0,1.8635147959623841,0.2914920750592093,16.0,2.941908972044082,0.6376389141920205,35.0,8.237345121723429,1.7853889597376569,98.0,1899,1901,546
Etienne Capoue,3.0304868800242692,0.5686184109420624,37.0,4.668587896253603,0.875979714153988,57.0,962.7666666666669,5.241923251933871,0.9835561702781619,64.0,1098.833333333333,0.4674029706055464,0.0768403258029814,5.0,1.30872831769553,0.21515291224834793,14.0,1.5891701000588578,0.2612571077301368,17.0,42.655788316230634,7.0125456570285545,456.306345902848,64.03420697295985,10.527124635008454,685.0,2.9485818292128023,0.5532503457814661,36.0,3.1783402001177157,0.5225142154602735,34.0,0.09348059412110929,0.01536806516059628,1.0,5.160018201122404,0.9681881051175657,63.0,0.5608835647266557,0.09220839096357768,6.0,0.0,0.0,0.0,0.4674029706055464,0.0768403258029814,5.0,104.41782363327906,17.166128784386046,1117.0,6507,0.0,0.0,0.0,1.2152477235744206,0.19978484708775165,13.0,86.84347193851052,14.276932534193945,929.0,8.974137035626491,1.4753342554172428,96.0,3.0304868800242692,0.5686184109420624,37.0,1.0282865353322022,0.16904871676655908,11.0,17.01346813004189,2.796987859228523,182.0,2129,2243,594
Aron Gunnarsson,2.4103043700051012,0.4792332268370607,21.0,3.443291957150145,0.6846188954815152,30.0,619.6500000000001,3.9023975514368305,0.7759014148790506,34.0,784.1333333333333,0.14524328249818444,0.022820629849383843,1.0,0.43572984749455335,0.06846188954815154,3.0,0.8714596949891067,0.13692377909630307,6.0,52.30609576458156,8.218335676383937,360.1274693391441,61.728395061728385,9.698767685988132,425.0,1.8364223771467436,0.3651300775901415,16.0,2.033405954974582,0.3194888178913738,14.0,0.14524328249818444,0.022820629849383843,1.0,2.8694099642917874,0.5705157462345961,25.0,0.8714596949891067,0.13692377909630307,6.0,0.2904865649963689,0.045641259698767686,2.0,0.43572984749455335,0.06846188954815154,3.0,83.36964415395786,13.099041533546327,574.0,4382,0.0,0.0,0.0,1.4524328249818443,0.22820629849383844,10.0,49.67320261437907,7.804655408489275,342.0,6.826434277414669,1.0725696029210408,47.0,1.2625403842883864,0.25102692834322227,11.0,2.323892519970951,0.3651300775901415,16.0,17.7196804647785,2.784116841624829,122.0,1459,1143,3008
Nemanja Matic,2.389136575570909,0.4488950276243094,26.0,3.8593744682299294,0.7251381215469613,42.0,1053.7666666666669,4.410713677977062,0.8287292817679558,48.0,979.4333333333332,0.6832632145003636,0.13812154696132595,8.0,2.818460759814,0.5697513812154696,33.0,1.0248948217505456,0.20718232044198895,12.0,61.75399672767233,12.483560329393708,723.0478142784835,84.98086230348272,17.178867403314918,995.0,1.837797365823776,0.3453038674033149,20.0,1.3665264290007273,0.2762430939226519,16.0,0.08540790181254546,0.017265193370165743,1.0,2.29724670727972,0.4316298342541437,25.0,1.0248948217505456,0.20718232044198895,12.0,0.1708158036250909,0.03453038674033149,2.0,0.7686711163129091,0.15538674033149172,9.0,128.79511593331856,26.035911602209943,1508.0,5792,0.0,0.0,0.0,0.8540790181254545,0.17265193370165746,10.0,111.798943472622,22.600138121546962,1309.0,11.273843039256,2.2790055248618786,132.0,2.0215771024061535,0.3798342541436464,22.0,1.878973839876,0.3798342541436464,22.0,15.971277638945999,3.228591160220994,187.0,2101,2229,704
Jonjo Shelvey,2.6183549325575246,0.4686834256497656,11.0,1.9042581327691088,0.34086067319982954,8.0,335.35,1.9042581327691088,0.34086067319982954,8.0,378.09999999999997,0.26837632324437155,0.04260758414997869,1.0,0.5367526464887431,0.08521516829995739,2.0,1.610257939466229,0.2556455048998722,6.0,168.6930153673917,26.781803107255037,628.5689189272757,86.41717608468763,13.719642096293141,322.0,2.1422903993652476,0.3834682573498083,9.0,1.0735052929774862,0.17043033659991477,4.0,0.0,0.0,0.0,1.190161332980693,0.21303792074989347,5.0,4.562397495154316,0.7243289305496379,17.0,2.952139555688087,0.4686834256497656,11.0,2.952139555688087,0.4686834256497656,11.0,125.86849560161026,19.98295696634001,469.0,2347,0.0,0.0,0.0,3.4888922021768303,0.5538985939497231,13.0,79.43939168033397,12.611844908393694,296.0,16.370955717906664,2.5990626331487006,61.0,2.380322665961386,0.42607584149978694,10.0,1.610257939466229,0.2556455048998722,6.0,36.7675562844789,5.837239028547081,137.0,742,682,184
Ki Sung-yueng,1.6740725431435364,0.36689767631471665,9.0,1.4880644827942546,0.3261312678353037,8.0,340.96666666666675,2.7901209052392275,0.6114961271911945,15.0,483.8499999999999,0.5279108417245086,0.08153281695882593,2.0,1.0558216834490173,0.16306563391765186,4.0,0.5279108417245086,0.08153281695882593,2.0,38.63891395054303,5.96755976506628,146.38424103707584,65.46094437383907,10.110069302894415,248.0,0.9300403017464092,0.20383204239706482,5.0,2.639554208622543,0.40766408479412963,10.0,0.0,0.0,0.0,2.7901209052392275,0.6114961271911945,15.0,3.431420471209306,0.5299633102323685,13.0,2.639554208622543,0.40766408479412963,10.0,1.5837325251735257,0.24459845087647777,6.0,111.12523218300906,17.16265796983286,421.0,2453,0.0,0.0,0.0,0.5279108417245086,0.08153281695882593,2.0,87.89715514713069,13.575214023644516,333.0,9.502395151041155,1.4675907052588666,36.0,1.1160483620956911,0.24459845087647777,6.0,1.3197771043112716,0.20383204239706482,5.0,13.725681884837224,2.119853240929474,52.0,857,1106,207
Cheikhou Kouyaté,6.864012409513961,1.3679573382796197,59.0,5.93329886246122,1.1824715974959426,51.0,657.1500000000001,2.094105480868666,0.41734291676327384,18.0,773.5999999999999,0.8217301985847979,0.13911430558775792,6.0,2.191280529559461,0.3709714815673545,16.0,1.0956402647797305,0.18548574078367724,8.0,23.131163559248893,3.915976024154471,168.89604592178233,51.495092444647334,8.71782981683283,376.0,3.024819027921407,0.602828657546951,26.0,1.6434603971695958,0.27822861117551584,12.0,0.0,0.0,0.0,1.2797311271975182,0.2550428935775562,11.0,1.0956402647797305,0.18548574078367724,8.0,0.13695503309746632,0.023185717597959656,1.0,0.5478201323898653,0.09274287039183862,4.0,77.51654873316593,13.123116160445166,566.0,4313,0.0,0.0,0.0,1.6434603971695958,0.27822861117551584,12.0,60.94498972837251,10.317644331092048,445.0,6.984706687970782,1.1824715974959426,51.0,2.2104446742502586,0.4405286343612335,19.0,2.191280529559461,0.3709714815673545,16.0,14.791143574526362,2.504057500579643,108.0,1477,1183,2754
