playerName,AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,minutes,opponent_team_id,season,team_id
Fan Xiaodong,0.43502779344235887,0.08849557522123894,3.0,1.0150648513655038,0.20648967551622419,7.0,613.8666666666666,1.7401111737694355,0.35398230088495575,12.0,620.65,0.439834926151173,0.08849557522123894,3.0,1.9059513466550828,0.38348082595870203,13.0,1.319504778453519,0.2654867256637168,9.0,46.895919330955074,9.43554299572674,319.8649075551365,48.968288444830584,9.852507374631267,334.0,3.3352130830580844,0.6784660766961652,23.0,1.1728931364031279,0.2359882005899705,8.0,0.0,0.0,0.0,1.0150648513655038,0.20648967551622419,7.0,0.879669852302346,0.17699115044247787,6.0,0.879669852302346,0.17699115044247787,6.0,0.5864465682015639,0.11799410029498525,4.0,76.82450043440488,15.457227138643068,524.0,3390,0.0,0.0,0.0,1.026281494352737,0.20648967551622419,7.0,38.41225021720244,7.728613569321534,262.0,7.623805386620331,1.5339233038348081,52.0,1.7401111737694355,0.35398230088495575,12.0,2.1991746307558646,0.4424778761061947,15.0,15.394222415291054,3.0973451327433628,105.0,1283,71982,26234,47034
Juan Cala,4.140170477607902,0.9356081452944414,17.0,5.357867676904344,1.2107870115575123,22.0,287.7166666666667,9.741577594371535,2.2014309301045683,40.0,369.54999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.6256154781903492,0.1100715465052284,2.0,99.19961046735634,17.45329985831318,317.1264584255505,49.736430516132764,8.750687947165657,159.0,4.870788797185767,1.1007154650522841,20.0,5.317731564617969,0.9356081452944414,17.0,0.0,0.0,0.0,3.6530915978893255,0.8255365987892129,15.0,0.6256154781903492,0.1100715465052284,2.0,0.0,0.0,0.0,0.3128077390951746,0.0550357732526142,1.0,54.11573886346521,9.521188772702256,173.0,1817,0.0,0.0,0.0,3.4408851300469205,0.6053935057787562,11.0,25.02461912761397,4.4028618602091365,80.0,6.256154781903493,1.1007154650522841,20.0,0.9741577594371533,0.2201430930104568,4.0,1.5640386954758732,0.27517886626307103,5.0,28.152696518565715,4.953219592735278,90.0,677,42655,14126,29064
Yu Hai,2.3275059480707565,0.4787437763309077,25.0,4.748112134064343,0.9766373037150518,51.0,1078.4333333333336,6.237715940829627,1.2830333205668327,67.0,966.6999999999999,0.08345439371928412,0.019149751053236307,1.0,0.5841807560349889,0.13404825737265416,7.0,2.002905449262819,0.4595940252776714,24.0,50.33184385948495,11.549329364270234,603.1059794021916,58.8353475720953,13.500574492531598,705.0,3.165408089376229,0.6510915358100344,34.0,1.835996661824251,0.42129452317119875,22.0,0.08345439371928412,0.019149751053236307,1.0,2.0482052343022654,0.42129452317119875,22.0,0.8345439371928413,0.19149751053236308,10.0,1.0849071183506935,0.24894676369207203,13.0,0.667635149754273,0.15319800842589046,8.0,86.45875189317836,19.839142091152816,1036.0,5222,0.0,0.0,0.0,1.2518159057892617,0.2872462657985446,15.0,58.418075603498885,13.404825737265416,700.0,7.67780422217414,1.7617770968977404,92.0,2.6999068997620776,0.5553427805438529,29.0,1.1683615120699777,0.2680965147453083,14.0,12.518159057892618,2.872462657985446,150.0,2115,121340,44396,199782
Zhao Honglue,1.4108952466267286,0.3110419906687403,14.0,2.0155646380381835,0.4443457009553432,20.0,891.4666666666668,5.341246290801187,1.1775161075316596,53.0,893.0500000000001,0.10095722405025424,0.02221728504776716,1.0,0.5047861202512712,0.1110864252388358,5.0,2.5239306012563563,0.555432126194179,25.0,45.56977141182381,10.02837202134354,451.37702468067266,67.13655399341907,14.774494556765164,665.0,2.821790493253457,0.6220839813374806,28.0,1.615315584804068,0.3554765607642746,16.0,0.0,0.0,0.0,2.41867756564582,0.5332148411464119,24.0,1.0095722405025425,0.2221728504776716,10.0,0.7067005683517797,0.15552099533437014,7.0,0.9086150164522881,0.19995556542990447,9.0,106.00508525276696,23.32814930015552,1050.0,4501,0.0,0.0,0.0,0.5047861202512712,0.1110864252388358,5.0,67.43942566556983,14.841146411908465,668.0,6.66317678731678,1.4663408131526328,66.0,2.116342869940093,0.46656298600311047,21.0,1.7162728088543222,0.37769384581204174,17.0,16.254113072090934,3.576982892690513,161.0,1837,115431,40360,50640
Zhang Xiaofei,1.0367071110428503,0.22021581149526537,10.0,1.1403778221471355,0.2422373926447919,11.0,825.5000000000001,2.9027799109199814,0.6166042721867431,28.0,868.1333333333334,0.43609933373712895,0.08808632459810614,4.0,1.5263476680799513,0.30830213609337154,14.0,0.7631738340399756,0.15415106804668577,7.0,110.7013098970817,22.360207325856017,1015.3770146671218,74.68201090248334,15.084783087425677,685.0,0.8293656888342804,0.17617264919621228,8.0,1.0902483343428224,0.22021581149526537,10.0,0.10902483343428224,0.022021581149526535,1.0,1.4513899554599907,0.30830213609337154,14.0,1.6353725015142337,0.33032371724289805,15.0,2.180496668685645,0.44043162299053074,20.0,1.308298001211387,0.26425897379431845,12.0,104.22774076317381,21.052631578947366,956.0,4541,0.0,0.0,0.0,0.5451241671714112,0.11010790574763268,5.0,61.81708055723803,12.486236511781545,567.0,11.011508176862506,2.2241796961021802,101.0,2.280755644294271,0.4844747852895838,22.0,1.7443973349485158,0.35234529839242457,16.0,20.60569351907934,4.162078837260515,189.0,1766,109654,38342,68742
Anzur Ismailov,4.014167650531287,0.8709016393442622,17.0,5.90318772136954,1.2807377049180328,25.0,377.44999999999993,8.736717827626919,1.8954918032786885,37.0,381.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.09387733456256,16.56368624768365,323.3231555547848,67.71757848721685,14.549180327868852,284.0,2.1251475796930346,0.4610655737704918,9.0,0.7153265333156711,0.15368852459016394,3.0,0.0,0.0,0.0,1.6528925619834713,0.35860655737704916,7.0,0.4768843555437807,0.10245901639344263,2.0,0.0,0.0,0.0,0.23844217777189036,0.05122950819672131,1.0,83.9316465757054,18.0327868852459,352.0,1952,0.0,0.0,0.0,1.4306530666313422,0.3073770491803279,6.0,62.47185057623527,13.422131147540984,262.0,3.338190488806465,0.7172131147540983,14.0,1.4167650531286895,0.3073770491803279,6.0,0.0,0.0,0.0,20.98291164392635,4.508196721311475,88.0,785,42640,16144,28944
Jiang Jihong,3.6487434704644075,0.8547008547008548,26.0,4.210088619766624,0.9861932938856016,30.0,642.8333333333331,8.420177239533247,1.9723865877712032,60.0,641.316666666667,0.14000518537723625,0.03287310979618672,1.0,0.560020741508945,0.13149243918474687,4.0,0.14000518537723625,0.03287310979618672,1.0,57.77695948421921,13.565985629010727,412.67728283450634,63.84236453201973,14.990138067061142,456.0,2.3857168845344203,0.5588428665351742,17.0,1.4000518537723623,0.3287310979618672,10.0,0.0,0.0,0.0,1.8243717352322038,0.4273504273504274,13.0,0.14000518537723625,0.03287310979618672,1.0,0.2800103707544725,0.06574621959237344,2.0,0.14000518537723625,0.03287310979618672,1.0,88.20326678765883,20.710059171597635,630.0,3042,0.0,0.0,0.0,0.14000518537723625,0.03287310979618672,1.0,74.34275343531243,17.45562130177515,531.0,3.220119263676433,0.7560815253122946,23.0,1.2630265859299872,0.2958579881656805,9.0,0.7000259268861811,0.1643655489809336,5.0,12.180451127819554,2.8599605522682445,87.0,1324,83843,28252,35532
Zhao Mingjian,1.131199845306004,0.21739130434782608,13.0,1.740307454316929,0.33444816053511706,20.0,1186.1166666666663,3.1325534177704726,0.6020066889632106,36.0,1034.3000000000002,0.0758778647406804,0.016722408026755852,1.0,1.7451908890356491,0.38461538461538464,23.0,2.2004580774797313,0.48494983277591974,29.0,54.63233978139156,12.040194863193026,720.0036528189429,55.314963395956006,12.190635451505017,729.0,2.088368945180315,0.4013377926421404,24.0,1.4416794300729274,0.3177257525083612,19.0,0.0,0.0,0.0,2.523445808759547,0.48494983277591974,29.0,0.9105343768881646,0.2006688963210702,12.0,0.8346565121474844,0.18394648829431437,11.0,0.7587786474068039,0.16722408026755853,10.0,81.34107100200939,17.926421404682273,1072.0,5980,0.0,0.0,0.0,0.9105343768881646,0.2006688963210702,12.0,45.906108168111636,10.117056856187292,605.0,9.029465904140967,1.9899665551839463,119.0,2.0013535724644687,0.38461538461538464,23.0,2.124580212739051,0.46822742474916385,28.0,13.885649247544512,3.060200668896321,183.0,2297,131509,48432,364344
Chen Lei,1.9719338515311178,0.4605263157894736,7.0,2.2536386874641345,0.5263157894736842,8.0,284.9,3.662162867129219,0.855263157894737,13.0,319.48333333333335,0.0,0.0,0.0,0.6318006318006318,0.13157894736842105,2.0,0.6318006318006318,0.13157894736842105,2.0,58.40889875685172,12.164250918002233,184.89661395363393,71.3934713934714,14.868421052631579,226.0,0.5634096718660336,0.13157894736842105,2.0,0.6318006318006318,0.13157894736842105,2.0,0.0,0.0,0.0,3.9438677030622356,0.9210526315789472,14.0,1.8954018954018956,0.39473684210526316,6.0,1.5795015795015794,0.3289473684210526,5.0,1.5795015795015794,0.3289473684210526,5.0,95.4018954018954,19.86842105263158,302.0,1520,0.0,0.0,0.0,0.0,0.0,0.0,48.96454896454897,10.197368421052632,155.0,8.213408213408215,1.710526315789474,26.0,1.690229015598101,0.39473684210526316,6.0,0.6318006318006318,0.13157894736842105,2.0,21.165321165321167,4.407894736842105,67.0,630,38247,14126,17731
Zhang Chenglin,2.3543089667199535,0.4909983633387889,6.0,3.1390786222932716,0.6546644844517185,8.0,250.45000000000007,14.910623455893042,3.109656301145663,38.0,229.36666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.7187063286085045,0.16366612111292964,2.0,53.250529524066984,12.12638217794379,148.18439021447313,61.44939109602713,13.993453355155482,171.0,1.9619241389332946,0.4091653027823241,5.0,1.437412657217009,0.32733224222585927,4.0,0.35935316430425224,0.08183306055646482,1.0,2.7466937945066126,0.5728314238952537,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30804551806746,16.693944353518823,204.0,1222,0.0,0.0,0.0,0.7187063286085045,0.16366612111292964,2.0,60.011978438810125,13.666121112929625,167.0,2.5154721501297654,0.5728314238952537,7.0,2.7466937945066126,0.5728314238952537,7.0,0.0,0.0,0.0,11.13994809343182,2.536824877250409,31.0,497,35002,12108,28038
Song Long,1.3161101632951495,0.33585222502099077,4.0,2.961247867414086,0.7556675062972292,9.0,201.64999999999992,6.909578357299535,1.7632241813602016,21.0,273.5333333333334,0.8926357550210765,0.16792611251049538,2.0,0.8926357550210765,0.16792611251049538,2.0,0.0,0.0,0.0,68.7403272690676,12.931697913804904,154.01652215341642,68.28663525911234,12.846347607052897,153.0,2.961247867414086,0.7556675062972292,9.0,0.44631787751053825,0.08396305625524769,1.0,0.0,0.0,0.0,1.6451377041189368,0.41981528127623846,5.0,1.785271510042153,0.33585222502099077,4.0,0.44631787751053825,0.08396305625524769,1.0,1.3389536325316147,0.2518891687657431,3.0,103.54574758244487,19.479429051217465,232.0,1191,0.0,0.0,0.0,0.0,0.0,0.0,67.8403173816018,12.762384550797648,152.0,6.248450285147536,1.1754827875734677,14.0,2.961247867414086,0.7556675062972292,9.0,2.6779072650632294,0.5037783375314862,6.0,20.084304487974222,3.7783375314861463,45.0,492,29323,12108,15186
Feng Xiaoting,3.5615681943677515,0.6843864395989177,43.0,6.543346217559357,1.2573611332166164,79.0,1363.8166666666664,9.690778575372718,1.8621677542575203,117.0,1086.6000000000004,0.19797382346112016,0.047747891134808214,3.0,0.5279301958963205,0.12732770969282192,8.0,0.5939214703833605,0.14324367340442465,9.0,86.99884207840785,20.982628752583494,1318.338564524821,74.3061750724071,17.921375139264683,1126.0,2.1535063500828264,0.41381505650167116,26.0,1.4518080387148815,0.3501512016552602,22.0,0.0,0.0,0.0,1.7393705135284367,0.3342352379436575,21.0,0.7918952938444807,0.19099156453923286,12.0,0.0,0.0,0.0,0.7259040193574408,0.1750756008276301,11.0,91.59588898801161,22.0913576317046,1388.0,6283,0.0,0.0,0.0,0.5939214703833605,0.14324367340442465,9.0,76.48388713047943,18.446601941747574,1159.0,8.248909310880007,1.9894954639503422,125.0,1.1595803423522912,0.2228234919624383,14.0,0.5939214703833605,0.14324367340442465,9.0,14.386097838174733,3.469680089129397,218.0,2546,164320,52468,121498
Zhao Hejing,2.4749197942659262,0.5232558139534884,18.0,1.512450985384733,0.31976744186046513,11.0,575.15,4.9498395885318525,1.0465116279069768,36.0,654.5666666666667,0.3129618360427715,0.05813953488372093,2.0,1.4083282621924715,0.2616279069767442,9.0,1.0953664261497003,0.20348837209302326,7.0,67.82765766178184,12.600477165430824,433.4564144908203,61.653481700425985,11.453488372093023,394.0,1.7874420736365024,0.37790697674418605,13.0,2.3472137703207863,0.436046511627907,15.0,0.0,0.0,0.0,3.299893059021235,0.6976744186046512,24.0,1.251847344171086,0.23255813953488372,8.0,0.7824045901069286,0.14534883720930233,5.0,0.9388855081283144,0.1744186046511628,6.0,77.14509258454316,14.331395348837209,493.0,3440,0.0,0.0,0.0,0.7824045901069286,0.14534883720930233,5.0,34.58228288272625,6.424418604651162,221.0,8.44996957315483,1.5697674418604652,54.0,2.3374242501400415,0.4941860465116279,17.0,0.9388855081283144,0.1744186046511628,6.0,19.090671998609057,3.5465116279069764,122.0,1276,69462,26234,131417
Jiang Tao,2.2940605275934596,0.3958529688972668,21.0,2.0755785725845586,0.35815268614514606,19.0,1048.8999999999996,4.915843987700271,0.8482563619227144,45.0,823.8666666666675,0.17160835160644491,0.037700282752120645,2.0,0.943845933835447,0.20735155513666353,11.0,0.0,0.0,0.0,39.59584785929343,8.698729672135903,461.4676091068096,58.432643721994495,12.836946277097077,681.0,2.40330150509791,0.41470311027332707,22.0,0.34321670321288983,0.07540056550424129,4.0,0.0,0.0,0.0,2.51254248260236,0.43355325164938735,23.0,1.4586709886547817,0.32045240339302544,17.0,0.6864334064257797,0.15080113100848258,8.0,1.287062637048337,0.2827521206409048,15.0,97.64515206406715,21.451460885956646,1138.0,5305,0.0,0.0,0.0,0.5148250548193347,0.11310084825636192,6.0,63.92411097340072,14.043355325164939,745.0,5.0624463723901245,1.1121583411875589,59.0,2.8402654151157116,0.49010367577756836,26.0,1.4586709886547817,0.32045240339302544,17.0,15.101534941367152,3.3176248821866166,176.0,1934,132967,42378,53340
Ren Hang,3.584004719676997,0.6705159247532129,36.0,6.968898066038605,1.303780964797914,70.0,1024.0666666666666,9.856012979111743,1.8439187930713352,99.0,904.0166666666667,0.08788490332660635,0.018625442354255912,1.0,0.3515396133064254,0.07450176941702365,4.0,0.6151943232862445,0.1303780964797914,7.0,68.68074880901202,14.555507025313128,781.4851721890618,67.23195104485386,14.248463401005774,765.0,2.986670599730831,0.5587632706276774,30.0,1.8455829698587334,0.3911342894393742,21.0,0.08788490332660635,0.018625442354255912,1.0,3.0862262863885253,0.5773887129819333,31.0,0.08788490332660635,0.018625442354255912,1.0,0.08788490332660635,0.018625442354255912,1.0,0.0,0.0,0.0,78.48121867065947,16.63252002235053,893.0,5369,0.0,0.0,0.0,0.7909641299394571,0.16762898118830322,9.0,64.85905865503548,13.745576457440864,738.0,3.60328103639086,0.7636431365244924,41.0,2.0906694198115816,0.3911342894393742,21.0,0.6151943232862445,0.1303780964797914,7.0,13.006965692337738,2.756565468429875,148.0,2000,104150,42378,318801
Yang Boyu,3.162602491747419,0.6862133499688085,11.0,4.6001490789053365,0.9981285090455396,16.0,353.40000000000003,11.787882014694924,2.5577043044291954,41.0,313.03333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.994248044464975,13.961161197001404,223.7974139879325,56.79117147707979,13.911416094822208,223.0,1.4375465871579176,0.3119151590767312,5.0,0.764006791171477,0.18714909544603867,3.0,0.0,0.0,0.0,1.4375465871579176,0.3119151590767312,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48726655348047,16.53150343106675,265.0,1603,0.0,0.0,0.0,0.764006791171477,0.18714909544603867,3.0,56.02716468590832,13.72426699937617,220.0,3.056027164685908,0.7485963817841547,12.0,1.1500372697263341,0.2495321272613849,4.0,0.5093378607809846,0.12476606363069245,2.0,11.460101867572154,2.8072364316905802,45.0,690,26927,14126,49875
Liu Yu,2.4860161591050343,0.495785820525533,20.0,3.6047234307023,0.7188894397620228,29.0,756.2333333333333,6.090739589807335,1.2146752602875557,49.0,724.05,0.11901088729228192,0.024789291026276646,1.0,0.23802177458456383,0.04957858205255329,2.0,0.35703266187684574,0.07436787307882994,3.0,74.00248305970986,15.414296380539835,621.8127159909769,60.5765416317715,12.617749132374815,509.0,1.6159105034182721,0.32226078334159647,13.0,0.9520870983382553,0.19831432821021316,8.0,0.0,0.0,0.0,1.1187072715972655,0.22310361923648983,9.0,0.7140653237536915,0.1487357461576599,6.0,0.5950544364614095,0.12394645513138325,5.0,0.7140653237536915,0.1487357461576599,6.0,78.42817472561379,16.33614278631631,659.0,4034,0.0,0.0,0.0,0.7140653237536915,0.1487357461576599,6.0,56.768193238418476,11.82449181953396,477.0,10.591968969013092,2.2062469013386217,89.0,1.740211311373524,0.34705007436787305,14.0,0.5950544364614095,0.12394645513138325,5.0,14.995371798827522,3.1234506693108575,126.0,1537,100899,32288,40528
Gu Cao,2.1324440836742986,0.49586776859504134,36.0,3.317135241271131,0.7713498622589532,56.0,1220.3000000000004,11.254565997169909,2.6170798898071626,190.0,1519.3833333333328,0.3687617798901908,0.06887052341597796,5.0,0.44251413586822896,0.08264462809917356,6.0,0.07375235597803816,0.013774104683195591,1.0,59.06117126378282,11.030356182000947,800.8038588132688,43.73514709497663,8.168044077134986,593.0,1.421629389116199,0.3305785123966942,24.0,2.0650659673850686,0.3856749311294766,28.0,0.0,0.0,0.0,3.3763697991509725,0.7851239669421488,57.0,0.3687617798901908,0.06887052341597796,5.0,0.07375235597803816,0.013774104683195591,1.0,0.07375235597803816,0.013774104683195591,1.0,51.25788740473653,9.573002754820937,695.0,7260,0.0,0.0,0.0,0.1475047119560763,0.027548209366391182,2.0,35.25362615750224,6.584022038567492,478.0,4.720150782594442,0.8815426997245178,64.0,2.6063205467130315,0.6060606060606061,44.0,0.44251413586822896,0.08264462809917356,6.0,15.709251823322127,2.933884297520661,213.0,2833,165382,58522,120408
Zheng Zheng,1.7117117117117118,0.35520658066928396,19.0,1.981981981981982,0.4112918302486446,22.0,933.5500000000003,5.855855855855856,1.2151804075528136,65.0,999.0,0.0,0.0,0.0,0.8676557227786404,0.16825574873808188,9.0,0.19281238283969787,0.03739016638624042,2.0,56.6475342679675,10.985086644619155,587.5922846206786,66.71308446253546,12.936997569639185,692.0,2.2522522522522523,0.4673770798280052,25.0,2.0245300198168277,0.3925967470555244,21.0,0.0,0.0,0.0,3.333333333333333,0.6917180781454477,37.0,0.9640619141984893,0.1869508319312021,10.0,1.2532804884580362,0.24303608151056275,13.0,0.9640619141984893,0.1869508319312021,10.0,93.32119329441377,18.096840530940366,968.0,5349,0.0,0.0,0.0,0.9640619141984893,0.1869508319312021,10.0,55.240747683573446,10.71228266965788,573.0,9.158588184885648,1.77603290334642,95.0,3.0630630630630633,0.6356328285660872,34.0,1.0604681056183383,0.2056459151243223,11.0,14.46092871297734,2.8042624789680315,150.0,1992,136128,42378,53151
Mei Fang,3.3562956440669187,0.6138107416879796,12.0,4.475060858755891,0.8184143222506393,16.0,455.71666666666664,7.83135650282281,1.432225063938619,28.0,321.78333333333336,0.0,0.0,0.0,0.19749113118531253,0.051150895140664954,1.0,0.0,0.0,0.0,48.55229216275379,12.575213835428405,245.84543048262535,54.31006107596094,14.066496163682865,275.0,3.915678251411405,0.7161125319693095,14.0,0.9874556559265627,0.2557544757033248,5.0,0.0,0.0,0.0,1.9578391257057024,0.35805626598465473,7.0,0.19749113118531253,0.051150895140664954,1.0,0.0,0.0,0.0,0.19749113118531253,0.051150895140664954,1.0,64.97458215996782,16.828644501278774,329.0,1955,0.0,0.0,0.0,0.0,0.0,0.0,56.6799546501847,14.680306905370843,287.0,1.7774201806678127,0.46035805626598464,9.0,1.6781478220334594,0.3069053708439898,6.0,0.7899645247412501,0.20460358056265981,4.0,8.294627509783126,2.1483375959079285,42.0,821,54334,20180,46730
Yu Dabao,3.314238952536826,0.5787781350482315,9.0,2.9459901800327346,0.5144694533762058,8.0,322.8000000000001,8.469721767594113,1.4790996784565917,23.0,244.3999999999999,0.0,0.0,0.0,0.557620817843866,0.12861736334405144,2.0,1.115241635687732,0.2572347266881029,4.0,42.39563390663275,9.778714272998254,152.05900694512286,52.97397769516727,12.218649517684888,190.0,5.155482815057286,0.9003215434083601,14.0,0.278810408921933,0.06430868167202572,1.0,0.0,0.0,0.0,4.418985270049102,0.7717041800643086,12.0,0.0,0.0,0.0,0.278810408921933,0.06430868167202572,1.0,0.0,0.0,0.0,68.02973977695164,15.691318327974276,244.0,1555,0.0,0.0,0.0,0.278810408921933,0.06430868167202572,1.0,58.550185873605926,13.504823151125404,210.0,6.412639405204458,1.4790996784565917,23.0,3.682487725040918,0.6430868167202572,10.0,0.0,0.0,0.0,8.085501858736055,1.864951768488746,29.0,585,44618,12108,15240
Nemanja Pejcinovic,3.007770072687777,0.6664445184938355,20.0,3.6093240872253323,0.7997334221926025,24.0,556.5166666666668,6.46670565627872,1.432855714761746,43.0,598.4499999999999,0.16172022401245842,0.03332222592469177,1.0,0.32344044802491684,0.06664445184938354,2.0,0.48516067203737523,0.09996667777407531,3.0,54.51093990900054,11.231902912001168,337.06940638915506,51.750471683986696,10.663112295901367,320.0,1.6542735399782773,0.3665444851716095,11.0,0.9703213440747505,0.19993335554815062,6.0,0.32344044802491684,0.06664445184938354,2.0,1.8046620436126661,0.39986671109630123,12.0,0.48516067203737523,0.09996667777407531,3.0,0.0,0.0,0.0,0.48516067203737523,0.09996667777407531,3.0,62.5857266928214,12.895701432855713,387.0,3001,0.0,0.0,0.0,0.6468808960498337,0.13328890369876709,4.0,49.97154921984965,10.296567810729757,309.0,2.5875235841993347,0.5331556147950683,16.0,1.052719525440722,0.23325558147284237,7.0,0.32344044802491684,0.06664445184938354,2.0,12.452457248959298,2.5658113962012665,77.0,1210,78623,26234,47034
Zhou Yun,2.39808887936051,0.5336768494663232,29.0,3.8038651189856365,0.8465218991534782,46.0,1072.4166666666665,6.367339438302044,1.417004048582996,77.0,1088.3666666666666,0.0,0.0,0.0,0.5035356282539437,0.11041589988958411,6.0,0.25176781412697186,0.055207949944792056,3.0,50.53699680631042,11.081813613537683,602.1857517596377,61.515269251690114,13.489142436510857,733.0,2.811552479250253,0.62569009937431,34.0,1.5945294894708217,0.34965034965034963,19.0,0.0,0.0,0.0,1.4884689596030751,0.3312476996687523,18.0,1.0070712565078874,0.22083179977916823,12.0,1.090993861216878,0.23923444976076555,13.0,0.9231486517988967,0.20242914979757085,11.0,93.32193643639756,20.463746779536255,1112.0,5434,0.0,0.0,0.0,0.16784520941798123,0.0368052999631947,2.0,54.13008003729894,11.86970923813029,645.0,6.042427539047324,1.3249907986750091,72.0,2.3153961593825616,0.5152741994847259,28.0,1.8462973035977934,0.4048582995951417,22.0,16.448830522962158,3.60691939639308,196.0,2236,137565,48432,171000
Li Lei,2.5971527510580974,0.42462845010615713,10.0,4.674874951904576,0.7643312101910829,18.0,414.44999999999976,5.713736052327815,0.9341825902335457,22.0,346.5333333333336,0.0,0.0,0.0,1.085776330076005,0.21231422505307856,5.0,0.217155266015201,0.042462845010615716,1.0,45.65752999808045,8.927937394529103,210.25292564116037,61.889250814332286,12.101910828025478,285.0,2.5971527510580974,0.42462845010615713,10.0,1.737242128121608,0.3397027600849257,8.0,0.0,0.0,0.0,4.674874951904576,0.7643312101910829,18.0,1.737242128121608,0.3397027600849257,8.0,0.651465798045603,0.12738853503184713,3.0,0.868621064060804,0.16985138004246286,4.0,102.71444082519007,20.084925690021233,473.0,2355,0.0,0.0,0.0,0.434310532030402,0.08492569002123143,2.0,73.39847991313793,14.35244161358811,338.0,6.73181324647123,1.3163481953290872,31.0,3.6360138514813363,0.59447983014862,14.0,1.085776330076005,0.21231422505307856,5.0,15.418023887079269,3.0148619957537157,71.0,784,38723,18162,22860
Gil,1.5608324439701176,0.342015259142331,26.0,5.6430096051227325,1.2365167061299658,94.0,1325.7999999999997,9.485058697972253,2.0784004209418576,158.0,1499.1999999999998,0.0678835420123699,0.013154433043935806,1.0,0.1357670840247398,0.026308866087871613,2.0,0.1357670840247398,0.026308866087871613,2.0,40.96330520196291,7.937845309240611,603.4350004084713,45.95715794237442,8.905551170744541,677.0,1.3807363927427962,0.30255196001052354,23.0,0.4073012520742194,0.07892659826361484,6.0,0.2036506260371097,0.03946329913180742,3.0,3.181696905016009,0.6971849513285977,53.0,0.4751847940865893,0.09208103130755065,7.0,0.0678835420123699,0.013154433043935806,1.0,0.4073012520742194,0.07892659826361484,6.0,56.546990496304126,10.957642725598527,833.0,7602,0.0,0.0,0.0,1.289787298235028,0.2499342278347803,19.0,45.82139085834969,8.87924230465667,675.0,1.6292050082968776,0.31570639305445936,24.0,1.7409284951974389,0.3814785582741384,29.0,0.4751847940865893,0.09208103130755065,7.0,10.386181927892595,2.0126282557221784,153.0,2911,178734,60540,75930
Zhang Linpeng,2.6871520542406615,0.518722645485492,32.0,4.030728081360992,0.7780839682282379,48.0,1347.7666666666664,7.977482661026963,1.5399578537850542,95.0,1071.7666666666669,0.0,0.0,0.0,0.13355427497341282,0.03242016534284325,2.0,0.46743996240694485,0.11347057869995136,7.0,59.95986607847989,14.555196923393412,897.9100982041396,59.631983775628825,14.475603825579512,893.0,3.77880757627593,0.729453720213973,45.0,1.0016570623005963,0.24315124007132435,15.0,0.0,0.0,0.0,3.1909930644107853,0.6159831415140218,38.0,1.0684341997873026,0.259361322742746,16.0,1.2019884747607155,0.29178148808558924,18.0,1.0016570623005963,0.24315124007132435,15.0,81.86877055870207,19.87356135516291,1226.0,6169,0.0,0.0,0.0,0.8013256498404769,0.19452099205705947,12.0,58.22966388840799,14.135192089479656,872.0,6.009942373803577,1.458907440427946,90.0,2.6031785525456406,0.5025125628140703,31.0,0.6677713748670642,0.16210082671421625,10.0,13.288650359854577,3.225806451612903,199.0,2517,136997,52468,121498
