AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,age,height,id,minutes,opponent_team_id,team_id,weight,name,AerialsPerc,PassesPerc,DribblesPerc,SavesPerc,ShotsPerc,ParriedDangerPerMin
8.069893091159908,1.566265060240964,13.0,8.69065409817221,1.6867469879518073,14.0,144.98333333333323,0.6207610070123006,0.12048192771084339,1.0,152.9000000000001,0.0,0.0,0.0,79.669,0.9638554216867471,8.0,21.789,0.3614457831325301,3.0,1589.5840999999998,9.05707478543256,75.17372071909026,606.9048,6.024096385542169,50.0,1.2415220140246013,0.24096385542168677,2.0,46.584199999999996,0.8433734939759037,7.0,0.0,0.0,0.0,1.2415220140246013,0.24096385542168677,2.0,21.7316,0.48192771084337355,4.0,3.8793,0.12048192771084339,1.0,10.6547,0.24096385542168677,2.0,949.1508999999999,10.120481927710843,84.0,830,0.0,0.0,0.0,23.6519,0.48192771084337355,4.0,611.8929,6.626506024096386,55.0,33.5413,0.6024096385542169,5.0,0.6207610070123006,0.12048192771084339,1.0,133.4481,1.4457831325301205,12.0,304.824,3.132530120481928,26.0,1025,4600,5425,289,26575,1050,2100,Claudio Pizarro,0.5185185185185185,0.6790123456790124,0.5,0.0,0.0,0.0
11.616234045604484,2.4154589371980677,15.0,10.841818442564186,2.254428341384863,14.0,116.21666666666657,0.774415603040299,0.1610305958132045,1.0,97.31666666666676,0.0,0.0,0.0,9.5249,0.322061191626409,2.0,10.0186,0.1610305958132045,1.0,626.5357999999999,5.719348612107405,35.51715488118698,263.7373,4.186795491143317,26.0,3.097662412161196,0.644122383252818,4.0,37.6288,0.4830917874396135,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3704,0.8051529790660225,5.0,0.0,0.0,0.0,41.3269,0.644122383252818,4.0,493.04609999999997,7.890499194847021,49.0,621,0.0,0.0,0.0,36.7575,0.4830917874396135,3.0,334.1468,5.314009661835748,33.0,33.3697,0.644122383252818,4.0,0.0,0.0,0.0,35.2816,0.8051529790660225,5.0,152.12380000000002,2.4154589371980677,15.0,982,4698,75438,214,13144,8397,2025,Souleymane Camara,0.4827586206896552,0.6875,0.5,0.0,0.6666666666666666,0.0
0.0,0.0,0.0,1.2024813106410053,0.22690437601296598,7.0,523.9166666666666,2.0613965325274375,0.3889789303079416,12.0,517.5166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.4800999999998,26.763073027024564,825.6408028837078,708.3048000000001,11.86385737439222,366.0,0.34356608875457295,0.06482982171799027,2.0,7.1917,0.12965964343598055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0022,0.03241491085899514,1.0,0.0,0.0,0.0,2.0022,0.03241491085899514,1.0,709.8072999999999,11.896272285251214,367.0,3085,6.527755686336887,1.2317666126418152,38.0,0.0,0.0,0.0,388.57130000000006,6.612641815235008,204.0,24.662399999999998,0.3889789303079416,12.0,0.0,0.0,0.0,0.0,0.0,0.0,220.04619999999997,3.565640194489465,110.0,1110,5640,89610,1086,31720,1616,2760,Pepe Reina,1.0,0.6496815286624203,0.0,0.0,0.0,0.012121212121212121
6.10563721531255,1.3123359580052494,35.0,10.117913099660797,2.1747281589801273,58.0,515.9166666666667,2.2678081085446613,0.4874390701162355,13.0,479.29999999999984,0.0,0.0,0.0,31.4217,0.5999250093738283,16.0,12.783700000000001,0.26246719160104987,7.0,142.9595,2.283166820872496,60.89205911266946,471.20220000000006,8.023997000374953,214.0,3.66338232918753,0.7874015748031495,21.0,23.2199,0.4124484439445069,11.0,12.651699999999998,0.18747656542932134,5.0,0.5233403327410757,0.11248593925759282,3.0,37.3287,0.5999250093738283,16.0,3.4527,0.03749531308586427,1.0,28.8173,0.4874390701162355,13.0,867.5214,14.698162729658792,392.0,2667,0.0,0.0,0.0,109.7345,1.9122609673790776,51.0,619.4814,10.348706411698538,276.0,44.0185,0.7874015748031495,21.0,0.0,0.0,0.0,58.29750000000001,0.9373828271466067,25.0,220.0453,3.974503187101612,106.0,494,2535,42653,1023,27360,1040,1235,Zlatan Ibrahimovic,0.6236559139784946,0.7225130890052356,0.7777777777777778,0.0,0.2549019607843137,0.0
2.1141158558689193,0.47804532577903686,27.0,1.3311099833248752,0.30099150141643055,17.0,1149.4166666666665,1.1745088088160662,0.26558073654390935,15.0,896.3000000000002,9.880700000000001,0.03541076487252125,2.0,74.3546,0.47804532577903686,27.0,131.8847,0.9029745042492918,51.0,259.82089999999994,1.9598585801085848,110.69281260453288,1426.8281000000002,9.472379603399434,535.0,0.8613064597984486,0.19475920679886685,11.0,75.35280000000002,0.47804532577903686,27.0,15.352500000000001,0.141643059490085,8.0,1.1745088088160662,0.26558073654390935,15.0,151.3408,1.0269121813031163,58.0,59.40870000000001,0.40722379603399433,23.0,145.6184,0.9915014164305949,56.0,2866.1978000000004,19.334277620396602,1092.0,5648,0.0,0.0,0.0,102.5557,0.6019830028328611,34.0,2166.9608000000003,14.589235127478753,824.0,148.80720000000002,0.9737960339943343,55.0,0.46980352352642646,0.10623229461756376,6.0,97.3476,0.56657223796034,32.0,424.67080000000004,2.8505665722379603,161.0,1292,6086,111622,2123,10825,1836,2550,Joaquín,0.38636363636363635,0.8365482233502538,0.6710526315789473,0.0,0.4117647058823529,0.0
0.0,0.0,0.0,0.2061226047789907,0.05339028296849973,1.0,436.63333333333344,1.0306130238949536,0.2669514148424987,5.0,321.7999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6282,12.028263344240235,225.2893724376196,315.998,10.09076348104645,189.0,0.0,0.0,0.0,1.6062,0.05339028296849973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6062,0.05339028296849973,1.0,0.0,0.0,0.0,1.6062,0.05339028296849973,1.0,324.7147,10.357714895888947,194.0,1873,4.122452095579814,1.0678056593699947,20.0,0.0,0.0,0.0,236.19599999999997,7.581420181526963,142.0,1.6062,0.05339028296849973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0893,0.9076348104644953,17.0,1365,6336,109824,774,61108,2871,3036,Gianluigi Buffon,1.0,0.8930817610062893,0.0,0.0,0.0,0.002777777777777778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814,4334,89430,0,1652,682,2024,Maarten Stekelenburg,0.0,0.0,0.0,0.0,0.0,0.0
3.353888469899294,0.6622516556291391,14.0,4.551705780577613,0.8987701040681173,19.0,375.6833333333334,2.3956346213566384,0.47303689687795647,10.0,354.08333333333326,19.2171,0.04730368968779565,1.0,38.2791,0.23651844843897823,5.0,30.007900000000003,0.4257332071901609,9.0,871.5486000000001,9.803834069004777,207.25305221876098,835.3953,13.150425733207191,278.0,3.8330153941706215,0.7568590350047304,16.0,42.717,0.5676442762535477,12.0,0.0,0.0,0.0,2.3956346213566384,0.47303689687795647,10.0,18.202099999999998,0.14191106906338694,3.0,17.270699999999998,0.0946073793755913,2.0,18.202099999999998,0.14191106906338694,3.0,1266.9479000000001,20.908230842005675,442.0,2114,0.0,0.0,0.0,12.6623,0.23651844843897823,5.0,826.0505999999999,14.049195837275308,297.0,92.60059999999999,1.2771996215704824,27.0,3.8330153941706215,0.7568590350047304,16.0,55.69190000000001,0.8514664143803218,18.0,211.70120000000003,2.980132450331126,63.0,582,3440,81840,765,9819,4560,1560,Rafael,0.5757575757575758,0.825,0.5625,0.0,0.2,0.0
2.291795893049525,0.4791743457427202,13.0,2.291795893049525,0.4791743457427202,13.0,510.51666666666665,2.4680878848225656,0.5160339107998526,14.0,382.78333333333336,3.32,0.07371913011426465,2.0,18.641000000000002,0.18429782528566163,5.0,43.5538,0.2948765204570586,8.0,734.8872,9.3436843842521,253.4941573447595,1299.4038000000003,13.859196461481755,376.0,1.762919917730404,0.36859565057132326,10.0,30.8229,0.3317360855141909,9.0,7.0331,0.07371913011426465,2.0,1.0577519506382422,0.22115739034279397,6.0,11.253499999999999,0.2580169553999263,7.0,1.4807,0.036859565057132324,1.0,11.253499999999999,0.2580169553999263,7.0,2087.7622,24.990785108735718,678.0,2713,0.0,0.0,0.0,25.1015,0.44231478068558794,12.0,1617.0451,20.12532252119425,546.0,130.50379999999998,1.842978252856616,50.0,1.2340439424112828,0.2580169553999263,7.0,75.5497,0.3317360855141909,9.0,370.6744,3.2067821599705124,87.0,863,4550,117286,913,2587,676,1820,James Milner,0.5,0.8625592417061612,0.8888888888888888,0.0,0.3333333333333333,0.0
1.4235438332872001,0.2996703626011388,20.0,0.8541262999723201,0.17980221756068324,12.0,1264.4499999999998,0.78294910830796,0.1648186994306263,11.0,1192.85,22.293799999999997,0.08990110878034162,6.0,71.7791,0.4195385076415942,28.0,101.72919999999999,0.6892418339826192,46.0,1488.6239,10.307324049159389,687.9108070408976,2375.5498999999995,15.118369793227448,1009.0,1.9217841749377202,0.40455498951153734,27.0,93.54570000000001,0.5394066526820497,36.0,24.7441,0.1648186994306263,11.0,1.2100122582941202,0.25471980821096796,17.0,162.5902,0.9589451603236441,64.0,83.49300000000001,0.5843572070722206,39.0,153.94780000000003,0.8990110878034162,60.0,3958.9345000000003,24.9475576865448,1665.0,6674,0.0,0.0,0.0,106.98829999999998,0.7341923883727899,49.0,3149.9529000000007,19.7632604135451,1319.0,434.1277999999999,2.607132154629907,174.0,1.7794297916090003,0.3745879532514234,25.0,149.5185,0.8540605334132454,57.0,511.24389999999994,3.1315552891819,209.0,1190,5712,153748,2538,9259,28526,2210,Santi Cazorla,0.375,0.8632198952879581,0.7076923076923077,0.0,0.4897959183673469,0.0
