AerialLossPerD90m,AerialLossPerDefense,AerialLossTotal,AerialWonPerD90m,AerialWonPerDefense,AerialWonTotal,AttackTimes,ClearPerD90m,ClearPerDefense,ClearTotal,DefendTimes,DispossessedInD3rdPerA90m,DispossessedInD3rdPerAttack,DispossessedInD3rdTotal,DispossessedPerA90m,DispossessedPerAttack,DispossessedTotal,DribblePerA90m,DribblePerAttack,DribbleTotal,ForwardPassMeterPerA90m,ForwardPassMeterPerAttack,ForwardPassMeterTotal,ForwardPassPerA90m,ForwardPassPerAttack,ForwardPassTotal,FoulPerD90m,FoulPerDefense,FoulTotal,FouledPerA90m,FouledPerAttack,FouledTotal,GoalPerA90m,GoalPerAttack,GoalTotal,InterceptionsPerD90m,InterceptionsPerDefense,InterceptionsTotal,KeyPassPerA90m,KeyPassPerAttack,KeyPassTotal,PassCrossAccuratePerA90m,PassCrossAccuratePerAttack,PassCrossAccurateTotal,PassLeadingKpPerA90m,PassLeadingKpPerAttack,PassLeadingKpTotal,PassPerA90m,PassPerAttack,PassTotal,Rounds,SavePerD90m,SavePerDefense,SaveTotal,ShotPerA90m,ShotPerAttack,ShotTotal,SuccessPassPerA90m,SuccessPassPerAttack,SuccessPassTotal,SuccessfulPassToA3rdPerA90m,SuccessfulPassToA3rdPerAttack,SuccessfulPassToA3rdTotal,TacklesPerD90m,TacklesPerDefense,TacklesTotal,TurnoverPerA90m,TurnoverPerAttack,TurnoverTotal,UnSuccessPassPerA90m,UnSuccessPassPerAttack,UnSuccessPassTotal,age,height,id,minutes,opponent_team_id,team_id,weight,name,AerialsPerc,PassesPerc,DribblesPerc,SavesPerc,ShotsPerc,ParriedDangerPerMin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,579,24585,0,355,96,249,Lee Grant,0.0,0.0,0.0,0.0,0.0,0.0
2.1276595744680855,0.3857280617164899,4.0,3.191489361702128,0.5785920925747349,6.0,169.2,4.787234042553192,0.8678881388621021,9.0,197.11666666666667,0.0,0.0,0.0,4.0291,0.19286403085824494,2.0,3.9471,0.19286403085824494,2.0,414.9085,2.3766970129840805,24.64634802464491,243.7786,8.775313404050145,91.0,0.5319148936170214,0.09643201542912247,1.0,6.5195,0.28929604628736744,3.0,0.0,0.0,0.0,2.6595744680851063,0.4821600771456124,5.0,9.8049,0.4821600771456124,5.0,18.153100000000002,0.8678881388621021,9.0,1.8286,0.09643201542912247,1.0,462.93550000000005,17.357762777242044,180.0,1037,0.0,0.0,0.0,3.4951,0.09643201542912247,1.0,263.2081,10.221793635486982,106.0,42.1054,0.9643201542912248,10.0,3.191489361702128,0.5785920925747349,6.0,7.1524,0.28929604628736744,3.0,41.0156,1.7357762777242043,18.0,730,3570,172662,378,1241,651,1554,Leighton Baines,0.6,0.8548387096774194,0.5,0.0,0.0,0.0
0.875046588128535,0.13787398317937405,10.0,1.225065223379949,0.19302357645112367,14.0,1028.5166666666662,0.875046588128535,0.13787398317937405,10.0,1341.4,13.2036,0.06893699158968702,5.0,60.3915,0.3446849579484351,25.0,54.1894,0.3033227629946229,22.0,1351.5066000000002,7.784865609193149,564.6363026347791,2145.9352999999996,11.967461739969668,868.0,2.3626257879470445,0.37225975458430993,27.0,62.7374,0.3584723562663725,26.0,8.7936,0.05514959327174962,4.0,1.75009317625707,0.2757479663587481,20.0,55.036300000000004,0.3171101613125603,23.0,13.525500000000001,0.06893699158968702,5.0,35.0683,0.20681097476906107,15.0,3192.1336,17.63408244864194,1279.0,7253,0.0,0.0,0.0,39.0283,0.23438577140493586,17.0,2536.4177999999997,14.090721080932028,1022.0,306.7008000000001,1.7647869846959878,128.0,2.3626257879470445,0.37225975458430993,27.0,92.75769999999999,0.5239211360816214,38.0,572.9008,3.0883772232179787,224.0,930,5220,239163,2464,2453,841,2030,Mark Noble,0.5833333333333334,0.8202247191011236,0.6875,0.0,0.35294117647058826,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053,6176,276576,0,2472,5152,3104,John Ruddy,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,5684,254794,0,1880,5336,2639,Joe Hart,0.0,0.0,0.0,0.0,0.0,0.0
5.712019040063468,0.9603841536614646,32.0,8.5680285600952,1.440576230492197,48.0,504.2,11.7810392701309,1.9807923169267705,66.0,586.9499999999999,4.9225,0.030012004801920768,1.0,9.2773,0.060024009603841535,2.0,8.7463,0.12004801920768307,4.0,1499.7842,14.781917625137652,492.5334952695866,1171.169,12.274909963985595,409.0,1.2495041650138834,0.21008403361344538,7.0,1.5684,0.030012004801920768,1.0,0.0,0.0,0.0,3.74851249504165,0.6302521008403361,21.0,11.6486,0.12004801920768307,4.0,11.322199999999999,0.09003601440576231,3.0,7.293800000000001,0.09003601440576231,3.0,1597.6802999999998,16.80672268907563,560.0,3332,0.0,0.0,0.0,11.8245,0.09003601440576231,3.0,1063.5564,11.704681872749099,390.0,111.5135,0.900360144057623,30.0,1.6065053550178503,0.27010804321728693,9.0,38.29079999999999,0.12004801920768307,4.0,374.8121,3.751500600240096,125.0,648,3477,176662,1122,1661,3477,1710,Simon Francis,0.6,0.7572815533980582,0.5714285714285714,0.0,0.0,0.0
1.9472491242530399,0.35769034236075625,21.0,3.059962909540491,0.5620848237097598,33.0,970.5999999999998,4.914485885019577,0.9027422926247659,53.0,1038.1833333333336,6.7911,0.0510986203372509,3.0,19.3728,0.1532958610117527,9.0,36.2701,0.25549310168625444,15.0,434.6273999999999,4.779756067680802,280.6194787335399,1546.6604999999995,11.599386816555953,681.0,1.669070677931177,0.3065917220235054,18.0,13.2208,0.1021972406745018,6.0,1.7676,0.017032873445750298,1.0,3.2454152070883993,0.5961505706012604,35.0,11.645699999999998,0.0851643672287515,5.0,2.0385,0.017032873445750298,1.0,11.645699999999998,0.0851643672287515,5.0,2538.7604000000006,18.242207460398568,1071.0,5871,0.0,0.0,0.0,43.6612,0.35769034236075625,21.0,2234.9561,15.959802418668028,937.0,104.22300000000003,0.8175779253960144,48.0,1.3908922316093142,0.25549310168625444,15.0,58.859,0.28955884857775505,17.0,290.10619999999994,2.180207801056038,128.0,927,5040,261576,2080,2168,4704,2128,Alexander Tettey,0.6111111111111112,0.8798122065727699,0.8333333333333334,0.0,0.19047619047619047,0.0
3.599057389731262,0.5780346820809248,28.0,1.799528694865631,0.2890173410404624,14.0,700.183333333333,1.2853776391897367,0.20644095788604458,10.0,877.7833333333336,12.697299999999998,0.061932287365813375,3.0,73.7788,0.5573905862923204,27.0,50.74380000000001,0.3922378199834847,19.0,1663.5157000000004,3.2218465168838764,156.06624527785496,1181.7783,7.163501238645748,347.0,2.5707552783794734,0.41288191577208916,20.0,77.7766,0.6606110652353426,32.0,10.4392,0.10322047894302229,5.0,0.5141510556758947,0.08257638315441783,4.0,90.2642,0.6812551610239472,33.0,109.8712,0.8051197357555739,39.0,37.9336,0.3303055326176713,16.0,2015.7405999999999,13.191577208918249,639.0,4844,0.0,0.0,0.0,58.40259999999999,0.4335260115606936,21.0,1186.104,8.071841453344343,391.0,107.8826,0.6399669694467383,31.0,2.056604222703579,0.3303055326176713,16.0,46.0709,0.3303055326176713,16.0,391.4347,2.291494632535095,111.0,895,5096,273476,1625,2613,812,2296,Robert Snodgrass,0.3333333333333333,0.7788844621513944,0.5277777777777778,0.0,0.47619047619047616,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222,6112,324256,0,2893,864,2912,Heurelho Gomes,0.0,0.0,0.0,0.0,0.0,0.0
1.2125294712024242,0.20725388601036268,2.0,0.6062647356012121,0.10362694300518134,1.0,148.4500000000001,3.0313236780060606,0.5181347150259068,5.0,195.68333333333322,14.3236,0.10362694300518134,1.0,87.60059999999999,1.3471502590673576,13.0,18.8922,0.6217616580310881,6.0,96.57390000000001,3.6951143701208324,35.65785367166603,274.2605,5.699481865284974,55.0,3.6375884136072725,0.6217616580310881,6.0,6.2177,0.20725388601036268,2.0,0.0,0.0,0.0,1.2125294712024242,0.20725388601036268,2.0,16.9921,0.41450777202072536,4.0,0.0,0.0,0.0,10.7744,0.20725388601036268,2.0,428.884,9.015544041450777,87.0,965,0.0,0.0,0.0,38.2737,0.5181347150259068,5.0,339.2207,7.046632124352331,68.0,43.281600000000005,1.0362694300518136,10.0,0.0,0.0,0.0,56.4932,0.6217616580310881,6.0,81.5333,1.7616580310880827,17.0,424,2700,156705,353,1372,360,1050,Jota,0.3333333333333333,0.8,0.8571428571428571,0.0,0.2,0.0
