0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.965538296243312111e-01,-2.309788581519584549e-01,-2.549350082719740729e-01,-2.779578555261434936e-01,-2.967560904251820841e-01,-3.109079990326510945e-01,-3.160880082966232574e-01,-2.966144044386272438e-01,-2.699122340786912488e-01,-2.406879836127315819e-01,-2.082189864502785870e-01,-1.643956714464243629e-01,-1.165121361500774944e-01,-7.440060918576552051e-02,-4.273248793733247508e-02,-2.151623006127045823e-02,-8.947886729179066467e-03,-7.793511099841277101e-03,-1.912978358459549444e-02,-4.989755262351824872e-02,-8.893593250135461981e-02,-1.338132148497396812e-01,-1.715683688067603518e-01,-2.068458354781887443e-01,-2.368084529088625434e-01,-2.687796437963866358e-01,-3.034731981734550832e-01,-3.391004095529710494e-01,-3.606533628725775986e-01,-3.601156587828240330e-01,-3.566880035875282795e-01,-3.498727519814719411e-01,-3.483281630747793178e-01,-3.349768104837417271e-01,-2.990145935122147103e-01,-2.462517168781855892e-01,-1.937826726490450291e-01,-1.021799849749136513e-01,1.264838372323184856e-02,9.852988977806709237e-02,1.845338456285809947e-01,3.062679231165299498e-01,4.304994140070448339e-01,5.560660398883103817e-01,6.916881843622832982e-01,8.037113309114927162e-01,9.031575706646712831e-01,9.317202215974580426e-01,9.623270229134819331e-01,9.649350155936096129e-01,9.067186001887268532e-01,8.276453755927439815e-01,7.291940308782498548e-01,6.259839256931045703e-01,5.047100333523264482e-01,3.849196430844248340e-01,2.736848855498332789e-01,2.052235384838829724e-01,1.430518069762753974e-01,6.377565418241726292e-02,3.736812718250348553e-02,-4.608456322063969601e-03,-5.279092124911821671e-02,-9.463048539637441969e-02,-1.153767715382715275e-01,-1.109145951963379506e-01,-9.308318772743173763e-02,-6.543488047574208544e-02,-5.040679430906824798e-02,-4.239828182328808648e-02,-1.818861953588246649e-02,2.853636601205100654e-02,7.008533632154112514e-02,1.235608071345045689e-01,1.578475323048155188e-01,1.754999771985702450e-01,1.911223709455145414e-01,2.268175263827597599e-01,2.710295877093374939e-01,3.273842890662159721e-01,3.683420113435647014e-01,3.887552909215145069e-01,4.205197728885424757e-01,4.522006636525900403e-01,4.897837153787454323e-01,5.071406066817958358e-01,5.183249430669463198e-01,5.198312348424822815e-01,5.064825384241518069e-01,4.656821307656615061e-01,4.031335685528159019e-01,3.463477765046732992e-01,3.011003161561391361e-01,2.651373141688417312e-01,2.339608142378987177e-01,1.933449371430069341e-01,1.568343726284055495e-01,1.251097380691804650e-01,9.107542183185560192e-02
0.000000000000000000e+00,-2.278903961825028968e-01,-2.678019588421876040e-01,-3.025986424809872788e-01,-3.375048731920874401e-01,-3.626537197223443365e-01,-3.846528434786524731e-01,-3.887757882470546655e-01,-3.684075045192183318e-01,-3.396714408451656508e-01,-2.975724001000457086e-01,-2.509930335283666603e-01,-2.111307493916786404e-01,-1.536511629846240012e-01,-1.082296029872120147e-01,-6.818408029891948052e-02,-4.443315960316468471e-02,-2.882285318952665376e-02,-3.041931657749624707e-02,-3.761574849292864675e-02,-7.961954263825871125e-02,-1.268271773863882679e-01,-1.854840219409518154e-01,-2.324614638794849641e-01,-2.657119614594922741e-01,-2.890807891070604763e-01,-3.301025649793739580e-01,-3.666637168995028340e-01,-4.048212153596840723e-01,-4.328823684813389860e-01,-4.300665019544881451e-01,-4.145795552819009355e-01,-4.004176953941880335e-01,-3.909755363968464570e-01,-3.836125166250898832e-01,-3.604006588927727295e-01,-3.184757154025846804e-01,-2.595637568317503696e-01,-1.588481743854199824e-01,-3.499124590466129447e-02,5.439636111478418634e-02,1.359000375326973042e-01,2.641121445823086944e-01,3.922806644292680112e-01,5.232229462321140723e-01,6.490592151180543112e-01,7.695003800923609916e-01,8.709263986971347293e-01,9.149699333798491097e-01,9.334051003710683858e-01,9.312921516013847878e-01,8.897898158653498868e-01,8.032002734315861758e-01,7.109223925029111157e-01,6.321194108570988845e-01,5.215407586344151802e-01,3.984654542610868155e-01,2.841460247980389653e-01,2.035083374447617111e-01,1.269909920510168266e-01,5.064311990866032787e-02,6.797277552051061988e-03,-3.708015977251766238e-02,-8.742757167859727119e-02,-1.358816892066108117e-01,-1.590465494297795823e-01,-1.637277482137489137e-01,-1.452223970145029019e-01,-1.217625506021100534e-01,-1.175913975075075779e-01,-1.136605894839725073e-01,-8.315220727980476845e-02,-3.505857200548079255e-02,2.238984361759510655e-02,9.181156158848757798e-02,1.398465996593221128e-01,1.677633020895439309e-01,1.907746457024117603e-01,2.280112702728226415e-01,2.832332467330836989e-01,3.483311241174694706e-01,3.984940675106398711e-01,4.152255865776293131e-01,4.403461491327188559e-01,4.800135766981671326e-01,5.115916483407341175e-01,5.336639209106213144e-01,5.501046785162975183e-01,5.533758996724761348e-01,5.375279816612213990e-01,4.823083824705558520e-01,4.120540895301043616e-01,3.543305184875011893e-01,3.205724760089919134e-01,2.903264265277512024e-01,2.577018816507711807e-01,2.165223829599559613e-01,1.654637194286795454e-01,1.275327115507959297e-01,9.924363228434532336e-02
0.000000000000000000e+00,-2.555954414395511520e-01,-3.040839836714318567e-01,-3.512603643000276055e-01,-3.924097489763312963e-01,-4.290697654483917045e-01,-4.574172785110215966e-01,-4.558653053833348068e-01,-4.395786109899892935e-01,-4.062979553601858695e-01,-3.589830894149766416e-01,-2.971200114852435847e-01,-2.409075464652511434e-01,-1.742172760800440035e-01,-1.156656338334567380e-01,-8.393705781247606801e-02,-6.340745923911950133e-02,-5.184969834099995012e-02,-4.724323374116645713e-02,-6.228990836285230870e-02,-1.200059907896978695e-01,-1.923262248008050790e-01,-2.445422721255300358e-01,-2.978072461660827841e-01,-3.289763117554928007e-01,-3.647605852414421701e-01,-4.031456904457297874e-01,-4.340006399284431771e-01,-4.671302372167823735e-01,-4.912899866260468373e-01,-4.874173945367525906e-01,-4.659571692769666207e-01,-4.458115449275434905e-01,-4.292235378263767887e-01,-4.129773203075658428e-01,-4.036660005442448407e-01,-3.728475343130444042e-01,-3.209085765685382174e-01,-2.296783806711966136e-01,-1.051429008229429751e-01,-1.607704011051902526e-02,7.283154501944455461e-02,2.080950582032996543e-01,3.285060924593312670e-01,4.631673137691869613e-01,5.816714098652866483e-01,6.963067819898185462e-01,7.998785903358314187e-01,8.709884352877788061e-01,8.741563635296820678e-01,8.664949381727833355e-01,8.443844062628755864e-01,7.678932306033612321e-01,6.862242710580837013e-01,6.083669888381333379e-01,5.229083440485871037e-01,4.089726009578273924e-01,2.833842921104370305e-01,1.995072316264008272e-01,1.384192250372118238e-01,6.151954221706468218e-02,1.127401233294422767e-02,-3.288728957820952203e-02,-9.345548244952639472e-02,-1.575372105861172489e-01,-1.897189278759856546e-01,-1.801238250633077076e-01,-1.750933416364077733e-01,-1.878227580239839600e-01,-1.982712843881748732e-01,-1.973524482161241878e-01,-1.598208519727253307e-01,-9.985293026293651231e-02,-3.248768042225913533e-02,4.080245694882567165e-02,9.677104676893222290e-02,1.366588186637833768e-01,1.748528963876567754e-01,2.131080111661414200e-01,2.758553175765112719e-01,3.445680685943985910e-01,3.984053313067525970e-01,4.324108937095436644e-01,4.632694273513154881e-01,4.864495268678223905e-01,5.101982777345348552e-01,5.390307644307937851e-01,5.634078311558424756e-01,5.581762248298846041e-01,5.290730278094046835e-01,4.801328323969263900e-01,4.239069781999827979e-01,3.640258205200023189e-01,3.186791868254968962e-01,2.843267468928842856e-01,2.495167219799242497e-01,2.075194380228488344e-01,1.639020003932152303e-01,1.273835991774188714e-01,1.018625680446581527e-01
0.000000000000000000e+00,-2.666956478745698966e-01,-3.190203570915299269e-01,-3.708891285573446273e-01,-4.249847473733947556e-01,-4.744832615752248017e-01,-5.054833139689283161e-01,-5.090647124809211110e-01,-4.922447200810985413e-01,-4.630678456752935768e-01,-4.093033282192510836e-01,-3.325171455204480875e-01,-2.540179283845125369e-01,-1.906241913128052801e-01,-1.259549909894863706e-01,-9.881274615819346518e-02,-9.049073695984533039e-02,-8.436454741702148485e-02,-9.344424853103860951e-02,-1.161450196414456348e-01,-1.820629382438654353e-01,-2.503365606196712445e-01,-2.915275792542513233e-01,-3.464809802545328887e-01,-3.928091337413687212e-01,-4.284228235166848142e-01,-4.589013106290616983e-01,-4.918184185278539067e-01,-5.188856706261931739e-01,-5.292828516687788643e-01,-5.127964313753040626e-01,-4.888841719488128401e-01,-4.755803014237367510e-01,-4.631634186366782036e-01,-4.452976735420842713e-01,-4.477087845437626168e-01,-4.216913697867383792e-01,-3.693522295554707568e-01,-2.839811892829688933e-01,-1.762250972132166638e-01,-1.067953107932595458e-01,-1.528593899385111143e-02,1.256771599951296281e-01,2.574144698097433626e-01,3.861957699358340435e-01,5.123455647068544394e-01,6.384385182692726701e-01,7.410302233217231915e-01,8.056782615582864793e-01,8.247916833561417249e-01,8.300130079884056045e-01,8.188037357019481988e-01,7.522568073535875754e-01,6.881197065410846747e-01,6.129572892325434452e-01,5.259043220309935762e-01,4.144245660012360055e-01,3.079760970182285895e-01,2.245881362285855332e-01,1.628979493087641117e-01,7.771710976145729255e-02,3.867859230701076179e-02,-6.430960506115690478e-03,-7.820031157564488744e-02,-1.559866170266659413e-01,-1.976861337462887391e-01,-1.918062860949389936e-01,-2.072065839939454257e-01,-2.392900912478259645e-01,-2.707424441044885555e-01,-2.691200302368059738e-01,-2.375875396770752435e-01,-1.764587458395052710e-01,-9.461406499313818053e-02,-1.400521237731644497e-02,4.892752034772640535e-02,9.638920100241721300e-02,1.432261062779023320e-01,1.868227727544888861e-01,2.524780636630534758e-01,3.175676805155358551e-01,3.733101763522292948e-01,4.248614442415532544e-01,4.670559949114010401e-01,4.829207169899127905e-01,5.081001721660249881e-01,5.410740992671971838e-01,5.531654009067662470e-01,5.327782985067953669e-01,4.915628723825073987e-01,4.458562711560086766e-01,4.069594892595488345e-01,3.526975544952696273e-01,3.028391214116694652e-01,2.684297226831510175e-01,2.367278152842942074e-01,1.995090910110094429e-01,1.620745082119364744e-01,1.313326479736557917e-01,1.085518359157056634e-01
0.000000000000000000e+00,-2.559501751062036035e-01,-3.127824755991872041e-01,-3.725524857365591358e-01,-4.352270844404528272e-01,-4.846684698348789344e-01,-5.176888293681136677e-01,-5.318728837023656286e-01,-5.226990943896594466e-01,-4.924438069714588417e-01,-4.395537379130443068e-01,-3.633813966475236690e-01,-2.860003535734340074e-01,-2.160096119545140692e-01,-1.525606685950258168e-01,-1.210533652079197608e-01,-1.196395296355472482e-01,-1.344936852848210851e-01,-1.546091052881909400e-01,-1.801011897295349273e-01,-2.314688797309503165e-01,-2.875566419289483644e-01,-3.464451223556694881e-01,-4.087277747857888111e-01,-4.482471872746484065e-01,-4.710886066764575775e-01,-4.962308678529513406e-01,-5.168552905176788670e-01,-5.241052243971071611e-01,-5.221696979359329305e-01,-5.044155701645116618e-01,-4.821301150165011595e-01,-4.693668539859956468e-01,-4.646732190584355049e-01,-4.768599309284413668e-01,-4.763210992161626134e-01,-4.405920249796799748e-01,-3.984435414305580458e-01,-3.458861295213959686e-01,-2.374422436368563982e-01,-1.714982327684095864e-01,-1.005240736235331056e-01,4.273160099515571630e-02,1.665969336345716201e-01,2.920690612568570543e-01,4.227478807562254914e-01,5.529167440261471000e-01,6.675819826429325587e-01,7.311071643347410998e-01,7.793853987980483566e-01,8.025290591006601915e-01,7.843708443378591966e-01,7.349739298401747334e-01,6.744154908268500392e-01,5.993112953340622440e-01,5.266796495919638943e-01,4.315018543362882930e-01,3.337415382434114619e-01,2.396177273228472515e-01,1.908469388925393417e-01,1.071170775751610904e-01,6.560725654068333412e-02,1.416224912190000573e-02,-7.136806348833513169e-02,-1.528163241107147741e-01,-2.085113805913323404e-01,-2.372596344162587467e-01,-2.619352525773668283e-01,-2.919129803559570302e-01,-3.262765939721072872e-01,-3.408238723334799936e-01,-3.007803383377138928e-01,-2.370977485749814484e-01,-1.554994277580712403e-01,-6.757320554221268871e-02,8.188806619042754420e-03,4.798558937237307198e-02,9.067902314615028381e-02,1.393576899437931615e-01,2.087557713992691522e-01,2.753011389524087082e-01,3.385250728037547674e-01,3.858968104244042685e-01,4.168706014214160760e-01,4.387061076611349364e-01,4.731247940853429146e-01,5.051479409802739351e-01,5.174723185714316109e-01,4.949040278687741878e-01,4.522368722588481216e-01,4.109339314817532784e-01,3.796789645135627556e-01,3.389009901010661130e-01,2.920920226352556881e-01,2.613555320737045440e-01,2.285067682611408024e-01,1.862106456074356098e-01,1.526838245176771469e-01,1.252885587662933009e-01,1.171818129153707200e-01
0.000000000000000000e+00,-2.377375237795346652e-01,-2.976783600503287164e-01,-3.561494053286133332e-01,-4.219569847714247368e-01,-4.794920392643337026e-01,-5.172061805381662491e-01,-5.202892547379610599e-01,-5.109260627710828784e-01,-5.043627627427637039e-01,-4.551454705758825048e-01,-3.882969734933544581e-01,-3.226496759438319817e-01,-2.537480487883463365e-01,-1.911891108410282980e-01,-1.491850354963134562e-01,-1.576342162749085896e-01,-1.777771615692531615e-01,-1.933758420701344738e-01,-2.142219892899815958e-01,-2.663554953285743876e-01,-3.346422654297996901e-01,-3.967301050223486225e-01,-4.430073062387008820e-01,-4.679568070970561156e-01,-4.858134971372751743e-01,-5.026006600180006334e-01,-5.198625535706533629e-01,-5.237880826564387249e-01,-5.147002098117927638e-01,-4.891441419293049986e-01,-4.804154774534894479e-01,-4.655787638903361447e-01,-4.550913160845828642e-01,-4.719717277372705855e-01,-4.884476092632783484e-01,-4.573996776065190062e-01,-4.309383339868739782e-01,-4.006665098412727222e-01,-3.168775394410963120e-01,-2.506341999481693783e-01,-2.021633068292612023e-01,-8.512402944705499408e-02,4.915669935437128046e-02,1.937588273975920927e-01,3.259172038876716471e-01,4.393632066523425195e-01,5.730156753051565133e-01,6.765445316642031415e-01,7.482750852443968981e-01,7.912164409440514135e-01,7.682580042640241302e-01,7.259446461787097959e-01,6.717416523506596349e-01,5.912874856227485765e-01,5.081794470800815589e-01,4.235035438499048510e-01,3.253060915958450039e-01,2.502539760330728669e-01,2.184443734640946211e-01,1.478267043086947119e-01,8.901926003595073134e-02,2.225303217225071961e-02,-6.699074641418323317e-02,-1.565712097481437581e-01,-2.262705936965938580e-01,-2.737537170665340636e-01,-3.250429948729982588e-01,-3.536332898486123089e-01,-3.879731266970292136e-01,-4.125736687390724189e-01,-3.762414654621824006e-01,-3.112949018427380032e-01,-2.203958071247276163e-01,-1.300770562812116893e-01,-5.455095458986169987e-02,-1.633013148475548348e-02,2.390584832628417367e-02,8.107995277032298276e-02,1.597615362482220913e-01,2.228862589061482158e-01,2.748023918945592392e-01,3.052489435001806140e-01,3.330793397079487850e-01,3.628606979657447162e-01,3.927780600826931146e-01,4.229388046492230657e-01,4.429478047318826661e-01,4.409302163648232131e-01,4.024649102579003213e-01,3.664215821768963544e-01,3.408025076443867984e-01,3.151545113055302938e-01,2.902768208509790560e-01,2.608805616095086766e-01,2.319037144266355988e-01,1.901354619472307439e-01,1.514005365540989079e-01,1.161127620393177517e-01,1.175426576169049109e-01
0.000000000000000000e+00,-1.986756882669038493e-01,-2.622928781134509779e-01,-3.181538859620054449e-01,-3.805458733228600510e-01,-4.395552848592741979e-01,-4.694273311777261704e-01,-4.697849911868244854e-01,-4.748842233523640211e-01,-4.832083362991637099e-01,-4.609417497570523770e-01,-4.077196836191381291e-01,-3.470079678791102573e-01,-2.783378273658863034e-01,-2.090164179491400542e-01,-1.755334412040702174e-01,-1.864535270199750849e-01,-1.995254483392538969e-01,-2.182969015509653721e-01,-2.475080809231199330e-01,-2.936384064755470646e-01,-3.650313473662165631e-01,-4.270448878739614429e-01,-4.629807295008576684e-01,-4.848583783967799210e-01,-4.943103247530149513e-01,-5.060190078969653005e-01,-5.160284603640024059e-01,-5.168218076387400828e-01,-5.027614903160135817e-01,-4.840322511997026123e-01,-4.803842962661626359e-01,-4.741788569117002528e-01,-4.641133865985735962e-01,-4.856842506638296975e-01,-5.003654148372826960e-01,-4.744713188378932855e-01,-4.485578161654044660e-01,-4.350406269676185822e-01,-4.060336373498005802e-01,-3.566315173579335251e-01,-3.228448226822213663e-01,-2.267554752854774591e-01,-6.894776057826490501e-02,9.640523452893656753e-02,2.269460125908508985e-01,3.410185298216399374e-01,4.750674448265677086e-01,6.053671457775680054e-01,6.966626972575058474e-01,7.638297029209963895e-01,7.569507335239755719e-01,7.172663054265306926e-01,6.444956425084988894e-01,5.592962055684731482e-01,4.783871507383086197e-01,4.072892551937545846e-01,3.112853426333921369e-01,2.719574905999335712e-01,2.484828543526891309e-01,1.668906167930446216e-01,9.996809788063520941e-02,4.938872696453877609e-04,-9.082611466151013779e-02,-1.791478535166095565e-01,-2.663731645059781439e-01,-3.278640724230672543e-01,-3.850702801136085540e-01,-4.345325529846237878e-01,-4.765552193313618012e-01,-5.023026044787450850e-01,-4.714723820233681639e-01,-4.094811342302102641e-01,-3.154975208498453920e-01,-2.293659271473389438e-01,-1.520471627545898485e-01,-9.395742387192806966e-02,-4.584047206818997466e-02,6.694906140994216770e-03,8.123411193031482291e-02,1.384036911192878527e-01,1.724118491520130192e-01,1.913931478075343584e-01,2.245958372457717012e-01,2.626101100849775882e-01,2.979966747196665100e-01,3.322664722207204768e-01,3.487414217441455744e-01,3.584767920033304911e-01,3.448650252088596435e-01,3.204465342988969123e-01,3.048596352989974001e-01,2.786970561246819855e-01,2.675520574044667477e-01,2.513502564716141308e-01,2.299507726496143878e-01,1.902108803117871227e-01,1.495446625589725853e-01,1.197115689739953748e-01,1.134575833054659588e-01
0.000000000000000000e+00,-1.430750307104978192e-01,-2.092739926460411848e-01,-2.603584059170211962e-01,-3.075904544300730459e-01,-3.506244671614215935e-01,-3.647023140657875695e-01,-3.704196902969170146e-01,-3.897661752747731967e-01,-4.023413838848475255e-01,-4.102099422102341020e-01,-3.827885844559697492e-01,-3.253631378796508766e-01,-2.658402683526366328e-01,-2.020927131139043098e-01,-1.763915358725882676e-01,-1.935631577440442008e-01,-1.963912021645486394e-01,-2.142111153806931512e-01,-2.534436822626331409e-01,-3.019106004286906675e-01,-3.715170733292512129e-01,-4.279559214102206521e-01,-4.778325983258528975e-01,-5.035175027821303662e-01,-5.117778376723496336e-01,-5.034543211319613132e-01,-5.085815497632255600e-01,-5.052510627288708811e-01,-4.905834702166564920e-01,-4.822073083834677032e-01,-4.840728823504059086e-01,-4.830890615727096993e-01,-4.763148210072580824e-01,-4.870726667803868537e-01,-5.098857015412938676e-01,-4.854918274062816064e-01,-4.624893734447643734e-01,-4.752398529198500476e-01,-4.798924952759027196e-01,-4.619507881822926265e-01,-4.088744762734166649e-01,-3.243165901803366502e-01,-1.711185149186680299e-01,3.342798349553977033e-03,1.450386039734725685e-01,2.524308842489606519e-01,3.897265480121623327e-01,5.245366111952609600e-01,6.424372517900103219e-01,6.939346258530383338e-01,7.022723576137890333e-01,6.851910272315402395e-01,6.077292524659423378e-01,5.199129419109169703e-01,4.445347345054058152e-01,3.877380719798821929e-01,3.213573676136878277e-01,2.903363061561727854e-01,2.469271690740830749e-01,1.772384349281295179e-01,8.864604285808130868e-02,-2.416389900066029384e-02,-1.323452526999306933e-01,-2.179039503941573308e-01,-3.173327377790802206e-01,-3.905214554031468666e-01,-4.504836210473650571e-01,-5.161580347761181020e-01,-5.641862508003883114e-01,-5.904538780234986906e-01,-5.693187791961391575e-01,-5.064744476956428709e-01,-4.143957256568635561e-01,-3.361167862379479399e-01,-2.618426703951632906e-01,-1.896556875102779482e-01,-1.150140183222108092e-01,-6.827283984439369569e-02,-1.069751993050749306e-02,3.369224184555363877e-02,5.691416625569512000e-02,7.844238148297266733e-02,1.109401289412126346e-01,1.579235291794627294e-01,1.954004460763945072e-01,2.339968856288932031e-01,2.541206853778816832e-01,2.622404027056763898e-01,2.671003013682662353e-01,2.694428930997903038e-01,2.544863697917725265e-01,2.407790149006381331e-01,2.405048456724789840e-01,2.323962184537742282e-01,2.171908340437730400e-01,1.812811841689409009e-01,1.497268911213637255e-01,1.420475708591707464e-01,1.299194760293670425e-01
0.000000000000000000e+00,-6.693721961320353575e-02,-1.028084222142603421e-01,-1.566864126765814547e-01,-2.016675391261836259e-01,-2.325892055472315034e-01,-2.496829196179983779e-01,-2.515690069283227359e-01,-2.708635560625252126e-01,-2.915198341811036098e-01,-2.917742431113110602e-01,-2.799155972742051190e-01,-2.518414535766682061e-01,-2.001684316430774047e-01,-1.559390697522986535e-01,-1.523676490627143831e-01,-1.693159592863122676e-01,-1.817445850531895779e-01,-1.997894612365431755e-01,-2.356682283855393578e-01,-2.981025376053203502e-01,-3.563055947264706091e-01,-4.124179633127005307e-01,-4.737487199669685456e-01,-5.062409498918150064e-01,-5.251547929162805328e-01,-5.059468427295057413e-01,-4.962082015120814482e-01,-4.713957806754378588e-01,-4.475873802671663793e-01,-4.471573281144542999e-01,-4.579386590514107347e-01,-4.638464905407910788e-01,-4.672024170333537452e-01,-4.846497396946660707e-01,-5.117735191957377694e-01,-4.869645496666301643e-01,-4.832563574549879615e-01,-5.080400574058079322e-01,-5.167315984346492197e-01,-5.113261000418551916e-01,-4.478586937799231560e-01,-3.602886550736625892e-01,-2.273375002940118961e-01,-6.278377359364650800e-02,7.550892151119681373e-02,1.982001573737952604e-01,3.251137813034645774e-01,4.422846060459519890e-01,5.426001897035988009e-01,5.827291125583196063e-01,6.067324893471397473e-01,6.039315321850038387e-01,5.695624708424285032e-01,4.850649845739654076e-01,4.161464823637377464e-01,3.625610086840547197e-01,3.427076248648215362e-01,2.956544622390695487e-01,2.367692834579684380e-01,1.663679262990696017e-01,6.885681699472812056e-02,-5.709150798773299229e-02,-1.731096836838563746e-01,-2.761881171953612935e-01,-3.702892897080856116e-01,-4.396857480198355095e-01,-5.110634220247678439e-01,-5.841946601930032568e-01,-6.335134264892525735e-01,-6.564884335015879202e-01,-6.440686671071269576e-01,-5.788790942373147619e-01,-4.939458785558097365e-01,-4.267400496297468759e-01,-3.527549221848655936e-01,-2.622436043725753230e-01,-1.885249534575170749e-01,-1.441599644702127314e-01,-1.003972079786052962e-01,-7.098617840989485117e-02,-3.904747053502144460e-02,-1.638088366650181094e-02,5.494693861931354562e-03,4.960185884379253451e-02,9.240495089284506136e-02,1.398096927304230963e-01,1.638709251696965907e-01,1.784105205722061882e-01,1.821789401505711226e-01,2.085816940416203025e-01,2.085968513176652550e-01,2.135739055464698222e-01,2.107541565965680430e-01,2.053297297781508934e-01,1.961570803601841995e-01,1.803705115830405159e-01,1.567641104229495763e-01,1.587966952348107696e-01,1.440572527670563874e-01
