,position,rating
0,DR,4.940416875735797
1,DR,6.344089695379849
2,DR,7.374244327301159
3,DR,5.354208560738819
4,DR,2.400077774083452
5,DR,4.53481779674721
6,DR,5.542992608127028
7,DR,5.004590372254169
8,DR,4.8750576273468695
9,DR,4.066923592681352
10,DR,5.507287569219228
11,DR,5.35310016327512
12,DR,-3.7453515308981564
13,DR,0.30250720839620393
14,DR,3.684628975961453
15,DR,4.183918624548813
16,DR,5.181116330349394
17,DR,6.608877814548334
18,DR,6.866778323085309
19,DR,4.713613537169715
20,DR,0.9174588007120807
21,DR,4.770623683558508
22,DR,5.199864565025298
23,DR,5.654208560738819
24,DR,3.930143889398977
25,DR,5.695622994670578
26,DR,4.680524893832056
27,DR,3.2490621884667505
28,DR,3.4718780913764453
29,DR,3.1105882366668647
30,DR,5.660162205305045
31,DR,2.715702970374255
32,DR,-0.43263866883940894
33,DR,5.598187736737488
34,DR,2.826985064200353
35,DR,5.2560605850394495
36,DR,4.621613722077955
37,DR,5.761544042246518
38,DR,4.727612506906328
39,DR,4.0981118624265145
40,DR,3.460317811217345
41,DR,3.6829465298089348
42,DR,4.618661043276197
43,DR,6.662491738270377
44,DR,8.78167421235344
45,DR,3.4915717975728087
46,DR,4.492342611006518
47,DR,1.920731783649473
48,DR,3.105633724383661
49,DR,7.998563597688833
50,DR,2.484489956871213
51,DR,1.2356127783734254
52,DR,2.8216187516526183
53,DR,3.716193991083673
54,DR,2.7955925989799595
55,DR,1.38677007270575
56,DR,0.6601681678170156
57,DR,1.317745629338417
58,DR,3.748590242773679
59,DR,5.9859365105402755
60,DR,2.3765096820344636
61,DR,3.062069577691166
62,DR,3.528797968772486
63,DR,5.02087212870855
64,DR,5.45155928584596
65,DR,6.347663623288743
66,DR,5.654630106164539
67,DR,1.6077767365879267
68,DR,3.3171678265976636
69,DR,3.0980525740546865
70,DR,5.092712560813473
71,DR,6.864128338951604
72,DR,4.4601622053050445
73,DR,3.2146643126043655
74,DR,3.7048758014964926
75,DR,4.053660971262647
76,DR,5.1114883155374224
77,DR,7.246861351633737
78,DR,2.4147085348155306
79,DR,5.154659245747242
80,DR,2.9704846602602997
81,DR,6.217403036503192
82,DR,3.345662494822817
83,DR,3.7174404593209345
84,DR,3.417429203679017
85,DR,2.2096922533589227
86,DR,1.1903142790990517
87,DR,3.9530295548156253
88,DR,-0.28397711594095243
89,DR,1.4367224792212376
90,DR,2.405348604509908
91,DR,2.2757875425307423
92,DR,5.7772967335937135
93,DR,4.315240403008585
94,DR,3.913199351506183
95,DR,3.2306744563013
96,DR,2.83590886927214
97,DR,6.1934203580842375
98,DR,3.5000293727943648
99,DR,6.217696479010756
100,DR,2.3514847002303747
101,DR,3.9028009561902275
102,DR,5.584606295852231
103,DR,4.639437557760004
104,DR,6.397073986842511
105,DR,4.422839462875553
106,DR,6.026423112953789
107,DR,4.325867056282099
108,DR,2.408919320112095
109,DR,7.196184699430643
110,DR,2.7767332979980712
111,DR,3.9162278571136704
112,DR,1.6660744073909501
113,DR,3.5328949001044365
114,DR,5.837061127903562
115,DR,1.3078522554413454
116,DR,4.255139394976175
117,DR,2.032533396110458
118,DR,5.493920865364851
119,DR,4.662282394242851
120,DR,4.603717113808593
121,DR,4.736117903731332
122,DR,5.298353759867403
123,DR,5.920556655214125
124,DR,3.121535533604959
125,DR,4.61867672796801
126,DR,3.337246089691649
127,DR,3.677750073881387
128,DR,5.1501342045687055
129,DR,2.0958532189038634
130,DR,3.6522349034662427
131,DR,3.7516168199739264
132,DR,5.733859296387872
133,DR,2.537977341007452
134,DR,6.583609747109864
135,DR,1.6886724515362315
136,DR,4.03198632224087
137,DR,6.241722764198098
138,DR,1.8898330718371983
139,DR,3.5608172342790803
140,DR,7.809892249817324
141,DR,2.9886343544497214
142,DR,5.13466006787595
143,DR,1.914270752166729
144,DR,5.928000346729457
145,DR,6.429909184393061
146,DR,3.9952514400204557
147,DR,4.7129286552442045
148,DR,1.61723355039122
149,DR,5.110752209081146
150,DR,2.6481979712643358
151,DR,9.323377013394122
152,DR,4.015369709061384
153,DR,4.4565382283383155
154,DR,0.896312485595427
155,DR,2.5576943119764413
156,DR,2.469695790953952
157,DR,5.519344187983036
158,DR,6.178712282089908
159,DR,4.040147852698342
160,DR,4.106617261855519
161,DR,6.249801712231246
162,DR,0.9375090974773344
163,DR,4.359530923327833
164,DR,5.504983116288439
165,DR,2.7927966180839787
166,DR,5.161031392194134
167,DR,3.2424720485389336
168,DR,4.04703806620902
169,DR,0.8308205543884135
170,DR,4.095298080294244
171,DR,2.9123151091268538
172,DR,7.2959423091863425
173,DR,3.639857435263276
174,DR,6.003130656194583
175,DR,0.25985862939114746
176,DR,4.627793293091587
177,DR,6.3422571490921085
178,DR,5.298384508421531
179,DR,0.9390490865801986
180,DR,4.439720182909687
181,DR,4.348659240781218
182,DR,3.874539936274168
183,DR,3.7428902288486166
184,DR,2.994032034888779
185,DR,7.735746209601738
186,DR,2.8860493049478864
187,DR,4.790861340111557
188,DR,4.698013749487695
189,DR,5.722602170437925
190,DR,7.703578985449236
191,DR,2.6326176245722115
192,DR,3.246307116201225
193,DR,4.4899771026121345
194,DR,3.440359768188961
195,DR,7.159298153798959
196,DR,-1.394835263644096
197,DR,5.390362363038073
198,DR,3.6381241766361767
199,DR,2.38857490140905
200,DR,2.0231398837902734
201,DR,2.1237557386570765
202,DR,5.405802367906384
203,DR,1.9691911853455655
204,DR,3.982620350336622
205,DR,6.0273723317261725
206,DR,5.5515413035455055
207,DR,3.6797544098907906
208,DR,4.823670420992529
209,DR,4.944988555513927
210,DR,1.8294418939844106
211,DR,0.6196879554780508
212,DR,5.8757467147871365
213,DR,3.6146839748331514
214,DR,2.499080821466363
215,DR,1.6587659065310434
216,DR,5.236620087134569
217,DR,6.678503653314995
218,DR,8.198879995974337
219,DR,5.563228801664854
220,DR,5.838378048413787
221,DR,5.955736080935805
222,DR,5.376091473674955
223,DR,6.026237124981399
224,DR,3.760085253528409
225,DR,2.7182136918472777
226,DR,5.818763261835251
227,DR,7.238331523412976
228,DR,7.500691584334684
229,DR,4.085433197209006
230,DR,3.8953523174764753
231,DR,7.204599930056172
232,DR,5.001694610744398
233,DR,6.643223998467538
234,DR,7.250987715604812
235,DR,2.1502319019202303
236,DR,8.124412619338877
237,DR,2.4907169170963748
238,DR,5.640046671210904
239,DR,3.982834606886326
240,DR,7.054173261166296
241,DR,5.1492767520758065
242,DR,5.2037261679908084
243,DR,5.870594771044569
244,DR,3.3621697326997135
245,DR,1.721525806964361
246,DR,5.486291274301431
247,DR,4.806380761781305
248,DR,3.4383702693549316
249,DR,2.118984331370809
250,DR,5.498359791241352
251,DR,1.8193182371448349
252,DR,7.887856781331065
253,DR,4.102607434288561
254,DR,7.294576792747742
255,DR,3.486940659375609
256,DR,4.112338398242576
257,DR,4.327789997576474
258,DR,8.16890802815291
259,DR,7.169740880855481
260,DR,5.805031008923235
261,DR,3.452920095017568
262,DR,6.868833839484807
263,DR,3.9458990756138457
264,DR,4.72070387336345
265,DR,2.3736402620573425
266,DR,5.758276697153752
267,DR,1.917679264016752
268,DR,4.807540062974125
269,DR,3.868080679080991
270,DR,4.364851715763013
271,DR,4.323047601796117
272,DR,2.1569997835499213
273,DR,4.5487877282598905
274,DR,2.1694186665803215
275,DR,1.8948929996538741
276,DR,0.920357594537942
277,DR,5.444619186186838
278,DR,-4.2325993324228675
279,DR,3.369169278517602
280,DR,4.416976460508424
281,DR,3.506611557850327
282,DR,4.401193468391387
283,DR,4.275369644807594
284,DR,2.3705562371556472
285,DR,5.085329462875092
286,DR,5.83102787364704
287,DR,3.649565649451212
288,DR,5.22350329836174
289,DR,1.0687687344923282
290,DR,2.3332072880327694
291,DR,4.531313352719527
292,DR,1.554230399619161
293,DR,3.3061148124971624
294,DR,4.905491761547858
295,DR,4.350558185786036
296,DR,1.4162377041956122
297,DR,1.9935949056565287
298,DR,5.0190774992501614
299,DR,1.1727686256976333
300,DR,1.3436320809897748
301,DR,6.643903897589476
302,DR,9.555607649727769
303,DR,1.4542293659396954
304,DR,5.801092353550741
305,DR,2.65789112645047
306,DR,0.39669574445228106
307,DR,6.461230973785289
308,DR,3.573708948684923
309,DR,2.054859794020101
310,DR,3.622328897714526
311,DR,3.0833902879705675
312,DR,0.2802129453309714
313,DR,5.558575602459314
314,DR,3.4574876056433665
315,DR,4.457036792121523
316,DR,1.3855896761659987
317,DR,4.7998023774382075
318,DR,5.563455039754266
319,DR,5.622572851403605
320,DR,3.615980755487148
321,DR,5.392536798949348
322,DR,5.19253168245444
323,DR,5.651870236642194
324,DR,3.004991954438572
325,DR,7.1517953569382415
326,DR,3.3770213584775064
327,DR,4.02399730022028
328,DR,6.742607677957329
329,DR,3.761032360023461
330,DR,4.2308629296692875
331,DR,5.3461048270949885
332,DR,3.9173956049368135
333,DR,4.952853125875656
334,DR,3.856374456243946
335,DR,3.111498877488476
336,DR,3.3135595949367653
337,DR,5.4348804967467625
338,DR,2.2707000593616185
339,DR,2.8149863642761637
340,DR,5.587451502965762
341,DR,3.022803487032399
342,DR,4.224085491509542
343,DR,4.06881182800026
344,DR,5.97442049652658
345,DR,2.968989096920203
346,DR,-1.4584050529834247
347,DR,1.635488650231305
348,DR,2.4173956049368135
349,DR,5.880959827472876
350,DR,2.1476272334284543
351,DR,1.172977349598433
352,DR,5.8172964714300415
353,DR,5.0879829100908
354,DR,4.63590886927214
355,DR,2.3288765013040953
356,DR,3.0626949049044656
357,DR,-0.5077297524253246
358,DR,3.6262750072974255
359,DR,3.989834972964818
360,DR,4.776674378535398
361,DR,3.9904645908635508
362,DR,5.090738276037967
363,DR,3.5407057806004096
364,DR,5.8644888560823505
365,DR,4.443923205685889
366,DR,0.505541651211982
367,DR,5.01574083441812
368,DR,5.693830062272726
369,DR,1.350624686424279
370,DR,11.180926963124886
371,DR,2.4820485498791554
372,DR,6.753313192570255
373,DR,6.183182905264683
374,DR,5.028923779018849
375,DR,1.912012611817437
376,DR,6.600042583313474
377,DR,1.3135097728548242
378,DR,-1.4996807021497642
379,DR,5.7612314624162595
380,DR,7.374946644805957
381,DR,1.5241048811326512
382,DR,0.36027372105005623
383,DR,2.1964929140428167
384,DR,3.7175431061065347
385,DR,3.9547780126056273
386,DR,1.8364277609642188
387,DR,4.199739954884942
388,DR,3.3167241571984456
389,DR,4.257534896122759
390,DR,2.4353069096721303
391,DR,4.0779075827602735
392,DR,4.6295232798079535
393,DR,3.3108437483809907
394,DR,4.947000067907011
395,DR,1.452957885279488
396,DR,4.32507302460566
397,DR,1.4758859519854954
398,DR,5.654761267911447
399,DR,5.917928613055473
400,DR,4.840262746060694
401,DR,5.968428016018398
402,DR,6.034065962880257
403,DR,5.901646240132596
404,DR,4.060778897561313
405,DR,6.040222914538171
406,DR,6.298368392233913
407,DR,3.274461275625979
408,DR,3.1954637940437984
409,DR,6.714671892158312
410,DR,4.9641830998694125
411,DR,2.2794192043362487
412,DR,5.7804612345202715
413,DR,1.9231090828247421
414,DR,3.559433518358014
415,DR,3.4597366963616403
416,DR,4.3973824134629265
417,DR,5.4581901570503835
418,DR,5.555230893433617
419,DR,2.676319282664797
420,DR,0.45918406705151893
421,DR,3.749195629084551
422,DR,3.5149200603141018
423,DR,4.95902558869896
424,DR,4.208149273129085
425,DR,7.485148340494403
426,DR,3.2470899291118136
427,DR,5.481457049307336
428,DR,4.617340413603506
429,DR,5.785369166385495
430,DR,5.028041985881741
431,DR,4.339895438533844
432,DR,3.8022655289201808
433,DR,5.680820334638961
434,DR,6.701354688358572
435,DR,2.5646964417482074
436,DR,9.096777458198263
437,DR,4.3390991440329305
438,DR,3.037977341007452
439,DR,3.429417265249377
440,DR,5.139471357046986
441,DR,3.9093022429760085
442,DR,3.100771338642966
443,DR,2.3557279011965973
444,DR,0.4538185134753075
445,DR,0.21063912935224183
446,DR,1.3114688304536983
447,DR,2.9642117034715874
448,DR,5.196879559662078
449,DR,1.1798604829174
450,DR,-0.9204278709127728
451,DR,3.328849338979608
452,DR,2.805326758121282
453,DR,6.041900393335312
454,DR,3.8581356120984935
455,DR,5.950502884217153
456,DR,3.936955537603743
457,DR,4.117542148458199
458,DR,3.949734607796178
459,DR,3.6452834395862532
460,DR,1.3112656039984518
461,DR,0.8445237448832307
462,DR,3.7933684861933967
463,DR,3.8056841127766887
464,DR,4.673532487052726
465,DR,1.107618542571428
466,DR,6.9067129069488065
467,DR,-1.0765465882225462
468,DR,1.302884808185262
469,DR,4.704058950772966
470,DR,1.4513112478311947
471,DR,4.016397571162073
472,DR,7.62162636949717
473,DR,6.507575414802072
474,DR,-2.412077611747938
475,DR,2.24267196785957
476,DR,3.951228994714383
477,DR,2.4146718921583123
478,DR,7.113401274467658
479,DR,-0.4268193567743587
480,DR,4.1075646483089505
481,DR,3.27801771701604
482,DR,3.85983949498738
483,DR,2.721424421912817
484,DR,0.01552275841711106
485,DR,5.03102787364704
486,DR,4.956289963620597
487,DR,5.573122827440682
488,DR,1.578151698824193
489,DR,5.331549650477149
490,DR,4.29651987367687
491,DR,5.72134946813061
492,DR,0.01993778952848224
493,DR,5.768291012970676
494,DR,5.443081109349775
495,DR,5.577465741699575
496,DR,3.2321983953080933
497,DR,3.876240376243807
498,DR,3.741286797058477
499,DR,6.368208876246133
500,DR,5.438640509124691
501,DR,3.2716487839137742
502,DR,4.781685173358793
503,DR,2.0899899272607696
504,DR,4.564896259827131
505,DR,-1.3581857530949315
506,DR,5.490838521137908
507,DR,4.3358747580049135
508,DR,2.068891614833425
509,DR,5.835412697969216
510,DR,4.370193162730562
511,DR,4.0136329533177335
512,DR,5.342229583866266
513,DR,1.81906937426999
514,DR,6.3014419012332
515,DR,2.511097891700321
516,DR,4.855164683477877
517,DR,-0.42441324227554816
518,DR,5.195616699516259
519,DR,2.9921823053839818
520,DR,3.311125179311508
521,DR,3.270339877238213
522,DR,3.2940152582075655
523,DR,3.699942887041389
524,DR,3.693701801159547
525,DR,6.959498195751543
526,DR,5.512826480357794
527,DR,-1.664589625464454
528,DR,6.7557464120069
529,DR,3.503220906134255
530,DR,5.122692029314824
531,DR,3.3420550968738807
532,DR,5.890161474346059
533,DR,4.480079516617396
534,DR,3.824314608524285
535,DR,5.148794933898645
536,DR,5.1856931707574345
537,DR,4.855075863615129
538,DR,3.601264173963031
539,DR,5.494794033978069
540,DR,7.5961780231598635
541,DR,4.953036229683108
542,DR,5.154404847285585
543,DR,4.841554515925959
544,DR,4.027867978112181
545,DR,6.258021105741646
546,DR,5.282601122033698
547,DR,6.80728566191344
548,DR,8.672386523278346
549,DR,0.9357284794976707
550,DR,4.588719478872122
551,DR,6.832248338199486
552,DR,3.761314333774311
553,DR,4.95874286860081
554,DR,5.815371039038548
555,DR,4.500186013011755
556,DR,5.2888631268004955
557,DR,3.3361331040395377
558,DR,5.2528119190869935
559,DR,5.737444548503822
560,DR,4.4132143298174755
561,DR,5.416942290679205
562,DR,3.3844544006223836
563,DR,3.010204346732767
564,DR,-3.715174413399441
565,DR,3.221878610041272
566,DR,2.1756739786339345
567,DR,1.548288586221594
568,DR,4.0081946256432985
569,DR,3.451402228478019
570,DR,0.3720791099183978
571,DR,2.5618367446169215
572,DR,5.893459496982829
573,DR,1.7817025302281622
574,DR,7.137025315097873
575,DR,6.363961897066541
576,DR,-1.2550172129605355
577,DR,4.481269247627318
578,DR,5.524051780245147
579,DR,6.047988782653705
580,DR,3.670145480821431
581,DR,4.607496414926119
582,DR,4.8241868673143955
583,DR,2.863365129149428
584,DR,2.966266828959152
585,DR,6.748496697168941
586,DR,6.083767808567743
587,DR,4.411062978153257
588,DR,6.536908904162206
589,DR,3.313305618898604
590,DR,1.566296873808858
591,DR,5.866636482531082
592,DR,8.428479937213682
593,DR,3.4816401214769392
594,DR,2.0253434484896733
595,DR,6.898403805271296
596,DR,4.418006209903186
597,DR,5.466903467381699
598,DR,2.2894224112773975
599,DR,2.000974130995672
600,DR,3.8248745912709077
601,DR,5.190775265997864
602,DR,-0.024895321191331022
603,DR,3.2062828557638476
604,DR,1.007358874678346
605,DR,3.843439361751346
606,DR,3.176796528649236
607,DR,5.367284019258279
608,DR,6.1691477934242185
609,DR,1.9132654867404757
610,DR,3.9480002215128494
611,DR,7.467527832043743
612,DR,4.278387104763103
613,DR,4.624262805201452
614,DR,2.2296094493499647
615,DR,-0.9219374237066656
616,DR,1.2547844602053417
617,DR,2.3545222692108507
618,DR,7.03187676922268
619,DR,-2.149618868140307
620,DR,3.2127337275714702
621,DR,4.3746064448566155
622,DR,5.903164057048544
623,DR,5.125415684833587
624,DR,2.044451798442098
625,DR,5.353923281483936
626,DR,1.9882258703568567
627,DR,4.8611330319316
628,DR,3.5635428222993597
629,DR,1.5517605075783634
630,DR,2.759004523913757
631,DR,5.985688005756538
632,DR,1.4997319871694341
633,DR,4.374080906580362
634,DR,4.345480370576928
635,DR,4.48913380511105
636,DR,1.1839933850629991
637,DR,2.5082578126916246
638,DR,0.40653613957620677
639,DR,3.4798143891574798
640,DR,5.572974377844183
641,DR,6.57482594061195
642,DR,4.803393571927263
643,DR,4.847402903973295
644,DR,7.418069120495519
645,DR,6.540202990659717
646,DR,4.486720226894934
647,DR,5.1959931640072625
648,DR,4.343958272858049
649,DR,-1.2157039828121368
650,DR,4.497442102768712
651,DR,4.87966901044434
652,DR,4.32783270649392
653,DR,5.528315793941131
654,DR,5.782899945248458
655,DR,3.3846289759614523
